"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-07-24 13:",593,6,27,0,1.7,80,0,10,18,729,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,797.3332,373.0039,464.8788,623.6088,703.0893,861.1239,845.8846,790.8511,797.5706,668.0656,676.2433,546.3729,400.0601,812.191,644.957,280.1516,388.3323,619.8671,888.9441,813.5473,909.6632,741.5397,786.8407,603.3786,771.7885,702.9749,534.5721,1235.2806,6265.7283,318,0,6377,6099,3463,3502,3540,3266
"2022-11-10 23:",590,1,12.6,0,1.2,78,0,4,66,158.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,374.0458,172.6365,952.8768,4624.9228,4051.0718,2025.7224,1463.4738,1023.9271,1103.0402,805.9659,782.3571,552.3228,382.8294,791.477,338.2168,157.0669,1131.8429,6840.1682,4190.0384,1966.2477,1324.3505,680.7579,814.3717,750.5233,671.344,632.9511,514.4975,1188.5609,26485.9956,466,1836,6377,6099,3463,3502,3540,3266
"2022-11-10 14:",3569,14,18.9,0,1.3,56,0,2,77,357.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,675.3165,311.6842,1464.1816,4754.7953,2959.2292,1652.2336,1473.6913,1129.3632,1232.0202,1071.7433,1118.6161,674.6107,455.1115,940.7644,374.2469,173.7993,1469.4345,6380.401,3056.3577,1701.6434,1375.4306,1068.37,1140.6524,1070.4071,1016.8088,809.2196,621.2431,1367.9169,23353.7821,536,2395,6377,6099,3463,3502,3540,3266
"2022-09-18 11:",551,8,26.8,0,1.8,74,0,9,23,718.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1008.8825,548.723,1106.3367,985.6126,1208.0366,1056.0625,1322.101,1170.5017,1358.7826,1175.591,1073.4838,779.5772,527.6267,1003.6542,1304.1798,681.6782,1187.7173,1112.6999,1208.8874,1199.6537,1168.8594,1201.2029,1510.0316,1215.9768,1140.8405,982.8,684.3497,1427.6715,9261.9131,229,1862,6377,6099,3463,3502,3540,3266
"2022-02-18 04:",592,0,-7.4,0,0.8,54,0,0,43,54.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.7905,211.749,501.9284,2966.9187,3646.3162,1815.128,1268.1831,928.2201,1088.7382,747.8316,734.4896,529.4143,393.7138,830.5806,326.9197,151.8204,714.8055,5227.7516,3829.5312,2019.553,1291.5856,787.2852,764.018,738.4224,705.5982,630.527,544.9044,1153.2537,22064.9674,34,7,6377,6099,3463,3502,3540,3266
"2022-08-31 14:",3529,1,23.6,0,2.9,77,0,10,8,556.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,795.2328,265.0776,362.4723,820.9119,722.2359,700.7208,748.7397,642.84,628.3923,591.4799,559.7417,357.1382,320.5151,739.046,1459.453,521.8145,830.9976,956.3313,790.4139,705.9653,860.0855,620.9449,606.1496,521.0999,631.9166,500.0155,429.3471,975.1155,6305.4043,294,1986,6377,6099,3463,3502,3540,3266
"2022-12-06 09:",3891,0,-1.6,0.1,2.1,74,0.2,10,34,2.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.0666,291.4866,287.8602,441.5092,586.5852,650.002,628.0846,622.1911,597.5114,547.7687,570.0491,422.5259,325.7815,603.9359,524.7688,259.4359,353.3868,501.6189,689.7889,659.1422,810.2733,649.4429,652.3911,672.2379,704.3394,575.3947,479.427,1220.4082,4967.0043,451,0,6377,6099,3463,3502,3540,3266
"2022-05-15 10:",552,1,18,0,3.8,35,0,0,33,324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,969.5022,527.3042,1069.5606,1046.1725,1067.5619,1083.2528,1300.6346,1156.7157,1266.006,1203.4727,1016.7582,776.3208,611.7146,887.7531,1420.2163,742.3291,1269.139,999.776,1258.6113,1154.1409,1155.5944,1162.6324,1474.33,1229.1456,1204.2831,916.8567,683.1834,1229.7502,9065.7444,206,1753,6377,6099,3463,3502,3540,3266
"2022-08-04 00:",515,1,27.2,0,2.2,89,0,9,28,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.0318,404.2063,457.1106,599.8435,816.296,881.7517,940.9319,924.4859,996.375,706.7165,751.8809,655.4983,533.1972,993.1158,702.0201,304.9381,498.5983,676.577,956.9184,1022.8111,1090.5408,968.0342,874.9678,781.4772,1022.9322,874.4692,644.3525,1313.3229,6985.6704,11,0,6377,6099,3463,3502,3540,3266
"2022-11-05 22:",3587,2,6.8,0,0.1,66,0,0,20,46.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1108.5962,602.9569,1166.2868,950.2268,1032.2515,967.7481,1057.2252,1019.0237,1334.1296,1231.1418,1025.1388,825.204,605.0009,987.5438,1428.2911,746.5494,1186.2852,1107.1576,1109.423,1087.2168,1285.0711,1227.1157,1536.775,1215.0685,1091.2476,1033.7245,704.0087,1434.1751,8596.3201,341,699,6377,6099,3463,3502,3540,3266
"2022-02-08 03:",3864,0,-3.1,0,0.4,63,0,0,24,9.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.9819,310.6202,681.7632,985.806,1678.6731,1601.0769,1451.0843,1237.6677,1214.8425,948.2482,1012.1346,757.8383,482.4308,996.2759,726.6823,387.0518,645.8614,1356.7065,1979.9925,1730.5168,1537.4291,1277.6792,1284.9172,1129.5657,1246.6955,945.7463,628.769,1500.4393,12321.2852,0,0,6377,6099,3463,3502,3540,3266
"2022-01-09 21:",553,1,0.1,0,1.4,62,0,0,124,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,538.3427,266.203,301.3986,456.0817,733.4837,711.9366,777.6618,640.0275,622.8499,640.898,685.5675,538.2658,350.7503,758.3563,421.1774,204.3825,360.3373,509.6594,631.0609,804.5691,612.1959,631.0238,773.5581,599.866,798.0015,586.1132,511.8871,1135.6847,5236.6491,110,120,6377,6099,3463,3502,3540,3266
"2022-01-09 01:",3570,1,3.7,0,2.1,80,0,7,129,13.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,719.651,335.1484,656.9565,1045.4657,1621.95,1547.9374,1315.2011,1207.0466,1241.4746,971.4668,982.3696,755.0081,458.7472,990.0867,712.1415,379.3072,576.7482,1296.9682,1741.4251,1585.4072,1452.9476,1205.7841,1210.4701,1114.2577,1119.8271,918.5455,604.7522,1480.5268,11607.3023,1,0,6377,6099,3463,3502,3540,3266
"2022-06-06 22:",3878,0,17.5,0,3.5,61,0,2,27.5,306.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1640.7697,1387.0622,1767.3689,912.5303,860.4174,837.24,1074.2531,1649.5465,2013.9769,1737.8921,1406.2895,903.4258,710.3345,1364.2855,1990.7757,1667.5824,1768.0666,1131.1209,1058.0003,998.4367,1521.0307,2030.8276,2387.2537,1687.5242,1545.9913,1002.3076,752.7826,1843.0172,8393.0294,113,214,6377,6099,3463,3502,3540,3266
"2022-03-20 13:",3868,0,7.6,0,2.8,58,0,6,33,57.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,767.3944,358.9983,521.7733,634.9193,805.2484,958.6252,962.9791,870.4359,919.3496,810.3862,702.2749,624.2191,401.5951,880.881,680.3549,295.5278,509.9752,742.7591,980.0858,902.4503,1066.7223,879.9901,908.3276,683.5226,861.0368,754.0519,632.9703,1347.5613,7053.7895,264,0,6377,6099,3463,3502,3540,3266
"2022-11-22 03:",3873,1,8.3,0,2.4,85,0,8,46,68.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.8614,454.1834,470.5422,621.4243,794.0249,921.7765,1056.3249,924.5836,896.6839,758.2619,820.0043,644.656,480.0151,1019.0285,888.6086,385.9873,526.9329,674.77,1001.1228,977.936,1213.7553,994.6034,957.0691,788.9001,1024.9167,881.9537,649.1666,1464.5262,7261.1347,0,0,6377,6099,3463,3502,3540,3266
"2022-12-23 03:",573,3,-12.8,0,4.7,63,1.8,1,28,163.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.5634,149.5213,182.4255,588.1816,710.1111,694.9996,717.8137,493.3898,458.5083,404.0225,360.8719,273.7198,207.166,415.8739,372.6716,133.2456,289.0295,722.0238,940.8848,901.3042,714.2873,486.2662,425.7394,393.6557,430.6155,308.7052,286.8578,723.1333,5989.6061,15,0,6377,6099,3463,3502,3540,3266
"2022-03-25 12:",591,0,13.9,0,2.7,54,0,9,84,193.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,573.8377,264.8476,1315.3827,3742.3556,2955.3513,1763.2605,1532.1867,1186.1633,1297.3612,1005.253,942.0285,702.8658,497.1758,982.6714,405.7214,188.4161,1660.5782,5419.2847,3140.6308,1678.9183,1441.5546,1105.806,1158.8874,952.9194,999.9555,771.7285,597.8072,1281.5974,21673.5425,381,1700,6377,6099,3463,3502,3540,3266
"2022-06-03 17:",3533,17,29,0,3.8,52,0,8,94,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,946.3675,488.5135,711.4879,852.0047,837.6735,655.9994,978.5533,764.1831,768.0324,697.8204,670.5126,549.5923,438.4672,878.2789,893.0818,474.7075,726.0221,1138.6031,932.232,820.5768,991.646,897.7607,995.942,993.8481,1018.2422,847.1542,560.8241,1388.8212,7207.2888,456,0,6377,6099,3463,3502,3540,3266
"2022-07-09 12:",3588,1,27.7,0,0.9,80,0,9,21,767.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,394.4117,165.0738,359.4694,1049.5147,1247.4207,963.83,960.5556,711.3706,665.1846,578.6529,611.9874,387.4293,292.1275,620.9911,578.7011,283.5324,358.51,1426.5069,1320.5084,927.8682,866.9848,693.2009,676.8338,528.1144,571.7535,428.775,454.0997,963.4765,8763.1893,556,0,6377,6099,3463,3502,3540,3266
"2022-12-13 09:",551,8,0.6,0,2.8,63,0,4,397,0.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.099,506.961,650.2524,905.0296,912.7846,974.6876,1128.9574,1065.2969,1207.5514,1165.2995,1086.3539,789.3039,613.0225,1264.7984,1082.712,565.9199,754.0045,934.5365,1070.8456,1055.9351,1254.2486,1226.7596,1420.49,1278.1292,1186.5259,1229.3081,749.0004,1583.2369,8237.025,234,2146,6377,6099,3463,3502,3540,3266
"2022-04-23 20:",3518,13,20.8,0,2.3,40,0,6,46,432.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,404.3831,169.2468,427.6924,1222.8704,1551.1527,1127.5415,1008.8309,752.0319,673.8318,570.7821,660.9521,511.1407,349.6786,601.5702,368.6985,180.6424,522.229,1556.4985,1300.7768,954.6909,853.9286,685.3818,625.9926,541.549,551.5111,504.9119,389.1456,1031.2527,9576.2903,283,0,6377,6099,3463,3502,3540,3266
"2022-07-06 16:",3868,5,32.8,0,3,63,0,8,50,1075.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,851.1191,398.1657,430.4369,560.5076,581.4133,560.4121,651.2462,641.3397,751.4017,637.7213,653.6715,548.014,410.447,844.5465,796.1058,345.807,438.4559,489.5329,524.1512,615.463,714.5788,616.3654,745.6446,591.6211,679.1747,652.2346,462.8342,1082.9577,4697.3051,408,0,6377,6099,3463,3502,3540,3266
"2022-04-23 11:",3878,0,18.6,0,2.3,54,0,9,73,345.96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1594.1188,1347.6245,1497.1214,934.6581,895.4504,925.3528,1111.6116,1354.2866,1686.494,1404.836,1126.0854,924.5782,683.4396,1326.583,1695.0908,1419.8999,1565.275,1229.8712,934.6624,899.6225,1478.3623,1841.1041,2038.9992,1412.6647,1412.7094,1001.6638,724.0655,1637.8601,8409.5913,232,823,6377,6099,3463,3502,3540,3266
"2022-06-25 07:",3882,1,22.2,0,1.6,88,0,9,45,492.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,857.9758,401.3732,422.8613,655.3538,848.1466,930.2475,1012.875,907.3461,935.9079,705.7534,752.8061,661.1512,453.3354,952.13,781.7781,339.5832,555.3141,803.1928,995.5275,980.1765,1164.587,893.1082,952.0551,757.02,982.4079,847.7526,629.9918,1428.0275,7390.1067,228,0,6377,6099,3463,3502,3540,3266
"2022-06-05 23:",591,0,20.2,0,2.8,72,0,10,16,408.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,449.0403,207.249,1188.6297,5111.004,4635.6813,2304.5249,1721.1212,1065.8697,1109.7861,903.0705,830.6684,554.8544,418.1106,899.4981,437.2697,203.0669,1632.0299,6903.7039,4370.549,1979.3348,1339.9004,839.0851,876.7247,821.4045,750.7862,668.1505,538.3368,1331.1438,28365.8195,389,1750,6377,6099,3463,3502,3540,3266
"2022-01-26 22:",3509,7,0.2,0,3.6,45,0,5,59,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382.8134,160.2191,287.5657,1060.2998,1512.4529,1079.4725,961.928,652.6373,675.2668,580.5808,574.5547,432.8791,335.2801,555.9972,340.3618,166.759,314.8574,1520.1082,1434.7888,1124.522,876.4292,572.6422,597.2746,498.9866,559.6516,570.2157,357.1011,1007.0671,9570.0014,237,0,6377,6099,3463,3502,3540,3266
"2022-10-23 00:",553,2,15.5,0,1.8,89,0,8,24,240.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.8925,249.6625,317.7516,389.4103,618.0689,678.2771,763.8787,593.3765,615.3417,535.8926,643.9473,503.8802,358.772,703.2069,484.5068,235.1144,288.342,480.2497,650.7763,704.81,757.0308,515.6758,637.0392,631.5617,760.6808,579.183,479.1601,1157.3342,5042.5018,15,0,6377,6099,3463,3502,3540,3266
"2022-10-25 13:",3570,7,16,0,3.5,42,0,0,42,256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,637.0058,296.6598,400.1717,649.5494,828.5111,787.6087,801.7725,739.6915,836.2426,772.3932,696.855,530.1178,367.0163,683.0912,928.524,494.5586,1189.6417,746.5056,887.1629,788.4509,904.5534,725.7168,850.1313,736.1897,748.311,614.54,436.371,1043.4854,6394.1145,359,959,6377,6099,3463,3502,3540,3266
"2022-06-19 02:",590,3,22.4,0,1.8,84,0,5,25,501.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.5133,202.3903,1134.0572,4780.4352,4244.4111,2042.3209,1514.7253,879.599,959.3006,861.9057,764.0231,565.9585,433.2613,766.4136,409.9852,190.3963,1355.4745,6596.5661,4033.2243,1884.2307,1277.6301,742.4604,851.7211,779.4507,625.3926,636.6984,496.9492,1163.3236,26373.5437,47,0,6377,6099,3463,3502,3540,3266
"2022-06-08 20:",3873,3,21.6,0,2.8,67,0,5,30,466.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,942.8047,441.0577,457.5276,530.3349,748.5178,839.9683,913.5281,879.5839,913.9357,751.3786,693.9935,634.2676,448.234,931.3334,809.9098,351.8027,467.5812,662.8414,882.6263,833.3508,1013.3964,824.4359,804.8624,678.3319,850.4349,836.2161,553.5217,1195.877,6424.564,240,0,6377,6099,3463,3502,3540,3266
"2022-07-20 03:",552,0,25.3,0,2.8,87,0,8,41,640.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.1902,496.133,849.6947,702.5426,871.4719,917.6895,1012.0752,966.755,1204.7694,1109.9551,1006.7898,749.4462,551.5385,921.5056,1172.4876,612.8437,883.7916,830.7588,1042.5055,1005.4088,1079.3629,1132.0926,1454.8641,1085.2363,1101.8675,984.7677,652.865,1499.9727,7461.8152,0,0,6377,6099,3463,3502,3540,3266
"2022-11-07 18:",515,3,13.5,0,1.3,58,0,8,43,182.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,945.3865,442.2653,408.1795,531.5944,712.2937,778.9034,913.0191,819.745,866.2456,689.5413,774.2407,623.8552,374.4017,870.8605,874.8776,380.0232,516.4542,549.1318,903.4404,832.1992,971.1948,832.9895,817.0675,740.6085,868.1682,730.3659,542.0348,1206.6512,6191.7768,467,0,6377,6099,3463,3502,3540,3266
"2022-10-25 00:",3516,0,7.5,0,2.5,54,0,0,21,56.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591.7424,1345.6155,1744.0665,895.3176,849.4721,758.845,971.6423,1454.6347,1970.5946,1574.3293,1264.1246,768.2863,617.254,1174.7201,1853.7567,1552.8073,1692.1347,1046.3636,972.0196,871.8724,1449.1498,1915.7727,2236.3327,1647.6376,1371.5079,874.7219,686.4804,1504.2935,7814.6824,26,13,6377,6099,3463,3502,3540,3266
"2022-01-03 23:",3507,0,0.6,0,1.3,75,0,9,27,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,399.0366,133.0124,197.9238,458.9369,779.3213,761.7964,664.9046,545.2935,518.9195,431.9274,347.7483,296.1454,204.1994,384.5776,316.9399,113.319,203.6165,606.8572,979.1178,900.3049,710.6943,473.2132,449.0709,377.6688,438.6616,349.8758,286.5604,723.8621,5861.9334,88,201,6377,6099,3463,3502,3540,3266
"2022-03-22 21:",584,4,7.2,0,3,56,0,7,20,51.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,378.8104,158.5439,471.9971,1238.9461,1485.2197,1104.2825,967.2225,659.9029,722.3209,599.1035,633.4406,464.5258,339.502,522.7797,308.835,151.3127,472.7854,1663.812,1493.4238,1070.1227,938.8903,667.7385,594.8462,492.8242,599.4376,497.0457,366.5931,864.731,9961.9196,281,0,6377,6099,3463,3502,3540,3266
"2022-02-07 17:",3505,2,0.6,0,2.3,37,0,10,38,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,967.7241,499.5374,575.0339,678.539,817.5251,697.5442,890.9884,694.3834,730.2739,677.0672,650.022,586.7902,475.3299,891.5757,956.7973,508.5748,624.5515,960.1312,917.2224,858.4618,1049.7161,918.79,925.06,912.2912,989.6235,853.9253,673.6858,1316.943,6870.1282,394,0,6377,6099,3463,3502,3540,3266
"2022-06-24 23:",593,1,22.9,0,3,86,0,6,42,524.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,852.4891,398.8063,445.2055,574.8088,797.4641,895.5245,940.9231,943.8824,959.6502,740.3285,750.6877,664.4486,509.6692,1001.3757,758.5435,329.4907,525.5125,748.1137,907.3537,973.7645,1119.3788,935.3245,970.5241,771.0647,1020.4556,854.6176,656.5953,1428.9059,6957.3312,95,0,6377,6099,3463,3502,3540,3266
"2022-03-24 15:",3518,11,12.4,0,2.9,63,0,10,59,153.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332.785,139.2807,571.9808,1570.1506,1422.3565,999.9611,967.6765,713.6644,710.3937,645.7723,579.957,352.9708,335.0716,579.3769,270.6283,132.5934,659.0384,1781.4493,1250.4727,942.1643,895.8724,650.0846,694.0495,612.478,609.1567,488.9589,390.8588,944.9985,9830.1034,373,0,6377,6099,3463,3502,3540,3266
"2022-12-13 09:",588,0,0.6,0,2.8,63,0,4,397,0.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.1971,541.5936,532.99,741.6092,669.8263,591.2733,717.8367,642.7087,743.5393,631.0773,608.3494,461.3621,404.0598,826.3671,990.4846,526.481,583.3657,792.2702,732.0886,730.3555,949.0987,849.568,938.3768,833.9263,989.4017,752.8949,594.7356,1433.6704,5924.3585,244,0,6377,6099,3463,3502,3540,3266
"2022-06-09 21:",3528,4,20.8,0,1.5,75,0,1,15,432.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1455.606,1230.5295,1317.6895,854.4045,842.7445,803.9316,1053.4204,1395.1391,1674.5071,1419.7891,1178.0718,885.7817,691.1163,1319.6524,1797.9155,1506.0318,1459.7801,1100.2609,982.8405,858.6152,1528.9467,1903.6725,2280.1681,1538.1343,1468.5452,983.4765,687.7128,1695.9235,8025.1643,156,385,6377,6099,3463,3502,3540,3266
"2022-07-01 14:",553,0,30.2,0,3.3,65,0,6,27,912.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.8488,241.7291,292.596,411.4198,455.208,445.6243,581.6431,544.6436,522.3148,522.5821,556.4081,427.3264,321.0134,662.9046,394.1244,191.255,248.2811,392.9969,431.1774,529.1986,551.0571,464.4185,587.5561,596.3572,715.2651,498.6798,450.2903,1222.2061,3798.3252,307,414,6377,6099,3463,3502,3540,3266
"2022-04-19 08:",3506,7,11.3,0,1.7,68,0,0,42,127.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.5976,193.2705,326.6971,1061.419,1079.468,988.8404,1211.3117,997.7155,1020.8361,972.7268,1056.5676,695.1243,569.3325,903.8887,467.9414,228.8333,322.6975,1538.3762,1564.0259,1271.6641,1210.7026,1020.6944,1009.0344,956.3136,1078.1339,796.3641,615.6235,1441.7726,9925.8079,389,1269,6377,6099,3463,3502,3540,3266
"2022-08-12 17:",502,16,32.3,0,2.7,49,0,3,49,1043.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,882.6692,455.6321,569.5124,845.4728,866.2648,724.0337,913.3304,773.4928,836.0538,704.7576,679.1114,539.1013,457.1832,879.5259,955.2453,507.7504,639.803,919.6238,885.3429,775.8079,1143.8491,888.7442,1131.1787,939.3129,1039.6551,773.4279,610.4762,1455.9201,7073.7254,515,0,6377,6099,3463,3502,3540,3266
"2022-01-17 17:",3509,1,-2.5,0,3.8,78,0.3,6,30.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,405.502,169.7149,347.8876,1027.441,1261.9871,917.2843,810.5784,613.0616,810.8471,704.965,713.2293,473.6993,405.3412,623.7127,351.7605,172.3436,312.9526,1363.2243,1161.7557,918.5831,913.2856,644.0236,722.0454,541.2836,706.6815,518.2787,411.1936,1098.3575,8374.1395,534,0,6377,6099,3463,3502,3540,3266
"2022-08-21 13:",3504,6,30.4,0,1.3,66,0,8,49,924.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,991.9204,512.0276,635.4159,834.6804,797.127,737.0958,1163.5313,901.0587,889.7848,807.0036,814.3801,550.4504,441.0218,800.5134,854.7141,454.3134,621.9334,934.7323,925.571,947.6529,1301.2907,951.973,1022.6929,998.5576,1080.5851,827.5535,590.9275,1234.8965,7641.6814,287,0,6377,6099,3463,3502,3540,3266
"2022-11-14 15:",539,1,13,0,3.7,50,0,6,43,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404.3988,142.2586,210.9142,306.7985,531.6998,543.7867,635.2635,553.4767,659.4509,565.6352,632.7869,448.9451,367.4534,562.7767,274.2921,107.979,166.8432,420.3695,593.8251,614.4247,583.2749,527.989,486.8605,564.0822,601.5228,506.3639,392.364,793.6015,4229.4427,186,0,6377,6099,3463,3502,3540,3266
"2022-01-31 16:",3506,0,3.7,0,3.1,50,0,4,49,13.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,702.0939,294.6037,533.0726,1017.9761,1136.5652,905.0425,882.6158,896.603,1146.4067,941.6027,1068.2833,716.6282,571.1637,907.9237,720.1962,352.1914,523.1016,1259.5387,1093.1059,936.0544,893.9338,833.4998,875.4875,885.7156,1029.1641,826.1621,642.1094,1434.7964,8124.8324,160,238,6377,6099,3463,3502,3540,3266
"2022-04-26 11:",3500,3,24.2,0,2.1,55,0,1,38,585.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234.8658,82.6206,91.9886,380.8753,537.5903,566.4768,648.8141,596.1487,611.8639,602.4011,633.9957,394.6546,328.2743,534.0466,177.4724,69.8648,133.5865,478.8346,623.3036,633.6943,636.2884,505.3249,512.0962,553.0918,620.4155,496.9738,357.2534,873.0828,4505.8774,203,0,6377,6099,3463,3502,3540,3266
"2022-10-05 00:",540,0,14.2,0,1.9,73,0,10,18,201.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.3655,171.3323,482.3142,1335.6951,1471.6602,1039.3609,988.666,633.4204,580.9823,548.5588,524.4512,410.2582,298.9807,486.9189,291.8266,142.9795,476.0387,1922.4386,1480.6201,1038.7216,896.6093,576.6086,490.5531,447.1704,525.3631,470.8789,363.3702,824.9443,10173.7718,47,0,6377,6099,3463,3502,3540,3266
"2022-02-20 16:",3588,0,-0.6,0,3.6,25,0,0,49,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,427.2555,178.8195,376.0872,1073.5254,1438.261,1035.0893,1049.2728,699.668,683.431,589.9245,623.7906,487.8098,354.8344,641.9862,324.8568,159.1627,346.0865,1319.5204,1388.3373,939.8987,931.6306,679.1071,589.745,556.1034,600.0681,534.489,390.3874,1000.6466,9175.5355,328,0,6377,6099,3463,3502,3540,3266
"2022-08-02 03:",553,0,26.7,7,1,92,0,10,29,712.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.5733,206.9791,308.9106,475.6398,693.5001,674.1932,691.038,585.8454,566.574,622.5059,607.482,498.6661,342.0599,718.6424,453.2977,219.9695,283.8352,504.0931,685.0519,756.6089,751.7517,496.1475,645.3039,670.004,763.0317,610.2217,445.5633,1138.5036,5231.8767,2,0,6377,6099,3463,3502,3540,3266
