"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-21 03:",543,0,11,0,1.6,77,0,7,42,121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.1765,595.1142,902.1437,705.3497,904.6253,900.3494,1106.4533,1008.928,1226.1399,1257.3951,1048.6019,742.1131,561.6803,987.5767,1217.647,636.4483,948.0497,815.3921,1101.007,1069.1802,1259.7037,1085.1408,1563.1491,1164.5272,1072.6232,1025.3246,706.281,1497.3502,7862.0607,0,0,6377,6099,3463,3502,3540,3266
"2022-02-28 19:",543,4,9,0,0.9,42,0,7,49,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1295.643,704.6901,1132.4182,1048.9489,1120.0332,1014.7543,1369.638,1263.9597,1378.2821,1240.0176,1140.0812,816.2588,622.848,1072.0635,1699.0487,888.0711,1262.3741,1168.2387,1233.5736,1202.6734,1297.2407,1418.7706,1610.314,1215.9751,1214.9097,1062.3284,726.1649,1550.9473,9455.1008,579,1215,6377,6099,3463,3502,3540,3266
"2022-10-22 08:",543,2,10.6,0,2.2,87,0,2,39,112.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1132.2136,615.8016,912.1102,928.2704,1071.6888,1006.8768,1243.2904,1091.3349,1286.2982,1270.8634,1063.9671,800.6531,576.0343,1072.4394,1316.2312,687.9776,1153.9256,1053.0896,1162.0389,1119.5311,1369.8778,1282.7752,1609.2572,1242.7642,1196.847,1039.7665,717.7569,1538.6633,8954.6638,221,1801,6377,6099,3463,3502,3540,3266
"2022-12-26 12:",543,3,-2.1,0,1.7,63,1.2,7,78,4.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,864.3581,470.1177,691.2086,1033.5821,1099.8464,1037.9258,1249.1869,1222.0646,1441.503,1268.8958,1254.6745,879.9199,575.7364,1163.0847,937.9918,490.2767,672.1081,1135.6074,1167.8528,1084.7128,1296.8149,1268.3052,1483.527,1353.4679,1276.2544,1166.7129,818.1588,1719.7679,9105.5291,281,1814,6377,6099,3463,3502,3540,3266
"2022-12-03 04:",543,0,0.6,0,2.9,59,0,9,27,0.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,991.6733,539.3637,855.9249,760.8542,935.6346,957.0068,1178.4834,1058.3229,1260.3013,1134.8012,1014.033,772.1376,572.8478,1035.2036,1286.4469,672.4095,1042.4563,910.2546,1109.4967,957.004,1248.5547,1130.9332,1585.457,1161.2572,1077.2399,1033.1148,713.8639,1479.3143,8057.289,1,0,6377,6099,3463,3502,3540,3266
"2022-03-28 06:",543,5,1.7,0,1.2,52,0,0,12,2.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.4265,465.8036,920.7805,714.4521,887.7711,931.2466,1155.7946,1089.0271,1330.3338,1197.1305,1040.3833,797.6993,579.703,966.0113,1343.6812,702.3251,1059.5225,939.8224,1115.5663,1128.1226,1085.2181,1172.5188,1493.4384,1222.9724,1138.432,1003.9512,636.1703,1483.2682,7957.9938,107,1010,6377,6099,3463,3502,3540,3266
"2022-09-03 09:",543,9,22.7,0,3.4,62,0,8,14,515.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1074.0576,584.1715,936.6854,916.1384,1047.6884,1008.4685,1163.6883,1193.0169,1355.771,1202.7753,1079.646,759.8561,524.7376,931.8775,1287.7931,673.1128,1063.5737,1185.0773,1277.8708,1057.3042,1205.4954,1245.7985,1503.3359,1171.2201,1150.9592,989.5922,635.8954,1423.5454,8861.7313,239,2108,6377,6099,3463,3502,3540,3266
"2022-05-24 19:",543,11,25.1,0,4,47,0,5,36,630.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476.6108,803.1174,1053.3618,936.9941,1102.382,1043.0232,1318.3645,1172.2006,1288.0382,1215.3334,1052.8453,791.6056,556.8437,1077.4798,1935.7455,1011.7899,1291.0684,984.6252,1276.3543,1137.1553,1366.2066,1330.4324,1697.494,1306.9333,1276.9471,1072.5222,741.9057,1489.9713,9165.1052,661,1136,6377,6099,3463,3502,3540,3266
"2022-10-09 12:",543,0,13.7,1.3,2.1,89,0,10,9,187.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1097.9085,597.1437,1025.5048,1025.6055,1247.3783,1129.4075,1356.7216,1139.6296,1227.5613,1164.6405,1053.7843,899.4087,537.5177,1100.0959,1134.0838,592.7713,1126.306,1127.3575,1184.3388,1010.1023,1164.8752,1106.3794,1449.0097,1173.7674,1244.8437,944.2908,677.9862,1372.6511,9245.7867,213,1921,6377,6099,3463,3502,3540,3266
"2022-03-10 23:",543,1,7.6,0,1.8,59,0,3,54,57.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,943.0119,512.8967,989.7232,816.7249,857.1037,957.7361,1152.3341,1138.3353,1212.3295,1238.3042,1010.0134,786.3076,597.1244,989.9608,1366.5975,714.3028,999.8928,954.7335,1133.361,1097.9348,1161.6092,1280.5139,1570.853,1231.781,1212.8708,1043.3766,688.3608,1549.1345,8131.5373,163,134,6377,6099,3463,3502,3540,3266
