"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-04 21:",571,1,-3.5,0,0.8,37,0,0,30,12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,435.0458,182.0801,357.7037,1067.9217,1410.5479,1091.6616,919.5924,753.2923,706.6899,632.9464,599.6246,395.4813,323.459,625.9517,259.615,127.1973,342.3118,1503.7456,1449.6327,956.5137,931.9818,628.7171,583.1792,508.237,627.3374,522.0407,391.2387,1018.8969,9331.5974,338,0,6377,6099,3463,3502,3540,3266
"2022-04-21 01:",3587,1,12.2,0,0.8,55,0,0,54,148.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.2796,501.0766,852.7809,720.1456,882.5857,907.7041,1071.415,1031.4633,1250.9206,1127.0022,1065.0627,811.9794,583.6753,950.4492,1297.6666,678.2741,1030.0337,891.6832,1121.8248,1102.3856,1182.4904,1146.5986,1537.9698,1199.0847,1237.3574,1024.2401,678.4714,1570.2859,7880.2344,0,0,6377,6099,3463,3502,3540,3266
"2022-04-06 13:",3541,4,15.8,0,2.8,32,0,1,75,249.64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,509.5404,213.8071,404.7842,973.9715,993.6285,797.7984,947.7478,828.1449,938.7171,852.6416,976.4497,725.4077,572.1488,828.4296,518.0957,253.3603,454.234,1510.3176,1105.9504,804.4046,896.4251,819.481,875.8413,772.9958,973.4591,801.4988,580.772,1448.6512,8030.2439,214,333,6377,6099,3463,3502,3540,3266
"2022-07-26 15:",3570,4,32.2,0,2.5,58,0,7,39,1036.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,713.4242,332.2483,583.6186,713.6671,856.1675,869.0418,860.2674,778.2666,866.848,731.5186,741.1627,554.9332,363.8508,834.1892,572.1478,304.7423,536.5217,704.6578,942.2888,807.6657,874.7795,731.554,884.2321,749.1421,879.8993,661.6273,507.5114,1056.7184,6628.5356,415,820,6377,6099,3463,3502,3540,3266
"2022-05-30 03:",3541,0,20,0,2.8,81,0,9,36,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.2845,267.4093,454.0201,1070.3994,1148.7253,915.4231,1134.2593,938.2308,976.67,1014.0931,1081.9943,743.2815,500.367,898.6978,559.7267,273.7183,500.3674,1485.7767,1295.6507,1003.9227,1056.4448,903.7175,819.3015,891.5299,1083.4074,879.0463,616.6046,1411.0958,9110.602,8,0,6377,6099,3463,3502,3540,3266
"2022-11-16 09:",3578,3,6.4,0,0.9,98,0,3,22,40.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8011,280.6374,307.8361,408.7999,545.7095,627.5816,624.0922,568.837,542.7018,530.332,523.1996,437.2169,332.9171,559.7668,504.962,249.6437,365.3984,522.7794,605.3584,711.8956,711.492,666.5709,654.8315,624.4703,662.8446,586.1251,481.1439,1104.1124,4757.7086,597,0,6377,6099,3463,3502,3540,3266
"2022-10-17 21:",549,4,8.9,0,1.9,57,0,0,18,79.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,659.0925,364.3587,638.4507,507.6539,662.3813,664.0253,790.3201,834.674,853.0391,672.9265,868.9645,597.2681,448.5706,997.7062,939.336,545.3207,675.2647,702.096,894.7535,758.0617,853.745,1066.8498,1025.6616,855.7875,909.0674,889.5267,667.0975,1548.0077,5833.0368,207,324,6377,6099,3463,3502,3540,3266
"2022-05-02 09:",3863,1,13.3,0,2.1,77,0,1,58,176.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.3188,111.4629,416.1827,1367.9859,1378.8467,991.4479,938.463,655.151,723.6374,649.6021,581.5388,434.5601,332.8046,646.476,334.3639,163.8203,453.503,1723.2316,1278.0227,910.4708,891.7351,675.0502,704.9103,591.8001,602.9976,465.8883,397.4544,963.6036,9480.2037,627,0,6377,6099,3463,3502,3540,3266
"2022-07-29 20:",549,12,30.9,0,2.4,69,0,5,41,954.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660.9363,365.3783,472.2008,551.2378,645.2181,677.0377,773.866,756.0128,814.9681,708.0541,859.8464,623.3172,448.2091,959.4149,771.9084,448.122,539.6575,608.101,782.3772,670.0973,855.7284,901.4663,909.0452,813.6131,829.6454,766.4301,600.9123,1471.153,5563.6635,342,462,6377,6099,3463,3502,3540,3266
"2022-03-25 10:",540,4,11.8,0,2.3,62,0,9,57,139.24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.3777,121.9509,545.3597,1324.6503,1344.9509,1011.3128,929.7558,700.6807,753.0995,670.7276,629.4077,438.4684,313.5734,608.1706,295.819,144.9353,577.6536,1723.4957,1359.928,908.735,959.8285,701.731,685.9827,595.4021,554.7094,484.655,370.8086,921.1332,9562.657,360,0,6377,6099,3463,3502,3540,3266
"2022-01-18 22:",546,1,-5.2,0,1.4,55,0,5,47,27.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,481.6563,293.7449,616.1141,1015.5184,1388.9061,1225.823,1166.9356,940.1897,1094.9273,822.1851,854.0433,724.1187,535.2313,848.3603,426.6013,246.7602,487.1461,1373.5421,1743.1001,1316.4217,1253.4363,1009.2622,1081.7366,970.4371,1226.9351,922.3956,614.7867,1425.3007,10483.6833,110,0,6377,6099,3463,3502,3540,3266
"2022-04-11 07:",551,5,14.1,0,2.2,70,0,4,31,198.81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.9235,508.4976,563.0144,828.4248,970.878,992.6927,1208.6175,1127.0992,1310.2632,1167.5447,1077.8727,719.4126,543.0571,1017.7029,1170.5818,611.8483,595.643,1003.5749,1160.0663,1166.9076,1202.154,1208.2724,1535.7863,1166.5545,1153.3114,1003.6433,755.3781,1458.8737,8533.3158,323,3209,6377,6099,3463,3502,3540,3266
"2022-05-25 19:",540,2,21.2,0,3.8,66,0,10,18,449.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,395.3099,165.4493,501.8226,1402.4196,1526.5251,1100.681,1076.4407,768.5061,761.7783,702.7102,739.702,500.0028,360.0441,683.2299,411.7356,201.728,618.466,1753.6641,1344.3628,1086.4032,920.955,649.6676,684.9284,618.7954,652.0804,557.8071,446.4414,986.9271,10211.4515,588,0,6377,6099,3463,3502,3540,3266
"2022-10-07 11:",3853,1,15.2,0,3.8,68,0,6,20,231.04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2973.0125,991.0041,462.4227,1054.1763,846.3753,652.7731,824.5771,581.8095,643.3151,545.7178,508.1617,362.1865,265.4097,602.7326,3411.9041,1219.8963,858.3562,1051.0959,939.767,866.0815,903.1983,710.9955,629.9385,585.1414,642.6807,554.6508,402.4631,850.6226,7138.0445,272,1735,6377,6099,3463,3502,3540,3266
"2022-08-29 17:",3521,0,21.4,0,2.2,68,0,10,14,457.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1346.5538,1138.3404,1325.2266,980.6302,819.2608,797.6694,1121.195,1170.0087,1433.8477,1091.579,1046.4687,776.5112,589.877,1138.1547,1676.4036,1404.2468,1464.9817,1250.9852,1039.2427,894.6191,1476.9309,1725.7056,1987.1369,1463.7509,1369.2425,1039.2817,809.5707,1553.959,8380.5333,342,906,6377,6099,3463,3502,3540,3266
