"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-05-18 18:",3579,16,23.9,0,3.6,43,0,0,71,571.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,457.3839,211.1,2020.851,4880.4507,3842.5321,2197.0899,1844.8702,1453.163,1498.6257,1203.1186,1029.0041,749.8886,473.9292,961.2041,549.2677,255.0784,2611.2368,7151.0239,4112.6993,2343.0779,1690.322,1147.4334,1158.0462,1171.1565,1018.4699,838.6891,634.4893,1345.243,28062.066,896,4515,6377,6099,3463,3502,3540,3266
"2022-11-08 14:",592,12,17.5,0,2.6,48,0,1,52,306.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,560.9574,258.9032,1507.7345,4736.0547,2942.1777,1655.6623,1441.4508,1287.4666,1349.4776,1011.6597,1083.1675,689.91,524.6685,890.3902,468.2293,217.4443,1472.3724,6638.6445,2971.255,1748.3569,1410.3335,1208.9276,1239.6493,1071.4976,962.6718,802.5759,663.6633,1456.1133,23543.9354,489,2341,6377,6099,3463,3502,3540,3266
"2022-02-02 14:",3860,3,-0.7,0,3.4,43,0,0,21,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,778.9311,359.5059,951.5174,2602.0103,3011.2919,1851.7556,1350.9272,1192.4363,995.8416,808.2344,857.821,554.1383,460.4832,761.7887,830.5303,385.6957,1167.7249,3765.2437,3021.0754,1752.8355,1322.3502,980.9334,928.7742,792.0427,804.961,648.3644,547.7276,1195.65,18677.4898,373,1423,6377,6099,3463,3502,3540,3266
"2022-09-24 01:",3579,6,14.2,0,1.1,74,0,0,25,201.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.5717,169.1868,918.9693,4645.945,4421.4623,2050.2108,1460.0514,1045.1263,1038.3079,815.6266,772.4788,536.1917,393.4079,780.5949,379.8275,176.3907,1290.8954,6678.9081,4156.3328,1927.0112,1361.2431,791.2287,845.0442,746.5308,687.752,637.2366,463.9293,1187.147,26701.1647,201,0,6377,6099,3463,3502,3540,3266
"2022-02-01 20:",591,0,-1.3,0,3.1,76,0.5,8,72,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,512.9119,236.7282,883.7395,2731.4168,2974.9001,1692.6911,1284.7985,860.5924,1051.3391,801.1163,749.311,522.4172,423.0137,851.259,507.3503,235.6121,860.7222,3691.0295,2677.9833,1404.9534,1084.0639,791.6386,818.3021,799.5187,744.9559,644.518,491.1757,1104.6453,17541.8366,285,1687,6377,6099,3463,3502,3540,3266
"2022-02-25 05:",500,0,-3,0,0.9,88,0,0,34,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.4333,198.6615,489.3551,3093.2091,3490.5091,1876.382,1195.1189,882.4357,1021.3093,722.2097,713.5062,550.1257,426.7408,848.9386,339.723,157.7663,839.0301,5279.8937,3749.4041,2019.3337,1202.8054,770.8065,734.1737,716.5998,719.7328,658.0747,542.2416,1233.8433,21906.656,78,512,6377,6099,3463,3502,3540,3266
"2022-11-06 12:",3569,2,14.5,0,2.1,43,0,0,58,210.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,626.8047,289.294,818.4131,3310.5948,3375.3134,1975.6074,1613.768,1159.63,1161.3291,980.0694,858.5135,599.2954,380.86,820.9888,751.2722,348.8884,1149.7383,5482.9397,3619.5364,1838.3341,1578.2724,1012.7106,1005.2191,852.5215,753.2766,756.825,538.1002,1193.854,22794.3662,349,1851,6377,6099,3463,3502,3540,3266
"2022-01-29 14:",500,3,-0.3,0,3,34,0,0,25,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,653.7852,301.7464,785.3942,2869.2654,2989.7418,1898.503,1443.5092,1179.1218,1106.736,883.0902,889.8058,601.2453,509.1753,973.8252,809.3746,375.8715,1173.2569,4237.6578,3273.6892,1790.3793,1334.2382,971.3658,996.9363,917.3373,833.8128,696.2139,526.9282,1233.2162,19836.9839,416,2051,6377,6099,3463,3502,3540,3266
"2022-05-22 21:",3582,5,20.7,0,2.5,73,0,0,24,428.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,566.8999,261.6459,1825.6523,4969.5282,4496.9303,2198.132,1592.8944,1042.1885,1120.4555,879.5361,924.7018,598.9392,467.1664,871.7374,498.2784,231.3986,1965.323,7216.1312,4498.8827,2008.671,1389.3418,888.7821,901.4193,869.1696,852.1955,664.2558,604.073,1339.4291,28370.5116,518,3195,6377,6099,3463,3502,3540,3266
"2022-01-13 15:",3523,2,-3.3,0,4.3,33,0,0,26,10.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,549.8789,253.7901,907.5796,3159.1736,2931.6778,1716.2602,1612.7802,1251.3526,1250.9719,1145.6018,1044.9768,769.2413,557.9065,997.7193,601.0759,279.138,1547.446,4745.261,3171.0626,1794.8522,1353.3009,1164.0886,1125.5889,983.5651,1086.3524,810.2122,742.827,1294.8686,20484.3685,535,2217,6377,6099,3463,3502,3540,3266
