"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-10 18:",3879,3,2.4,0,2.1,56,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,546.0096,192.0744,233.3857,414.9834,686.545,691.745,790.7674,635.8027,673.9596,627.7415,725.6737,473.7955,362.9951,579.1866,294.7073,116.016,222.9249,517.1274,780.2503,775.8709,748.8234,532.4004,617.3965,562.8936,601.8893,639.0938,395.8453,872.8503,334,0,6377,6099,3463,3502,3540,3266
"2022-08-30 03:",3879,0,19.1,1.8,1.8,92,0,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.5357,193.6665,265.9219,434.0084,747.6102,843.7639,742.5499,665.1666,586.3756,526.4416,617.3514,468.9566,350.6229,582.4904,428.1476,168.5468,228.8851,586.7678,951.2762,855.9619,830.173,599.1673,561.847,544.1051,581.672,620.0249,397.7801,904.8262,12,0,6377,6099,3463,3502,3540,3266
"2022-10-20 15:",3879,5,19.7,0,2.2,36,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,388.1359,136.5376,109.0644,320.5919,452.6412,514.1259,612.6764,557.8455,607.338,543.0428,574.1779,438.3663,307.2667,554.3981,311.2182,122.5159,121.5385,364.4415,523.4088,552.4476,521.9982,544.9529,484.4384,576.3459,547.8419,558.1945,352.6295,800.4583,193,0,6377,6099,3463,3502,3540,3266
"2022-03-02 02:",3879,0,-0.9,0,2.1,56,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.1838,214.2977,250.7277,470.3841,797.1333,788.5534,800.7458,657.8297,589.3532,542.0612,583.1098,457.9663,331.8949,638.0244,439.0949,172.8562,276.8739,704.6692,1021.9254,980.9573,833.3425,547.3563,591.4214,564.2643,588.0924,620.648,428.0754,867.1477,2,0,6377,6099,3463,3502,3540,3266
"2022-06-20 02:",3879,0,22.6,0,1.1,90,0,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.9051,198.0179,274.9088,444.4683,845.0492,871.4467,775.1296,703.3471,635.1082,537.3317,566.3481,446.3929,353.4947,630.6795,480.0784,188.99,269.7864,663.6511,996.1152,916.9206,800.24,557.0968,557.2105,542.728,581.3812,644.5082,395.2677,925.3785,4,0,6377,6099,3463,3502,3540,3266
"2022-02-02 07:",3879,1,-5.8,0,0.2,78,0.5,1,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.3143,284.6993,272.941,448.627,709.5517,731.5934,771.5066,677.5453,593.4582,519.0542,621.5838,410.5212,350.5474,626.7115,463.4446,182.4419,227.2715,485.1613,759.8368,732.1509,715.797,483.5897,575.7997,497.8031,597.936,578.5943,412.2902,900.0832,32,0,6377,6099,3463,3502,3540,3266
"2022-03-05 00:",3879,0,5.3,0,3.2,76,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672.8213,236.6838,256.075,476.8026,851.3553,834.3566,795.0586,690.4242,592.2251,521.8257,589.3647,454.9889,317.983,579.8454,442.7379,174.2902,268.4964,682.6659,1061.8259,947.0038,816.1871,568.0953,592.2092,532.1772,589.7361,629.7656,411.909,885.467,31,0,6377,6099,3463,3502,3540,3266
"2022-04-13 14:",3879,3,12.3,0,5.1,55,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293.1035,103.1074,123.802,331.7068,515.4383,581.6935,656.2346,595.2195,604.7843,598.8561,693.9134,427.6481,325.8969,558.0807,216.178,85.1015,96.7572,457.6208,615.75,611.7706,571.5485,458.5283,480.4351,568.3015,662.5304,482.2471,381.2549,1007.3558,158,0,6377,6099,3463,3502,3540,3266
"2022-07-15 23:",3879,5,24.4,0,2,86,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,652.8851,229.671,292.6635,431.8211,753.4365,833.1538,792.8907,715.8793,661.2934,575.8929,577.213,444.267,337.4627,591.6747,521.7149,205.381,261.398,581.8269,941.9761,917.9118,781.3074,570.4551,604.1451,535.1283,622.9136,641.5827,391.3128,839.9921,99,0,6377,6099,3463,3502,3540,3266
"2022-04-12 14:",3879,2,25.9,0,3,54,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308.5832,108.5528,124.0094,333.1319,538.7981,552.7452,634.3142,555.7655,565.1177,508.2253,632.611,430.738,287.6339,587.6466,237.8172,93.6203,118.3065,416.6978,584.5966,592.6259,589.293,488.8231,484.9512,568.5453,600.3953,478.3677,380.322,745.5122,182,0,6377,6099,3463,3502,3540,3266
"2022-11-28 07:",3879,0,9.6,0,2.7,38,0,8,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.3134,166.1495,180.8976,456.3771,769.2762,744.0152,735.1542,681.6136,617.8363,503.7466,561.231,441.6008,318.2542,566.4135,447.7842,176.2773,229.3704,672.3093,1009.8962,865.423,790.941,566.2678,522.9655,564.0378,599.6393,564.5609,398.3417,855.8656,360,0,6377,6099,3463,3502,3540,3266
"2022-02-19 17:",3879,0,0.3,0,1.5,64,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,711.5586,250.3107,212.0945,421.6618,739.9425,759.2181,699.8052,645.5432,573.6805,553.6224,703.8128,493.6828,403.0169,637.5277,384.4254,151.3349,263.2055,511.4149,782.9721,783.7147,734.6008,579.4238,582.6277,506.8968,704.7411,643.3748,403.9378,919.7711,195,0,6377,6099,3463,3502,3540,3266
"2022-05-17 14:",3879,2,26.9,0,3.2,39,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,238.8437,84.0197,87.7364,315.3858,555.5484,578.8352,625.7934,613.4164,638.1253,577.494,603.476,431.3369,326.1485,588.1929,207.89,81.8388,91.288,353.9055,550.5453,536.5129,602.469,463.1163,552.9417,536.236,600.348,477.5311,333.4036,842.1433,175,0,6377,6099,3463,3502,3540,3266
"2022-07-31 04:",3879,1,27.8,0,2,78,0,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,507.6894,178.5941,258.9907,485.7836,764.7949,859.3597,779.0852,656.3531,605.9708,481.9415,571.8746,407.4055,329.9562,585.3976,408.5562,160.8343,219.1917,590.0137,886.3902,866.0288,773.7417,556.5416,531.3504,501.2472,570.8703,574.4075,409.5166,871.0759,17,0,6377,6099,3463,3502,3540,3266
