"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-04-28 12:",3564,0,22.9,0,1.7,29,0,1,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1911.6898,1616.0903,1411.5747,865.3082,894.4337,809.5545,982.3142,1172.4823,1350.9686,1067.1957,899.336,723.2695,565.787,1181.0645,2095.7696,1755.53,1448.828,1052.6173,1032.449,929.6154,1428.6495,1587.0616,1845.5505,1444.7857,1417.5593,1051.4163,823.9151,1911.9413,215,631,6377,6099,3463,3502,3540,3266
"2022-07-06 14:",576,1,31.7,0,1.8,69,0,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2081.7939,1759.8919,1520.0227,946.2202,617.278,652.2872,894.9217,965.6557,1139.216,1007.5002,925.4139,773.5436,608.4498,1249.0721,2503.6488,2097.1926,1519.2342,1009.7211,911.7298,835.4019,1311.0828,1527.6757,1751.8273,1370.7574,1198.1951,1049.6872,794.114,1703.9097,249,570,6377,6099,3463,3502,3540,3266
"2022-11-11 10:",3503,0,15.7,0,2.2,63,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.8355,1797.9689,1599.2351,923.5612,878.9088,801.1056,936.5812,1002.7002,1294.9774,1002.6887,963.0125,848.3007,673.1918,1195.2734,2390.0586,2002.0432,1684.7071,1119.6271,960.0685,893.7615,1375.0181,1509.252,1738.3974,1417.1292,1440.3034,1022.302,809.6056,1845.6182,250,682,6377,6099,3463,3502,3540,3266
"2022-05-23 00:",3564,0,18.3,0,2,83,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796.1385,1518.4073,1770.2476,872.7454,765.4119,789.0976,1136.724,1596.6327,1966.6935,1661.9538,1244.8478,816.829,647.5404,1223.2246,2062.5875,1727.7355,1804.3536,1170.5423,960.8983,891.4692,1534.6427,1999.1311,2304.5867,1614.8139,1364.8891,924.2917,698.4151,1575.3474,26,0,6377,6099,3463,3502,3540,3266
"2022-01-11 00:",576,1,0.3,0.9,2.8,92,0.9,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718.8746,1453.0902,1759.1645,1200.4615,1057.582,759.3669,1041.4627,1575.6464,1875.0536,1522.3321,1191.3324,784.5731,659.3183,1163.5275,1982.8601,1660.9507,1674.6952,1317.7107,1071.6146,833.6671,1586.9326,1977.2804,2235.1337,1549.6882,1352.7374,897.1748,692.3501,1583.5294,16,1,6377,6099,3463,3502,3540,3266
"2022-04-16 19:",3864,2,15.3,0,2.6,32,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,751.0136,349.7542,558.8823,975.6926,1249.7896,1256.2073,1064.605,977.0235,1045.1532,877.1457,892.2173,653.3124,433.7911,862.7737,524.3328,279.275,544.101,1046.4621,1232.9051,1135.6479,1161.0503,924.9055,1005.4555,946.7571,910.8036,741.8266,544.5165,1364.8808,318,641,6377,6099,3463,3502,3540,3266
"2022-12-26 21:",3878,0,-3.7,0,1.2,61,0.3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1464.9184,1238.4023,1506.7145,931.6048,759.7097,767.8071,989.596,1239.792,1722.3272,1393.0582,1232.4188,783.1378,647.8758,1309.0604,1707.5998,1430.3786,1535.9049,1019.184,1025.7548,889.3514,1404.2578,1893.3772,2259.1073,1549.3386,1305.8662,942.1525,726.8074,1638.6637,232,304,6377,6099,3463,3502,3540,3266
"2022-07-04 04:",3503,1,27,0,0.9,76,0,3,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.5727,1433.3919,1810.7291,1045.8793,859.2045,790.4626,998.062,1600.743,2008.8608,1707.0119,1270.4106,826.5882,647.4942,1227.3144,1950.8272,1634.1189,1787.239,1218.5995,989.1555,925.2133,1460.9363,1961.7702,2332.3607,1601.2278,1394.062,942.6964,719.344,1611.3594,13,0,6377,6099,3463,3502,3540,3266
"2022-08-14 21:",3503,0,27.7,0,2.5,87,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1280.8886,1082.828,1314.7429,834.8923,769.3495,757.7363,1110.9301,1331.596,1756.4398,1480.2772,1166.3946,831.7323,649.088,1204.0338,1428.0522,1196.2141,1531.8426,1193.3075,1082.3231,1001.6426,1564.6951,1785.5101,2126.2674,1456.72,1291.8869,886.1344,690.2565,1489.8075,118,270,6377,6099,3463,3502,3540,3266
"2022-10-12 18:",577,7,18.4,0,1.3,51,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1446.6017,1222.9178,1290.1831,806.7856,896.6002,832.9176,1069.4384,1176.8396,1515.6026,1307.346,1166.3542,799.2852,641.4485,1261.4491,1665.5607,1395.1638,1326.1655,1129.3799,988.0332,902.5641,1304.1578,1731.314,2099.9457,1455.6931,1431.224,1048.2595,797.6775,1648.9392,443,1304,6377,6099,3463,3502,3540,3266
"2022-06-16 13:",3516,0,21.8,0,2.6,74,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2240.2775,1893.8694,1431.804,832.7656,729.8766,737.8847,897.7105,1073.724,1095.2018,954.1374,895.7835,821.8881,630.5123,1307.3315,2631.6695,2204.4293,1534.303,942.9476,934.7647,837.7808,1324.974,1494.1017,1703.6248,1355.1537,1268.1192,1063.4546,753.2484,1710.5042,209,636,6377,6099,3463,3502,3540,3266
"2022-01-23 05:",577,0,-0.1,0,1.1,51,0,8,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1644.8444,1390.5067,1811.9386,1038.1788,865.9367,849.8949,1093.3624,1570.3859,1918.4402,1607.3939,1290.3239,876.0559,666.0261,1147.5589,1907.9212,1598.178,1586.5226,1191.4032,1009.2784,949.6107,1515.9015,1959.0754,2246.6381,1568.1976,1378.3612,856.523,657.7924,1550.7936,11,91,6377,6099,3463,3502,3540,3266
"2022-08-02 04:",576,0,26.6,6.5,1.1,93,0,10,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.3467,1278.4965,1841.9088,1042.1295,818.4921,824.7452,1071.1058,1512.5192,1942.3673,1666.9154,1297.0765,782.3385,662.4924,1153.5132,1877.5296,1572.721,1823.0121,1165.1719,1005.1236,854.1336,1621.8101,1884.0579,2289.7111,1601.5539,1384.9895,911.966,642.6222,1508.7642,10,0,6377,6099,3463,3502,3540,3266
"2022-05-12 12:",3570,3,25.2,0,1.5,40,0,6,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,737.6753,343.5429,369.6078,841.4105,949.0411,801.2285,822.9206,862.4211,882.5981,717.5903,779.3517,541.2452,401.8556,849.2269,1282.9883,683.3569,1160.1876,821.979,986.3471,822.6977,948.4723,906.1784,886.6072,754.1619,824.1842,706.3643,485.5048,1139.8982,328,873,6377,6099,3463,3502,3540,3266
"2022-04-14 18:",576,10,15,0,2.4,49,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1474.6188,1246.6031,1348.5292,878.4491,808.7494,821.8849,1164.3032,1325.8792,1443.2811,1233.7309,1226.2878,881.2713,625.3506,1233.1977,1873.7563,1569.5601,1506.0076,1021.1345,966.8234,1024.0527,1593.3859,2020.689,2110.852,1537.6236,1399.681,1074.8542,807.2886,1694.3414,351,1151,6377,6099,3463,3502,3540,3266
"2022-02-07 01:",3864,0,-5.9,0,1.9,55,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.8249,345.9407,662.8081,1050.395,1729.9857,1580.7728,1411.6224,1244.6923,1232.412,939.7438,1021.429,786.3847,463.9839,1023.3851,668.7567,356.1994,635.7563,1353.8369,1967.589,1701.0044,1481.7208,1285.4489,1243.8132,1127.1253,1258.7479,947.1075,656.2107,1455.041,2,0,6377,6099,3463,3502,3540,3266
"2022-09-12 08:",3521,1,20.9,0,1.7,86,0,7,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.9644,1099.8003,1656.1955,1024.7001,837.8599,720.1919,1002.4411,1292.5006,1811.9382,1494.5784,1164.3906,835.4947,629.5445,1296.5959,1709.6205,1432.0708,1591.025,1165.1268,926.1242,840.1361,1331.656,1696.8389,2067.0779,1517.275,1283.6152,861.9682,677.9539,1529.6315,95,241,6377,6099,3463,3502,3540,3266
"2022-07-20 19:",3516,7,27.9,0,1.9,69,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1322.7182,1118.19,1442.392,859.7669,835.6343,733.5605,1043.4976,1366.1633,1607.5955,1366.3376,1131.7817,904.1528,570.238,1289.4713,1660.2915,1390.7501,1462.8187,1165.8997,967.376,877.2372,1401.4719,1768.4809,2143.1326,1440.997,1433.3387,1056.4804,711.0405,1535.8167,291,560,6377,6099,3463,3502,3540,3266
"2022-02-17 14:",544,0,-2.4,0,2.3,31,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1618.1342,1367.9268,1418.3754,919.3614,762.7614,666.3414,913.6607,1094.1045,1275.8767,1035.5091,1001.876,790.4154,677.4214,1257.4228,1720.6916,1441.3447,1335.7714,1039.7877,835.1409,817.6204,1398.8961,1603.125,1942.5021,1378.148,1368.1266,1088.122,731.1794,1714.5331,197,475,6377,6099,3463,3502,3540,3266
"2022-10-27 15:",577,4,18.4,0,3.6,55,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1981.5212,1675.1243,1553.0164,883.7146,876.2351,856.833,998.8714,1069.9242,1332.172,978.8941,833.8925,827.7922,610.4696,1308.571,2338.2901,1958.6786,1624.5636,906.0442,963.189,907.6044,1380.6036,1675.5839,1845.2106,1379.0749,1366.2256,1021.4183,745.3798,1707.2464,322,750,6377,6099,3463,3502,3540,3266
"2022-11-27 08:",576,2,0.1,0,2,58,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1510.6246,1277.0407,1677.9134,985.4597,802.0005,763.1714,1051.0868,1465.383,1891.0058,1551.9344,1228.8762,908.7969,684.6986,1189.0407,1733.0191,1451.671,1607.1705,1168.9433,1025.6496,933.9507,1553.8326,1967.235,2203.5563,1553.1711,1337.9264,920.0194,656.5615,1451.0428,115,346,6377,6099,3463,3502,3540,3266
"2022-04-17 07:",544,0,7.5,0,0.5,85,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1830.8605,1547.76,1688.6312,936.8981,819.8884,754.4812,1127.3581,1527.4818,1956.9215,1628.1817,1281.5021,825.9672,638.5973,1158.5599,1883.2422,1577.5056,1626.9378,1146.2847,932.5003,919.5301,1552.7797,1981.1367,2274.8719,1511.6715,1378.6185,897.5403,688.1235,1529.5252,48,206,6377,6099,3463,3502,3540,3266
"2022-07-20 06:",3564,0,25,0,1.4,88,0,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.2475,1432.2708,1829.8156,1028.3258,874.7896,783.3392,1133.6914,1553.1422,2039.436,1577.6339,1275.1489,904.9558,629.4687,1311.9086,1907.5682,1597.8825,1847.1856,1163.4517,941.729,877.615,1497.7695,1976.5616,2401.2424,1604.4672,1401.6958,927.579,762.3795,1458.3584,180,714,6377,6099,3463,3502,3540,3266
"2022-10-02 02:",3564,0,18.8,0,1.9,75,0,8,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1481.9331,1252.786,1823.8978,935.5046,768.2614,695.9104,935.2417,1353.2584,1951.5852,1627.76,1167.9595,838.7756,617.1918,1174.4098,1768.5037,1481.3948,1717.9906,1159.7167,982.4152,796.8243,1429.5228,1739.6076,2171.821,1574.5028,1341.3569,911.5127,645.1028,1416.7377,4,0,6377,6099,3463,3502,3540,3266
"2022-11-21 16:",3516,2,14.7,0,2.1,57,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1533.6651,1296.5196,1403.8815,881.865,817.5652,726.1697,951.1799,1147.766,1420.2279,1174.4906,1002.0663,869.2627,608.7738,1146.5317,1895.8187,1588.0405,1453.0065,946.855,970.9616,839.3024,1356.8311,1542.8319,1918.2275,1391.0068,1412.089,1057.4462,799.072,1689.8727,365,796,6377,6099,3463,3502,3540,3266
"2022-01-06 00:",3521,0,-2.5,0,1.7,53,0,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.3905,1513.5476,1768.0725,982.9832,852.7408,751.195,1043.7693,1545.1861,1854.3105,1526.5537,1251.6622,813.2855,669.0783,1083.838,2026.8202,1697.7747,1656.841,1183.4559,943.2759,865.2242,1563.9927,2018.6698,2229.7116,1540.2225,1298.3683,900.3352,696.4658,1563.2427,15,0,6377,6099,3463,3502,3540,3266
"2022-05-25 14:",576,0,25.9,0,3.9,46,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936.0058,1636.6468,1528.7263,946.1993,822.3589,784.8345,929.7506,1107.6049,1280.301,973.0773,970.4748,704.8826,661.0964,1171.9356,2069.3589,1733.4071,1587.5568,1071.3269,939.8278,812.9208,1325.4993,1565.0307,1740.9265,1363.3899,1252.4162,1059.0585,751.8824,1799.3318,232,640,6377,6099,3463,3502,3540,3266
"2022-04-07 09:",3521,0,10.2,0,2.3,47,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363.8329,1998.3206,1450.4916,913.2441,849.6847,754.9284,983.5341,1234.1265,1319.3909,1030.2146,1062.2981,829.209,622.6546,1341.0992,2580.355,2161.4447,1494.2765,1143.0593,994.437,884.21,1513.3377,1769.2052,2026.5738,1472.0219,1499.4947,1081.6031,847.5849,1872.9194,261,992,6377,6099,3463,3502,3540,3266
"2022-06-03 01:",3528,1,19,0,2.6,86,0,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.2003,1484.6439,1754.1397,978.8854,842.1116,792.9735,1076.1884,1560.6796,1943.5977,1571.0331,1259.9948,817.9173,671.1912,1215.3654,2019.7933,1691.8883,1800.813,1110.3878,1003.9396,861.7579,1513.6643,2114.0265,2351.2445,1651.9382,1394.3138,914.4973,725.6098,1573.926,17,0,6377,6099,3463,3502,3540,3266
"2022-03-07 05:",3520,0,-2.3,0,1.6,56,0,6,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.3272,355.0232,692.2841,1096.4526,1727.515,1552.7077,1422.6501,1283.7485,1256.3375,947.4615,1023.7382,783.5164,458.824,1129.7553,710.8707,378.6305,668.7455,1423.5039,1986.2609,1686.5322,1524.1402,1309.7668,1274.4461,1128.7202,1263.7314,922.4003,630.3033,1465.969,51,441,6377,6099,3463,3502,3540,3266
"2022-09-11 17:",544,12,24.9,0,1.3,67,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1037.0299,876.677,1221.8539,760.2219,730.8056,705.2059,919.934,1067.9236,1603.7524,1382.4236,1102.0527,731.3087,635.846,1323.6797,1239.4016,1038.1897,1172.5608,950.3904,791.9055,847.8291,1129.8521,1374.2724,1716.8735,1251.464,1148.0559,805.5516,668.3765,1618.579,196,610,6377,6099,3463,3502,3540,3266
"2022-10-16 21:",3878,0,15.9,0,2.8,76,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1402.8278,1185.9129,1385.6308,798.6112,778.6521,707.3222,1051.0317,1411.1139,1987.5581,1544.0804,1211.1044,784.5033,612.462,1244.5253,1745.0303,1461.7315,1374.2928,973.3493,965.7448,915.3935,1421.6387,1879.7592,2216.5745,1495.0237,1390.6267,916.3807,720.7407,1521.3516,160,375,6377,6099,3463,3502,3540,3266
"2022-10-15 21:",3878,0,18.4,0,1.9,67,0,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1298.6614,1097.853,1462.0551,853.2913,805.5107,735.4354,1102.6294,1460.6057,1843.5094,1513.2886,1259.3929,798.4269,650.4758,1223.0287,1574.3204,1318.7365,1458.0813,991.1466,993.8102,842.1755,1447.326,1715.2682,2068.7765,1519.4788,1326.1019,854.9819,684.1205,1487.5922,160,375,6377,6099,3463,3502,3540,3266
"2022-10-25 19:",3878,0,13.1,0,2.1,50,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1369.4831,1157.7244,1189.6526,789.9909,889.2748,812.3134,1051.1702,1358.5322,1619.973,1414.707,1191.9921,877.2631,647.9999,1312.5695,1768.0482,1481.013,1365.6465,1019.5252,899.8845,864.5651,1422.9487,1819.5896,2146.4725,1517.6257,1359.5184,1012.3079,793.8903,1609.5176,292,585,6377,6099,3463,3502,3540,3266
"2022-03-28 02:",544,0,4.4,0,1.9,45,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.2584,1532.0337,1730.3657,927.8098,841.4858,762.1289,1064.9787,1662.7699,2036.8185,1624.5409,1254.83,833.9401,636.5635,1187.7096,1980.4333,1658.9182,1709.9582,1165.3023,962.6116,933.9615,1564.7641,2114.3353,2322.2387,1554.2859,1347.8555,905.8672,695.2466,1485.3994,3,0,6377,6099,3463,3502,3540,3266
"2022-10-11 07:",577,3,7.6,0,1.4,82,0,3,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.3675,1360.5158,1521.6751,996.3797,930.9996,885.1313,1079.8548,1466.3684,1753.2442,1502.9003,1194.8732,803.0489,669.5375,1326.3978,1849.0467,1548.8615,1561.3028,1162.9399,1109.1987,1024.2795,1504.0365,1859.2421,2063.1774,1537.1431,1451.2025,927.5604,775.0246,1627.0195,546,1654,6377,6099,3463,3502,3540,3266
"2022-05-26 01:",577,0,16.1,0,3.1,88,0,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.5806,1506.0997,1731.9004,893.3588,801.7626,790.8929,1085.8,1567.6773,1853.8816,1546.3133,1205.812,818.2634,645.5834,1175.8452,2002.4904,1677.394,1810.874,1118.715,999.3857,844.3479,1512.3488,2069.0384,2302.9803,1621.1752,1357.8623,938.3489,690.791,1534.0535,9,0,6377,6099,3463,3502,3540,3266
"2022-02-04 18:",544,4,-3.4,0,4.1,45,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1572.7841,1329.5889,1379.7052,837.8267,830.4029,796.1537,1107.0888,1452.4651,1602.0974,1452.3615,1310.1422,865.8603,679.6652,1216.7476,1794.9995,1503.5883,1314.59,1011.5296,910.6844,916.374,1483.8264,1859.8563,2155.3373,1500.9318,1362.6166,1071.7159,760.6802,1716.5061,324,1077,6377,6099,3463,3502,3540,3266
"2022-01-25 21:",577,2,2.6,0,2.2,80,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1561.2218,1319.8146,1585.9394,1001.4185,833.6553,836.2205,1131.1038,1511.8809,1706.508,1564.4602,1335.686,880.5547,691.6512,1221.1996,1816.536,1521.6289,1300.924,1158.2783,978.8363,824.3364,1564.5532,1989.1765,2114.393,1613.3802,1390.3551,925.5621,766.4612,1701.5887,206,368,6377,6099,3463,3502,3540,3266
"2022-02-05 15:",3528,1,-2.5,0,5.1,39,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1420.3211,1200.7012,1390.7748,877.8083,798.0706,723.1703,1120.1435,1406.6338,1715.9068,1467.9507,1248.6086,881.918,655.5785,1257.2853,1618.6129,1355.8383,1396.2338,1182.8026,909.8209,846.865,1522.3166,1824.5886,2025.604,1480.256,1343.6676,952.4573,749.0372,1686.8178,203,731,6377,6099,3463,3502,3540,3266
"2022-09-22 19:",3516,4,22,0,1.6,53,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1363.8485,1152.9605,1350.3819,912.3902,817.5442,782.0424,974.2248,1232.5205,1557.5653,1373.755,1077.793,799.0816,615.2684,1221.0875,1687.3907,1413.45,1316.4978,1075.0676,839.9454,882.3427,1318.2297,1717.9315,2112.029,1505.3153,1380.0623,988.6805,792.4259,1652.5445,290,622,6377,6099,3463,3502,3540,3266
"2022-03-13 03:",3516,0,11.2,32.2,3.2,100,0,10,36.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1732.7909,1464.8542,1704.2902,982.9617,872.6933,780.3845,1102.6006,1588.7045,2015.4092,1613.1732,1296.7949,796.974,663.9642,1083.0673,1915.6061,1604.6159,1712.3553,1213.4036,934.0136,939.2395,1597.4851,2030.1783,2311.126,1527.0382,1321.5113,863.0013,696.8551,1491.7376,0,0,6377,6099,3463,3502,3540,3266
"2022-12-04 11:",3564,0,-3.2,0,3.3,29,0,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1479.8367,1251.0137,1550.9701,908.5117,774.0088,802.7577,1085.6207,1328.9979,1911.2893,1506.6161,1106.8811,822.4532,627.992,1376.028,1678.034,1405.6124,1494.3854,1075.1675,885.0835,918.233,1387.6982,1669.4988,2038.489,1410.0513,1373.8348,1029.1304,705.9463,1630.8391,282,910,6377,6099,3463,3502,3540,3266
"2022-08-18 11:",3528,2,26.2,0,1.2,72,0,8,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.2336,1636.8391,1664.2848,867.1108,707.7552,666.9779,904.3289,1068.9616,1260.4703,1002.1957,865.3923,751.4668,586.9128,1166.3893,2289.3357,1917.6715,1611.7852,1069.7074,898.7268,849.4071,1278.5249,1497.5626,1860.006,1421.0912,1395.845,1046.5324,806.0091,1663.8893,246,638,6377,6099,3463,3502,3540,3266
"2022-01-07 21:",576,0,-1.3,0,2.1,50,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1515.2126,1280.9194,1503.6538,879.3486,887.1303,774.3891,1063.303,1534.8686,1829.5421,1566.7317,1263.2473,933.4807,647.588,1211.4344,1647.9544,1380.4163,1328.8433,1182.0189,967.2082,935.0078,1532.0883,1956.5368,2125.2879,1543.5528,1412.8863,910.9341,689.2063,1698.4985,171,400,6377,6099,3463,3502,3540,3266
"2022-03-03 08:",544,0,1.1,0,2,92,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107.6596,1781.7581,1469.0348,1062.1188,868.4183,786.502,982.4758,1292.0125,1398.2624,1133.7252,1095.3128,872.2719,664.9393,1270.4791,2361.0211,1977.7189,1472.4686,1202.4915,984.8544,921.2505,1507.7176,1829.9555,2042.8263,1493.7687,1437.2283,1015.4036,818.8523,1833.02,508,1747,6377,6099,3463,3502,3540,3266
"2022-06-28 12:",3528,1,27.7,0,7.1,77,0,10,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005.8753,1695.7125,1354.8612,962.6195,688.94,633.3028,877.0785,1002.2254,1109.6916,903.1142,878.1049,785.498,599.0716,1146.9018,2150.5819,1801.4439,1322.4246,1099.7653,917.3586,854.8432,1267.0237,1489.3793,1713.756,1339.4892,1276.996,1061.0748,782.3349,1912.2315,221,668,6377,6099,3463,3502,3540,3266
"2022-03-15 10:",3878,0,6.1,0,2.1,78,0,7,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148.0828,1815.9309,1374.7307,901.1239,826.3009,692.4332,1001.3402,1166.8871,1335.682,1100.9439,1028.8964,798.0912,568.8875,1265.0678,2370.7368,1985.8579,1469.5515,1062.6441,946.8621,885.7544,1402.19,1579.8359,1799.8545,1445.5307,1366.189,967.2881,824.7496,1767.8625,140,508,6377,6099,3463,3502,3540,3266
"2022-10-13 10:",3516,1,17,0,1.1,68,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130.8429,1801.357,1572.9288,917.4866,855.1429,786.6398,877.9098,1054.1493,1208.1135,1081.3007,942.762,668.3251,593.5305,1192.6873,2428.67,2034.3857,1621.783,1038.9494,940.0233,890.6843,1403.8662,1622.6306,1666.6056,1440.6648,1476.4092,1037.8644,728.8285,1679.2217,268,690,6377,6099,3463,3502,3540,3266
"2022-04-01 20:",576,8,8.7,0,3.5,45,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1564.5756,1322.6495,1415.5087,828.1427,759.7142,792.1887,1144.8458,1388.4928,1745.0633,1469.2262,1287.9091,942.1282,644.9745,1248.7109,1713.2123,1435.0796,1318.6931,976.0823,889.6716,939.0436,1623.8553,1908.2566,2091.1081,1486.7515,1484.4085,975.2948,715.334,1642.2431,173,341,6377,6099,3463,3502,3540,3266
"2022-07-03 06:",3503,1,24.5,0,0.9,85,0,3,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1561.1418,1319.7469,1790.9677,988.1749,851.1029,812.2315,1089.0695,1588.8115,1947.4117,1592.0585,1305.3169,845.7978,670.2799,1161.7125,1754.2503,1469.4548,1758.2426,1198.9316,1023.8886,948.0447,1474.6793,1840.6372,2265.2331,1552.599,1415.1371,836.4403,679.5014,1572.6266,67,215,6377,6099,3463,3502,3540,3266
"2022-07-25 04:",3864,0,23.9,0,1.8,90,0,7,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.6344,349.5774,649.4625,1033.0515,1662.872,1567.5005,1450.3036,1138.0863,1229.2344,1002.4384,990.8091,775.6625,478.8879,1032.3623,721.0228,384.0377,605.9594,1417.8839,1976.9499,1624.7552,1593.7859,1274.683,1323.0463,1151.9974,1245.6773,926.5081,707.1528,1538.4757,32,1,6377,6099,3463,3502,3540,3266
