"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-07 09:",3505,1,-5.3,0,1.5,63,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.2698,502.4001,534.2921,722.0036,764.7037,590.9641,777.249,720.8782,769.7514,653.5337,627.0943,491.6429,397.3839,798.618,931.2965,495.0201,649.0058,807.3414,746.7636,822.0794,911.883,870.0458,813.6151,777.9802,912.9495,718.9666,639.1948,1232.2428,328,0,6377,6099,3463,3502,3540,3266
"2022-02-12 03:",3873,0,2.3,0,2.4,76,0,9,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,820.7801,383.9729,474.1843,635.6308,989.6294,945.2557,1125.4094,917.8011,958.6692,763.2762,766.4043,712.2966,528.8897,930.7927,728.59,316.4791,509.087,800.6079,950.8802,1030.9515,1227.1858,978.4372,975.9844,764.8817,1032.2223,878.4929,665.8124,1419.3497,0,0,6377,6099,3463,3502,3540,3266
"2022-03-27 10:",544,2,9.5,0,3.2,65,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1725.9438,1459.0663,1548.1377,939.7814,937.4014,872.6742,1025.0551,1601.3536,1863.6496,1489.4281,1234.8914,873.8126,710.0641,1279.5217,1809.7521,1515.9464,1595.921,1146.4958,1033.2924,1019.5881,1495.7048,1942.0798,2212.9107,1501.2152,1439.8482,1008.1659,804.6015,1502.3212,128,451,6377,6099,3463,3502,3540,3266
"2022-07-17 08:",3566,0,23.3,0,1.8,89,0,9,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000.2534,516.3292,639.7201,857.6451,893.0403,697.2355,1129.6828,940.6017,968.7263,865.0333,795.115,629.8158,480.0906,910.9849,921.436,489.7792,700.9003,851.6216,914.1436,897.8581,1122.2228,1037.6804,994.0799,884.4568,1025.0747,745.6524,523.4132,1320.3878,141,0,6377,6099,3463,3502,3540,3266
"2022-05-25 12:",3564,0,26.3,0,3.3,44,0,10,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1889.8021,1597.5874,1514.6454,953.8724,915.1451,822.2907,912.9405,1121.9193,1297.9765,992.472,1036.9452,720.2382,660.5466,1250.8691,1957.4223,1639.6438,1608.9563,1134.8746,973.5349,883.5287,1339.6386,1620.1406,1729.0423,1366.9122,1319.7315,993.6209,712.1455,1792.4953,215,628,6377,6099,3463,3502,3540,3266
"2022-03-04 07:",3528,2,0.6,0,2.3,63,0,5,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.8656,1484.361,1506.5339,1024.5657,955.2766,846.4088,1054.8718,1508.2936,1776.2756,1491.4348,1266.8865,892.1489,642.6848,1194.3547,2029.8477,1700.3106,1550.8628,1256.9438,1069.8822,1031.7797,1543.8159,1974.3197,2193.524,1528.7678,1435.4573,953.7383,761.8297,1650.7274,401,1625,6377,6099,3463,3502,3540,3266
"2022-01-08 12:",3566,2,0.6,0,1.2,50,0,8,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,854.4239,441.0523,544.4588,769.5968,897.1345,780.2757,1071.4059,811.6848,869.3704,831.7288,675.9289,556.1815,388.3632,766.66,852.0012,452.8715,646.7456,973.1629,954.7108,962.4605,1107.6961,973.3178,977.0234,950.0112,1052.9461,820.7628,570.2029,1223.0333,390,0,6377,6099,3463,3502,3540,3266
"2022-12-11 17:",3523,1,4.7,0,2.7,39,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,764.7587,352.9653,1543.6304,4434.0163,4092.2454,2422.2929,1669.8983,1125.944,1211.2093,867.2375,873.8412,637.907,485.2651,901.5393,794.4569,368.9431,1975.1818,6560.3613,4133.3894,2171.6875,1532.4582,1028.2208,1068.6835,929.2594,861.8106,745.6066,608.2007,1293.6639,751,3888,6377,6099,3463,3502,3540,3266
"2022-07-07 11:",3863,0,29.8,0,2.5,73,0,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306.9707,128.4767,239.261,1192.1281,1382.4703,953.3536,936.2575,692.0248,866.031,713.0301,678.3698,421.8843,350.4414,670.927,440.0524,215.6022,331.6894,1681.2449,1257.913,879.0383,937.1423,799.3297,847.6075,638.8346,587.6588,569.0682,415.7695,911.5805,424,0,6377,6099,3463,3502,3540,3266
"2022-11-24 21:",501,5,9.4,0,1.1,74,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,976.9578,504.3041,606.1981,666.7391,793.2126,695.808,1056.8519,990.4079,949.9985,775.4962,761.9662,603.8944,479.3862,860.5064,823.3027,437.6173,610.927,845.4934,910.4667,913.1153,1200.0916,1010.7561,983.6978,883.0467,1069.2325,810.8757,603.4753,1407.3867,366,0,6377,6099,3463,3502,3540,3266
