"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-06 15:",3520,5,18.7,0,2.7,66,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,450.0109,209.5744,451.1239,689.0447,807.4184,795.9578,893.5727,778.2398,897.8306,712.8129,717.639,512.8619,342.949,751.9655,988.1621,526.3239,649.2432,703.9663,848.0546,755.7235,876.1854,774.9227,860.2312,728.5102,775.834,615.7129,489.0386,1171.8617,482,865,6377,6099,3463,3502,3540,3266
"2022-11-17 22:",3879,4,9.7,0,0.7,76,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549.5081,193.3053,248.1656,367.0108,719.0922,802.0892,757.5296,614.581,564.152,589.688,587.1196,484.582,355.2355,533.3211,409.5564,161.2281,253.2908,595.2676,947.3634,855.5963,821.4571,567.6568,506.3726,553.0073,631.105,596.2895,407.9856,899.1073,131,0,6377,6099,3463,3502,3540,3266
"2022-01-30 03:",3537,0,-6.6,0,1.2,55,0,4,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,705.0113,389.7436,691.4476,695.0373,716.8456,767.4458,793.3893,868.1788,885.641,778.875,962.5652,697.6376,445.3784,1027.562,814.6927,472.9601,654.062,746.9582,776.9007,753.2564,893.0667,998.563,1101.7815,867.6094,1008.1311,874.8805,670.5098,1467.9836,2,0,6377,6099,3463,3502,3540,3266
"2022-01-27 16:",590,0,3.8,0,2.8,33,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502.9993,232.1531,1120.3377,3110.0419,2858.4385,1803.2102,1491.7337,1239.0047,1253.519,1071.2119,964.9468,669.385,512.1575,897.3146,474.539,220.3742,1896.0219,4548.5646,3133.3239,1612.0791,1327.5635,1101.9142,1105.1858,961.6823,985.0256,794.7111,592.5982,1326.1215,634,2889,6377,6099,3463,3502,3540,3266
"2022-04-10 13:",551,3,23.3,0,3.9,28,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1149.0004,624.9322,1165.1347,1007.6733,1113.3914,1054.0768,1371.7762,1168.3705,1446.6267,1219.6289,1025.1755,730.9072,550.9425,992.053,1550.101,810.2179,1168.4389,1089.4965,1176.056,1122.4001,1213.7386,1142.1195,1409.4267,1204.8103,1132.0589,954.2371,660.533,1436.0213,281,1723,6377,6099,3463,3502,3540,3266
"2022-11-11 04:",3503,0,11.2,0,2.4,74,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.199,1427.1572,1678.1962,936.5186,869.0634,732.6433,1018.0786,1522.9114,1967.1382,1576.4881,1269.9978,817.4057,633.173,1209.4279,1869.3254,1565.8483,1723.4527,1103.1806,1023.7423,894.517,1504.1815,2005.33,2277.0081,1571.4897,1402.4605,911.7878,673.1069,1525.1246,13,0,6377,6099,3463,3502,3540,3266
"2022-09-12 15:",593,13,27.1,0,1.5,61,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869.5648,406.7949,503.7416,610.1518,751.7249,826.3768,913.5874,815.431,909.7522,691.3128,699.2298,580.3386,423.2713,836.3613,647.7374,281.3596,436.338,564.4981,821.1776,834.2368,934.7918,774.0692,803.7725,674.0479,829.9373,770.9773,509.2704,1189.5364,258,0,6377,6099,3463,3502,3540,3266
"2022-01-05 08:",3506,0,-7.5,0,2.6,58,0,7,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.6953,157.6445,413.7854,1016.1157,1194.6522,1021.8567,1212.8135,1056.3229,1225.5094,976.0077,1105.959,724.8989,555.4665,895.8781,464.8787,227.3357,343.1905,1389.9749,1491.2262,1283.97,1156.0195,907.5071,976.9327,918.5859,1037.4947,835.279,655.1615,1417.8078,360,1266,6377,6099,3463,3502,3540,3266
"2022-03-30 05:",553,0,6.5,0,2.5,80,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.2722,253.8063,296.5701,441.1592,701.0955,684.93,734.5389,669.0776,614.0769,579.1489,582.3584,486.1879,319.368,752.3237,451.9941,219.3369,314.0929,539.5946,675.2996,838.3635,666.6043,538.0366,729.7864,654.2687,870.674,555.5772,451.0416,1162.3077,142,209,6377,6099,3463,3502,3540,3266
"2022-01-29 19:",542,1,-1.6,0,2.6,42,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,983.6514,535.0005,1146.525,1014.6578,1055.8227,1039.468,1242.5673,1177.2579,1210.4439,1256.805,1211.8086,843.4361,666.9316,1042.1727,1340.011,700.4063,1058.8337,1011.5879,1095.1585,970.9301,1190.1648,1157.2055,1407.4047,1252.5325,1215.4627,1016.4,681.2572,1507.3092,249,821,6377,6099,3463,3502,3540,3266
