"timestamp","spot_number","rent_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-06-27 14:",592,2,611,0,26.6,1.3,3.6,88,0,10,14,707.56,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545.7954,251.905,972.287,3488.1401,2780.6788,1600.2154,1541.3185,1155.5691,1306.9503,1259.7028,1072.6274,696.9211,594.9666,962.4338,358.3533,166.4186,1187.5356,4953.7332,2929.0246,1669.5077,1363.0813,1118.9866,1234.0847,1104.6695,1002.3397,873.6348,680.4945,1434.5945,20325.6996,533,1850,6377,6099,3463,3502,3540,3266
"2022-01-12 08:",592,0,611,0,-11.2,0,1.8,59,0.2,0,25,125.44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5144,213.4678,545.4454,2744.5079,3055.6116,1802.0942,1502.8265,1133.5315,1173.502,1075.6204,952.5507,690.9117,474.6004,881.5116,342.0861,158.8641,697.8713,4671.4134,3329.6133,1780.2986,1335.8534,962.0506,956.4425,899.9199,864.239,734.4606,599.0284,1335.45,20222.2189,801,4702,6377,6099,3463,3502,3540,3266
"2022-02-17 01:",592,0,611,0,-9.3,0,4.2,54,0,0,24,86.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.4538,183.9012,493.825,3047.1696,3617.1199,1821.769,1237.4356,872.9386,1019.9491,752.8935,710.3065,537.2701,437.4495,823.8953,359.6249,167.0087,797.6244,5127.5087,3848.9138,2009.8745,1315.6786,784.9543,740.3647,754.868,649.3098,645.275,523.7489,1192.4362,22025.4697,19,0,6377,6099,3463,3502,3540,3266
"2022-04-20 15:",592,13,611,0,21.4,0,4.6,30,0,0,53,457.96,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,527.8639,243.6293,1510.103,4188.1207,2829.1281,1743.7373,1602.5844,1232.1207,1386.8683,1200.2188,1034.0078,662.4231,527.2083,910.0339,416.7879,193.555,1808.4852,5694.9764,3164.6133,1742.857,1473.7102,1242.0465,1175.3541,1108.2048,1039.0498,764.3804,708.4989,1245.4739,22439.7274,524,2302,6377,6099,3463,3502,3540,3266
"2022-06-28 07:",592,0,611,0,27.1,0,7.2,78,0,10,12,734.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8304,199.3059,875.3122,3277.437,3330.6356,1845.2273,1482.9734,1015.9431,1110.6627,924.7069,803.7561,605.3772,442.7071,878.2298,390.1321,181.176,925.8691,5313.9118,3711.5828,2001.6464,1399.4132,832.9272,873.8756,853.788,730.6298,655.0834,556.6035,1397.077,22362.8275,508,2797,6377,6099,3463,3502,3540,3266
"2022-05-08 01:",592,0,611,0,16.3,0,3.2,45,0,9,36,265.69,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,431.2738,199.0491,1170.0827,4789.1247,4241.1138,1995.6475,1415.2125,830.6486,969.5102,843.2451,815.7095,546.6433,402.5046,799.8007,407.6729,189.3222,1276.1183,6003.4729,3630.2474,1682.3432,1257.7804,781.1229,744.1566,785.8451,697.9875,613.9668,526.8521,1115.2648,25014.9424,29,0,6377,6099,3463,3502,3540,3266
"2022-12-06 22:",592,1,611,0,2.2,0,1.9,59,0,2,20,4.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,466.3275,215.2276,1143.0116,4615.238,4096.3268,2140.3138,1557.0404,1159.6099,1197.9004,878.1324,933.3491,600.1698,411.7585,880.9363,362.1368,168.1752,1271.1154,7086.514,4509.8629,2230.4763,1422.7113,876.1446,914.5923,812.9367,790.4503,738.4631,599.639,1329.6751,27658.4835,619,2278,6377,6099,3463,3502,3540,3266
"2022-02-02 11:",592,0,611,0,-3.8,0,3.8,61,0.5,2,33,14.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,434.9062,200.7257,476.4891,1941.4321,2559.0775,1585.1252,1116.2911,973.5728,909.6181,754.5786,809.2686,532.049,382.3433,743.6254,527.5079,244.9732,644.6132,3142.9709,2444.4129,1471.1742,1086.0918,817.4703,752.4583,689.1846,746.8904,597.068,478.5233,1151.3003,15346.5757,160,888,6377,6099,3463,3502,3540,3266
"2022-03-19 19:",592,3,611,0,5.6,0,1.7,78,0,8,15,31.36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,641.1237,295.9024,2363.5299,5533.0843,4935.1451,2454.0589,1687.2318,1119.8136,1155.8754,928.5437,907.3508,615.4103,483.3617,896.6397,589.9714,273.9808,2563.2101,7130.1724,4595.7234,2104.8117,1405.5222,879.211,908.2276,851.4672,817.5476,668.5105,604.4085,1182.4167,29845.7498,403,2216,6377,6099,3463,3502,3540,3266
"2022-10-14 11:",592,13,611,0,18,0,1.4,68,0,7,34,324,1,1,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,565.5732,261.0336,1169.7134,4221.4623,2999.5191,1681.8659,1495.3595,1225.6232,1371.5566,1039.9024,1000.8187,719.1798,514.9451,869.8723,456.3492,211.927,1310.7148,5762.5045,3115.4518,1737.8759,1392.0936,1151.9795,1192.1719,1052.7437,982.7446,790.332,648.4497,1244.7346,22406.1326,364,1862,6377,6099,3463,3502,3540,3266
