"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-03-29 21:",593,4,10.5,0,1.7,62,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,778.1318,364.0216,442.512,560.8844,859.0833,956.1879,1006.9354,905.2085,960.5975,759.2297,702.2213,640.702,445.5377,968.0148,812.0775,352.7442,435.2946,717.0769,994.4968,938.2817,1065.5869,895.8393,912.9713,688.1329,906.1863,743.4279,556.38,1252.0247,174,0,6377,6099,3463,3502,3540,3266
"2022-08-07 23:",593,0,28.6,0,4,84,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,914.0773,427.6187,466.0052,618.891,831.6614,919.5696,1057.9409,895.0317,942.8693,745.7718,710.1399,655.3967,510.4471,1013.8014,691.4854,300.3628,551.1846,684.535,954.2274,950.2943,1140.8312,957.9953,897.9444,778.3808,1033.7009,891.7673,678.024,1374.416,70,0,6377,6099,3463,3502,3540,3266
"2022-06-14 05:",593,0,18.6,0,3.8,66,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.1867,438.8972,450.3387,644.2314,833.9583,981.168,1027.0162,966.3915,1033.4362,844.8473,775.3911,689.6158,485.0585,961.703,777.4441,337.7005,557.3911,761.8703,1003.2469,996.7269,1139.1757,991.5944,944.2957,784.2254,994.7541,868.6904,591.6131,1360.5087,209,0,6377,6099,3463,3502,3540,3266
"2022-01-30 00:",593,0,-4.6,0,3.3,51,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,790.516,369.8148,517.7015,594.5689,921.2773,889.8729,1034.488,873.7092,835.7452,771.2014,837.8766,742.446,549.742,928.2579,662.8888,287.9409,475.4131,673.3234,847.2586,869.6663,1050.252,893.983,932.0594,780.9778,1056.3939,852.0507,667.8365,1352.7842,3,0,6377,6099,3463,3502,3540,3266
"2022-10-04 04:",593,0,20.5,0,1.8,96,0,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.9358,434.1013,487.7506,629.0044,825.2896,1000.6757,1028.0537,917.4689,983.1755,798.4195,772.2028,689.514,500.6642,1044.4147,887.3815,385.4544,512.2595,706.8772,1018.6124,955.8274,1131.4348,1014.7458,971.0597,784.666,1004.6642,864.1849,669.2896,1339.7873,131,0,6377,6099,3463,3502,3540,3266
"2022-11-24 03:",593,0,6.3,0,0.6,65,0,8,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.1868,462.7558,451.2464,546.8026,764.4429,955.291,1021.2386,879.1663,974.0722,715.223,820.5532,637.5165,473.2364,949.217,857.0739,372.2894,590.7827,689.8197,959.9371,1012.1701,1153.4632,1023.9157,906.8826,792.7698,1028.9248,885.6905,641.1878,1443.8892,1,0,6377,6099,3463,3502,3540,3266
"2022-05-21 15:",593,10,25.5,0,4.1,51,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,860.8558,402.7203,546.8406,697.51,791.2384,920.8102,931.2733,860.7103,885.5627,742.1097,689.2825,548.9909,436.7069,850.8752,707.3848,307.2682,460.4766,683.0366,837.6433,820.9773,959.8855,780.9238,808.7286,668.4448,752.1148,721.9214,535.6672,1136.5241,347,0,6377,6099,3463,3502,3540,3266
"2022-06-20 00:",593,2,23,0,0.9,85,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.5145,408.6426,478.7303,616.7247,843.0122,984.9182,1026.9555,920.4745,956.558,759.4543,747.7041,690.7732,518.9873,1014.2521,804.7341,349.5542,544.4785,701.9568,962.7515,970.486,1132.2455,989.8187,973.4569,785.6678,1018.5076,859.364,667.706,1429.9788,8,0,6377,6099,3463,3502,3540,3266
"2022-12-06 17:",593,1,3.6,0,3.3,58,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1030.6887,482.171,378.7154,482.013,594.9829,637.6147,715.7152,705.9388,819.3165,661.5607,678.6388,589.1071,427.7232,946.0701,802.0303,348.38,405.1495,546.0816,655.9668,722.4043,805.2408,717.3215,742.2241,677.0629,788.1705,730.4654,516.8044,1223.9532,399,0,6377,6099,3463,3502,3540,3266
"2022-04-25 22:",593,1,20.6,0,1.4,77,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,784.9656,367.2186,428.4318,574.0006,810.5632,920.5262,1002.7913,800.7105,917.8332,712.567,682.4958,586.8946,428.3691,823.9859,808.0473,350.9932,414.8013,692.2556,961.7717,957.5962,1034.4854,836.2696,833.7466,696.8874,873.7186,782.3266,583.0353,1198.2057,158,0,6377,6099,3463,3502,3540,3266
"2022-12-02 14:",593,0,2.2,0,2.3,26,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,877.9279,410.7075,487.4887,509.4913,496.4549,625.1757,643.8655,774.1433,695.278,675.0669,629.2302,556.5603,382.0147,868.4832,970.3758,421.5046,543.3985,493.8977,613.7441,671.4836,843.3044,674.0334,735.2582,684.2844,768.2601,624.5214,476.9929,1250.7547,332,0,6377,6099,3463,3502,3540,3266
"2022-03-31 09:",593,0,9.9,0,1.9,73,0,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028.4621,481.1293,423.1585,495.8593,735.2424,768.7081,742.4677,858.8491,827.9302,693.2392,693.8065,593.5124,430.9114,882.3832,966.546,419.8415,417.0358,721.2174,745.8281,819.0337,922.258,866.2111,873.7506,728.5185,828.143,732.8053,566.8874,1329.0911,521,0,6377,6099,3463,3502,3540,3266
"2022-05-28 18:",593,15,26.4,0,4.7,33,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,872.5599,408.1957,531.1614,691.4067,819.1232,855.4343,890.3236,884.799,987.3327,792.4355,793.5784,630.7344,448.1466,851.681,718.8906,312.2664,437.9622,676.571,794.0496,864.4842,974.4253,834.7557,840.6916,651.2001,833.3812,750.3862,526.5896,1207.104,262,0,6377,6099,3463,3502,3540,3266
"2022-08-22 14:",593,2,30.2,0,2.7,65,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,974.0791,455.688,562.2799,535.2935,609.458,618.8398,693.2088,655.637,807.0953,651.3398,634.2119,568.2299,414.0717,817.6166,863.947,375.2753,547.6542,547.9959,589.0809,617.2197,808.3265,671.1217,744.7944,656.4594,781.272,673.0198,522.9129,1175.8775,279,0,6377,6099,3463,3502,3540,3266
"2022-12-28 08:",593,5,-4.5,0,2.7,56,0.4,1,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.8179,475.6818,567.2822,636.8015,697.407,783.7998,885.0312,762.4739,883.562,804.604,759.8008,590.2228,380.4417,974.7612,971.2745,421.8947,585.6573,600.1481,805.4463,857.8723,1035.8466,885.1193,877.9029,702.4754,881.7079,741.2694,583.5923,1372.0605,1047,0,6377,6099,3463,3502,3540,3266
"2022-04-09 22:",593,4,17.7,0,4.1,46,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,757.6931,354.4596,423.0629,632.1107,803.9286,830.1841,937.4592,820.7362,902.3368,674.9094,689.7203,624.9468,382.3871,753.9089,713.7188,310.0198,428.9136,692.9161,836.9377,881.728,1018.1326,839.0534,857.738,628.504,847.7836,734.3947,556.3826,1195.957,154,0,6377,6099,3463,3502,3540,3266
"2022-07-16 18:",593,0,24,26.2,1.6,92,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,736.039,344.3298,510.1876,626.6339,711.7251,810.0774,879.4064,773.4658,880.4604,711.1578,680.7765,571.7988,435.4385,821.8068,582.2761,252.9251,516.939,609.205,705.3134,759.183,879.474,786.8141,777.9494,633.2435,876.8484,763.5366,546.394,1145.8032,263,0,6377,6099,3463,3502,3540,3266
"2022-06-19 20:",593,12,24.3,0,1.1,77,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,820.4234,383.8058,443.3497,652.7312,854.1559,941.0643,1021.8657,908.7328,943.723,771.6769,814.5119,641.56,490.346,965.1744,833.6725,362.1245,474.5163,682.9523,976.9953,970.3136,1038.6608,922.6187,954.5251,745.2365,894.5293,791.8163,601.6774,1399.472,143,0,6377,6099,3463,3502,3540,3266
"2022-04-03 15:",593,7,16.3,0,3.8,25,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,732.4692,342.6595,492.7552,691.5092,814.5941,863.955,956.3708,871.1205,868.8617,696.9787,641.149,600.4122,402.976,836.8116,712.4279,309.4598,412.7847,650.273,814.6798,851.6158,1002.407,813.2941,800.7949,695.9246,754.9236,681.7429,522.7251,1318.5381,292,0,6377,6099,3463,3502,3540,3266
"2022-09-05 07:",593,0,20.9,1.2,1,96,0,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.3872,442.7332,484.7034,615.5175,887.5964,962.7394,963.2416,942.7764,966.6608,754.9232,762.1422,599.3285,450.705,964.7322,902.554,392.045,497.1941,744.6501,1067.4147,983.1394,1182.5986,1006.576,964.1195,784.4057,963.0984,849.3088,575.4217,1404.2961,1003,0,6377,6099,3463,3502,3540,3266
"2022-11-28 12:",593,1,14.3,0.1,3.2,46,0,8,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1106.6777,517.7201,480.7032,480.9161,559.434,638.0966,681.4638,642.2561,717.2225,684.3966,672.4905,510.1815,443.2371,912.9047,962.9026,418.2587,485.0633,464.7864,666.2035,666.8153,815.6542,652.657,743.8836,611.1038,751.2615,636.2886,475.5964,1202.1396,303,0,6377,6099,3463,3502,3540,3266
"2022-01-02 15:",593,1,2.5,0,3.3,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,754.4969,352.9645,505.6252,597.813,815.9481,879.4072,1022.834,852.22,905.0571,735.4674,722.732,614.371,469.0059,859.5509,825.8213,358.7142,415.02,626.3879,799.0174,805.5031,1053.2558,843.1119,937.374,725.4944,842.8006,782.6292,598.9214,1393.8428,243,0,6377,6099,3463,3502,3540,3266
"2022-02-09 06:",593,1,-3.9,0,1.8,74,0,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.903,395.7257,484.3631,632.6864,911.5358,1018.2429,1107.263,937.5096,973.9834,825.07,823.0855,641.7486,534.4805,973.014,752.2274,326.7473,528.0376,807.3275,1063.6893,1099.4398,1236.0341,1028.088,954.8732,791.564,994.642,862.5992,648.838,1344.1896,287,0,6377,6099,3463,3502,3540,3266
