"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-04-06 09:",3860,4,9.5,0,1.3,73,0,5,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.0611,292.6431,1389.9838,3740.4556,2861.9513,1670.3644,1428.8688,1146.9293,1316.1348,1110.7921,992.4477,690.4089,579.4606,991.3624,425.7466,197.7154,1438.7589,5379.3818,3176.3616,1711.7061,1367.7294,1101.5887,1033.388,946.1535,1002.4005,858.0417,648.5658,1325.8811,567,2784,6377,6099,3463,3502,3540,3266
"2022-05-12 09:",3860,2,19.1,0,2.1,59,0,7,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.1163,283.8997,1381.229,3799.3023,2903.1592,1679.8637,1537.2854,1228.5053,1289.0525,1136.8882,1150.6405,738.5994,547.7846,965.4537,348.547,161.8642,1494.4639,5656.9871,3255.7648,1651.9565,1458.8165,1053.8262,1151.5529,1071.3692,957.1596,787.8931,620.6757,1454.3651,570,3059,6377,6099,3463,3502,3540,3266
"2022-03-06 16:",591,0,6.7,0,3.1,20,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,787.9412,363.6645,1660.5405,4149.8265,3945.1505,2216.6413,1578.84,1120.1993,1150.7773,882.6929,793.9599,592.4057,466.4944,833.1517,688.0468,319.5268,2022.2525,5879.3766,3955.6084,2090.265,1448.7139,947.6773,981.4236,881.2281,868.1026,646.6209,579.5843,1168.6998,424,2087,6377,6099,3463,3502,3540,3266
"2022-06-01 09:",3569,6,23.2,0,1.7,41,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.8356,274.5392,1000.9819,3873.1057,3431.731,1850.5757,1457.6864,1004.6639,1091.1502,934.4846,789.7866,567.7438,442.0308,825.8636,470.4646,218.4823,1240.3508,5811.4787,3777.3194,1909.956,1389.1226,914.5941,913.8947,799.7476,743.7895,680.0842,561.4503,1343.2221,342,1469,6377,6099,3463,3502,3540,3266
"2022-04-09 18:",592,6,21.4,0,3.3,40,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,764.9015,353.031,2558.3204,5937.2668,5192.7199,2465.0948,1943.0335,1346.5281,1225.1053,1038.2234,902.8538,706.8716,487.6369,873.0277,791.2017,367.4319,2835.2015,7829.1888,4881.8999,2303.9686,1623.0672,1163.7393,1046.3117,990.8893,957.233,796.3153,667.3635,1405.0012,666,3464,6377,6099,3463,3502,3540,3266
"2022-08-25 15:",3569,2,22.1,0.1,1.6,63,0,10,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417.2121,192.5592,961.7068,3329.3638,2816.5394,1632.5463,1501.7291,1206.6862,1251.0817,1159.821,1017.252,723.8505,506.153,1028.2332,373.0308,173.2344,1395.5846,5108.5366,3030.6344,1710.1257,1368.7546,1127.6526,1185.8255,1075.9283,976.6856,763.1298,642.0672,1246.2011,574,2258,6377,6099,3463,3502,3540,3266
"2022-09-21 16:",500,5,25.1,0,1.9,40,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547.2645,252.5835,1279.8865,4590.4071,3046.2507,1612.9659,1477.5098,1109.7378,1370.7125,1208.602,1080.5816,728.2758,455.054,874.1149,379.3861,176.1855,1542.6067,6377.4238,3160.9387,1848.3041,1390.0124,1018.6833,1214.4961,1061.6888,903.3073,801.183,571.1008,1176.4985,675,0,6377,6099,3463,3502,3540,3266
"2022-03-15 17:",592,14,12.6,0,2.6,48,0,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,546.2287,252.1048,1710.7986,4222.9764,3047.1075,1846.1012,1639.3959,1221.9654,1301.449,1138.5256,988.5727,631.3608,490.1685,956.39,595.0175,276.3242,2098.7946,6064.0145,3463.0131,1808.4875,1439.7217,1073.1567,1145.5507,979.9381,971.2917,711.9234,649.9857,1228.7674,670,3406,6377,6099,3463,3502,3540,3266
"2022-12-28 11:",591,0,-2,0,1.8,44,0.2,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.2725,211.5099,894.4203,3296.2063,2863.4579,1676.4274,1463.5095,1194.3912,1199.2517,959.4555,946.8071,684.1321,475.6363,917.8574,486.9445,226.1358,997.9226,4762.8478,3096.7647,1787.4968,1427.2939,1229.0562,1184.0423,1038.3969,961.732,782.0233,615.3756,1398.2428,372,1876,6377,6099,3463,3502,3540,3266
"2022-03-29 17:",592,10,14.9,0,3.5,44,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,413.9168,191.0383,1796.9533,4519.3297,3184.0738,1760.8569,1566.9493,1230.1298,1273.9931,1083.1638,1001.2486,655.5822,505.1513,869.7953,335.1366,155.6364,1990.5191,6146.4384,3477.8164,1901.5514,1383.4328,1062.0816,1105.7077,1014.6082,931.3673,694.9903,612.6827,1224.6631,705,3540,6377,6099,3463,3502,3540,3266
"2022-08-08 02:",3582,1,28.3,0,3.1,84,0,10,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.9179,233.0388,706.0798,3592.0181,3821.2044,1925.6931,1384.3233,922.402,958.1617,757.1683,788.2618,523.4813,388.8054,797.4147,440.8076,204.7097,939.7338,5654.8099,3926.4735,1881.2651,1220.0596,792.7488,733.7914,779.8977,620.41,643.6956,494.6794,1229.2374,45,0,6377,6099,3463,3502,3540,3266
"2022-12-18 21:",3508,0,-9.5,0,2.5,51,1.4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,539.8887,249.1792,1012.1064,4240.3169,4271.5151,2229.4594,1645.7912,1056.8326,1085.5446,869.2496,823.4288,582.8203,438.499,817.5231,515.0963,239.2092,1765.5334,6846.5966,4602.8389,2101.4039,1473.8883,855.8351,942.7091,860.8235,785.9379,642.7011,547.323,1213.0465,0,0,6377,6099,3463,3502,3540,3266
"2022-04-26 12:",592,4,26.1,0,3.4,45,0,3,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,543.9805,251.0674,1613.9888,4212.8875,2924.9479,1648.7468,1608.1376,1204.0505,1320.6711,1133.367,1092.4456,709.4458,481.7873,954.5251,454.9963,211.2989,1928.1398,5715.5398,3301.5275,1669.0072,1459.1019,1177.5018,1230.2381,1083.0802,1052.5417,768.6503,634.4116,1332.2408,405,1874,6377,6099,3463,3502,3540,3266
"2022-12-13 22:",3582,1,-4.4,0,5.6,60,0.5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,478.46,220.8271,1050.7689,4764.2678,4142.4695,2105.4025,1705.2667,1082.3523,1207.7414,905.2221,846.5992,609.2887,454.5947,868.5457,474.1884,220.2118,1243.4684,7104.3736,4438.5821,2214.9425,1449.8655,871.0723,925.6177,829.1545,789.749,719.6604,589.3088,1280.8812,634,3889,6377,6099,3463,3502,3540,3266
