"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-08-27 21:",3508,1,21.2,0,2.7,61,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,545.9797,251.9904,1413.2,5361.3017,4761.0765,2392.4573,1780.6841,1129.0587,1131.7231,951.0683,935.4533,661.5633,431.0551,883.9833,648.8008,301.301,1778.1729,7493.4949,4715.8732,2162.2528,1514.4221,960.6496,965.2622,905.9531,807.1574,680.9828,573.393,1269.2573,595,3676,6377,6099,3463,3502,3540,3266
"2022-03-18 07:",3508,0,6.8,0,6.5,69,0,10,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.0661,244.184,1004.7983,3422.0921,3532.8121,1907.5397,1370.8382,1082.3951,1050.0671,940.9163,786.5158,611.7378,474.825,880.5733,419.5209,194.8239,1097.4027,5672.0971,3758.0877,1896.8749,1385.0524,878.6541,933.8496,815.498,760.6923,645.5232,538.9869,1345.5595,428,2234,6377,6099,3463,3502,3540,3266
"2022-01-16 02:",3508,1,2.3,0,2.1,73,0,9,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.5083,189.0035,496.2466,3042.3727,3505.3914,1839.5115,1253.9553,838.7265,977.9288,727.3213,771.5709,521.6082,395.969,733.2047,337.4698,156.7199,685.7616,5062.7687,3651.5311,1804.0246,1223.0808,713.3655,684.1347,742.5794,681.4515,628.2365,512.1871,1119.7321,11,0,6377,6099,3463,3502,3540,3266
"2022-11-26 12:",3508,3,8.7,0,4,39,0,0,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,583.288,269.2094,1042.2831,3614.1622,3416.7589,1927.1468,1732.6593,1197.2766,1384.187,1020.2021,863.2933,641.8675,454.44,836.6444,707.0179,328.3372,1508.6203,5448.834,3792.2418,2025.6855,1593.3176,1167.0805,1167.0921,924.4105,882.8324,726.7246,608.0175,1125.7242,502,2768,6377,6099,3463,3502,3540,3266
"2022-02-05 23:",3508,0,-8,0,1,58,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,440.8923,203.4884,451.6761,2894.03,3705.843,1877.9003,1269.1009,917.8672,983.2355,747.4561,759.5587,536.9983,363.4031,850.1851,363.3336,168.7311,674.1416,4787.1414,3717.0541,1816.1793,1144.9395,702.9857,666.6652,714.3933,646.137,624.8815,514.2385,1133.5609,137,284,6377,6099,3463,3502,3540,3266
"2022-09-19 08:",3508,2,25,0,4.9,71,0,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.7826,187.2842,984.9597,3880.3068,3283.5738,1728.4366,1439.6553,1117.6851,1287.2695,1054.6181,991.4213,620.7606,466.6405,845.8036,330.893,153.6657,1302.8291,5945.3179,3477.5001,1818.0475,1386.3467,1005.0721,1067.705,958.3953,769.9569,665.3775,532.0255,1364.3574,810,4830,6377,6099,3463,3502,3540,3266
"2022-02-06 04:",3508,0,-7.8,0,0.2,62,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.6335,226.446,482.9852,2985.2946,3653.7656,1840.6429,1214.3375,798.1783,973.2223,718.68,684.494,489.5766,367.8064,812.9497,351.3229,163.1534,662.9077,4780.0438,3788.4332,1861.7643,1170.2376,703.2816,667.7933,732.0471,629.9544,633.4304,509.4217,1087.3172,20,3,6377,6099,3463,3502,3540,3266
"2022-10-24 19:",3508,1,11.3,0,2.8,40,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,531.8638,245.4756,1354.6564,4775.1368,4052.8847,2148.3431,1756.5578,1147.0357,1256.3775,1100.8749,975.7807,671.522,477.906,938.1167,561.9617,260.9732,1788.9927,6997.0994,4349.6486,2217.1972,1600.3741,995.985,1092.9478,975.0243,969.9003,758.367,590.6305,1287.1365,804,2937,6377,6099,3463,3502,3540,3266
"2022-07-28 20:",3508,1,31.1,0,2.2,61,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,573.4315,264.6601,1257.604,4361.251,3888.7442,2197.3869,1692.4488,1224.5148,1176.606,1020.0195,839.5943,651.925,428.1611,859.3497,638.9349,296.7195,1897.3448,6624.1991,4292.2514,2122.6472,1524.1308,963.0123,987.6376,945.2594,872.4017,785.2165,536.8142,1326.237,661,2851,6377,6099,3463,3502,3540,3266
"2022-02-03 14:",3508,0,-0.3,0,3.9,35,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,513.1402,236.8336,743.2015,2620.9792,2720.5832,1776.7648,1513.4468,1267.9497,1314.9807,1093.5743,1140.0343,719.8352,572.239,955.3927,472.3067,219.338,1405.0421,3928.7682,2959.0063,1709.4964,1371.4647,1116.0326,1084.7349,1056.06,998.5151,770.0335,601.7878,1269.6216,512,1777,6377,6099,3463,3502,3540,3266
"2022-08-11 04:",3508,0,23.7,5.2,2,95,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.4388,199.1256,664.0599,3449.7763,3649.898,1924.443,1388.6622,915.8757,955.8612,785.4679,794.7813,565.9469,411.962,820.8506,437.3793,203.1177,929.9567,5628.4358,3883.4078,1956.1463,1305.0684,718.188,785.9364,751.0662,643.0008,630.5291,529.4234,1236.1894,47,13,6377,6099,3463,3502,3540,3266
"2022-07-03 09:",3508,1,28.3,0,0.8,76,0,3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,531.2631,245.1975,645.5825,3254.174,3458.4603,1870.4205,1327.6768,991.0302,975.949,848.6458,749.2122,524.5896,449.9432,738.1204,433.0002,201.0837,914.3856,4837.567,3523.4849,1778.4911,1213.1266,845.3233,884.2463,783.0152,709.2119,682.5852,553.701,1146.5777,277,1345,6377,6099,3463,3502,3540,3266
"2022-10-26 22:",3508,2,12.7,0,1,59,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,394.6999,182.1689,1800.7916,6854.6898,4471.428,2170.1587,1697.7802,1219.3628,1238.3348,971.9863,868.7663,645.0516,400.053,839.963,441.874,205.2049,2276.7819,9630.8242,4731.3786,2142.5635,1474.9024,927.2464,1012.2523,805.7711,857.7752,699.8242,577.5931,1252.5724,735,3677,6377,6099,3463,3502,3540,3266
"2022-09-06 14:",3508,4,25,0,4.1,61,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471.6609,217.6895,1498.6022,4688.1995,3207.0761,1680.1581,1567.5393,1232.5058,1325.4863,1214.8597,1118.0194,712.4668,570.3499,1016.5102,418.5914,194.3927,1877.7385,6343.0001,3226.7651,1842.4532,1541.8872,1247.2241,1271.3798,1147.2112,1009.7343,832.0569,728.3783,1268.0573,446,2276,6377,6099,3463,3502,3540,3266
"2022-08-29 23:",3508,0,20.5,0,3,71,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,386.1704,178.2324,848.0604,4232.6442,3760.0988,1943.3236,1432.919,1033.2366,981.4135,823.5039,776.8554,582.6293,376.9121,790.3903,388.7925,180.5542,1317.7375,6459.8757,4106.8843,1897.6872,1275.2029,782.774,778.6517,757.4021,638.0109,630.0508,498.6907,1139.3144,334,1436,6377,6099,3463,3502,3540,3266
"2022-03-12 21:",3508,0,13.7,0.2,4,92,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,598.9767,276.4501,2106.0255,5450.8843,4803.3229,2342.6648,1645.6216,1088.0652,1108.7546,897.5462,829.0426,587.6376,471.91,850.5146,526.1634,244.3486,2296.2416,7064.9519,4460.7335,2164.5278,1326.2422,887.3208,887.0224,848.5593,768.6064,631.649,584.7629,1158.6136,412,2996,6377,6099,3463,3502,3540,3266
"2022-03-20 21:",3508,0,3.9,0,2.2,63,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,601.0323,277.399,1933.2338,4911.3047,4189.0161,2141.5643,1556.5108,996.6164,1022.4661,844.2918,821.2318,616.6947,414.8162,811.2284,527.7209,245.0721,2055.9488,6601.4941,4279.6343,1996.4364,1342.8929,871.7413,891.3054,802.6545,748.5831,665.5449,534.8211,1217.3391,365,2616,6377,6099,3463,3502,3540,3266
"2022-08-24 01:",3508,3,22.7,0,1.9,74,0,9,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.0614,185.1051,749.3207,3726.3117,3802.8504,1907.7344,1370.3254,945.8716,978.0232,799.725,793.1791,565.4323,391.5993,807.4171,426.7802,198.1954,1038.1134,5934.909,4037.7003,1979.8953,1290.0804,787.1924,822.4261,771.8364,708.0217,651.0907,502.2951,1286.8654,81,0,6377,6099,3463,3502,3540,3266
"2022-03-17 03:",3508,0,8.9,0,1.2,71,0,10,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.7286,219.5665,864.3561,3495.1465,3558.2635,1873.267,1372.3072,889.7855,1016.4613,741.0896,697.4726,550.1801,405.3394,795.7124,382.2613,177.5209,1126.8128,5831.3131,3883.7395,1933.9204,1318.8567,869.3412,783.5931,711.1796,657.0694,562.4364,546.3483,1265.8252,17,0,6377,6099,3463,3502,3540,3266
"2022-03-11 00:",3508,0,7.2,0,0.5,60,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.6362,202.4471,811.5422,3550.9245,3525.7232,1862.2522,1270.9589,930.7445,1038.7671,739.7048,734.6245,522.1488,419.1885,831.8149,330.7386,153.5942,1114.9417,5651.7242,3725.0325,1890.9792,1275.1314,802.4168,739.0015,710.7017,640.2034,586.2839,541.0715,1127.5266,251,3,6377,6099,3463,3502,3540,3266
"2022-11-25 01:",3508,2,7.7,0,2.2,81,0,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.9949,188.7667,992.4923,4302.0007,3959.142,2025.0614,1398.0961,949.0608,1093.6408,783.6727,795.4024,542.0476,370.0837,794.773,401.5056,186.4581,1222.5514,6645.6866,4241.8156,1962.2951,1300.8181,707.7384,791.8695,759.6465,696.0209,641.2839,515.833,1177.8841,95,0,6377,6099,3463,3502,3540,3266
"2022-02-18 10:",3508,0,-2.2,0,2,43,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.0688,275.5703,564.704,2770.0713,2893.8594,1616.0061,1382.9808,1188.3047,1239.3646,1044.2918,1125.0899,736.3199,512.2651,960.755,395.0063,183.4393,785.7379,4365.8836,3066.3219,1821.6854,1403.9941,1099.3594,1151.829,948.7591,989.3162,766.0849,604.7847,1385.5003,372,1562,6377,6099,3463,3502,3540,3266
"2022-04-01 21:",3508,0,8.1,0,2.5,43,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,440.9664,203.5229,2409.4942,5754.6264,4817.3673,2328.1918,1691.6285,1093.5272,1110.0447,881.5851,842.5322,641.18,487.2799,833.8115,485.4725,225.4516,3125.5268,7626.862,4506.1806,2269.573,1383.7248,891.8327,951.2349,928.1482,825.4843,652.4546,581.9345,1262.9004,584,3379,6377,6099,3463,3502,3540,3266
"2022-10-27 20:",3508,2,13.9,0,1.9,85,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,477.0085,220.1575,2330.301,7948.9474,4614.4764,2362.4155,1721.6131,1251.7993,1391.1997,1100.2942,981.3704,686.4205,468.3037,876.0383,517.8562,240.4908,2943.4962,10793.565,4770.838,2343.0879,1599.0603,1080.7172,1118.6807,964.2775,943.992,815.4868,614.2471,1445.661,653,3082,6377,6099,3463,3502,3540,3266
"2022-08-14 17:",3508,1,30.2,0,2.7,71,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,684.0639,315.7216,1280.5583,3887.1323,3842.594,2091.61,1669.8011,1109.3405,1144.4059,885.1983,857.8351,579.3225,431.1467,833.5696,872.6628,405.262,1958.1536,5755.479,3825.5685,1976.0998,1374.1921,906.8533,946.7181,868.1672,792.4712,703.5241,515.0156,1229.0395,527,2412,6377,6099,3463,3502,3540,3266
"2022-01-04 20:",3508,1,-2.5,0,2.5,34,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,482.9153,222.8836,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1114.4729,1224.347,989.9876,829.998,637.75,489.8588,790.273,469.6017,218.0815,1904.7227,5777.427,4063.2589,2048.6651,1394.9223,849.1998,960.5351,825.7104,895.873,732.5094,595.7314,1226.7881,652,3519,6377,6099,3463,3502,3540,3266
"2022-06-06 18:",3508,2,22.4,0,3.6,53,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,823.5044,380.078,1898.2981,4983.2784,4193.3105,2364.6658,1713.5882,1253.5072,1242.048,1043.8973,878.7047,643.8793,493.6398,1023.7184,798.0809,370.6262,2515.3805,7000.9047,4466.8135,2232.4923,1527.0911,1075.0198,1058.8554,1019.7984,919.9106,792.2991,690.832,1385.7241,544,2602,6377,6099,3463,3502,3540,3266
"2022-03-24 16:",3508,0,12.2,0,3.6,64,0,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,481.3606,222.1664,1438.1022,3932.8246,3011.4172,1811.7042,1573.0627,1160.2113,1228.7037,1031.6632,992.2353,725.9861,487.2585,903.0675,466.9444,216.8477,1832.7011,5560.3979,3252.5416,1794.2058,1466.7169,1072.4175,1074.9426,987.9262,903.1687,756.9429,597.8258,1282.9303,524,2465,6377,6099,3463,3502,3540,3266
"2022-06-03 05:",3508,1,19.2,0,0.3,78,0,8,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0006,207.6927,931.6723,3901.8129,3636.2498,1933.9533,1349.3618,916.9916,960.7296,792.8454,795.6733,565.6166,399.8662,795.3508,411.506,191.1024,1122.0789,6207.3795,4047.8415,1970.8787,1358.5818,757.8719,823.0572,767.1819,652.7897,630.6106,534.2131,1266.3371,111,784,6377,6099,3463,3502,3540,3266
"2022-02-04 14:",3508,0,-1,0,4.2,37,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,574.5723,265.187,765.7999,2857.3332,2894.9671,1792.3181,1524.9518,1231.8304,1337.5945,1141.3282,1015.1046,744.9943,567.6976,939.564,570.1723,264.7867,1212.0388,4171.4888,3145.9361,1762.2782,1409.9645,1063.5262,1051.4389,1025.3135,1014.1999,837.436,545.4197,1254.4249,489,1841,6377,6099,3463,3502,3540,3266
"2022-03-24 12:",3508,2,7.8,0,1.2,70,0,10,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,479.327,221.2278,1553.76,3915.6248,2939.6592,1805.8669,1565.657,1180.7351,1274.9287,1055.5947,1027.0728,695.6837,492.6985,955.5919,411.1789,190.9502,1717.989,5564.0948,3211.1275,1729.7443,1510.2695,1073.6209,1204.6343,985.4663,997.6023,759.0985,607.7122,1350.9317,366,1600,6377,6099,3463,3502,3540,3266
"2022-03-18 21:",3508,0,6,0,5.2,59,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,480.2453,221.6512,2313.3734,5055.0897,4535.1971,2243.0729,1681.7654,1127.2605,1147.4302,891.5834,892.6304,662.6997,456.4947,860.8249,462.7429,214.8963,2429.934,6926.3879,4459.7826,2127.4933,1386.8044,916.5523,931.1828,873.0331,819.1891,604.9399,545.2959,1305.8417,479,2800,6377,6099,3463,3502,3540,3266
"2022-08-11 10:",3508,4,24.2,0,1.7,93,0,10,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.0452,234.0204,721.6729,3034.1578,2769.6969,1656.108,1471.0995,1153.2375,1228.4655,1123.7899,1062.7253,690.8307,541.6227,959.1259,445.388,206.8367,1007.0519,4526.4445,2907.6137,1773.9545,1270.0656,1114.0067,1044.0752,995.6909,895.38,798.5391,623.3738,1321.2776,420,1686,6377,6099,3463,3502,3540,3266
"2022-11-09 00:",3508,0,9.8,0,2.1,79,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.571,171.4943,904.6875,4070.9842,3829.8472,1942.1095,1380.8846,916.9657,992.3125,777.4547,746.0868,535.4183,389.7255,803.5676,320.5039,148.8411,1023.5009,6566.37,4146.6073,1890.9576,1286.8062,685.7015,838.9743,744.8368,705.0284,612.4999,508.6246,1174.3272,200,355,6377,6099,3463,3502,3540,3266
"2022-01-11 13:",3508,0,-5.9,0,4.7,47,0.3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,516.597,238.4295,754.2316,2874.6011,2740.7385,1721.6774,1546.4911,1254.1283,1314.7129,1153.3387,1039.6276,779.0012,546.5882,955.1731,575.4732,267.248,1220.8296,4486.6699,2938.4705,1774.7934,1382.8765,1184.5047,1121.4452,1045.8483,1040.4021,808.8689,674.051,1359.2698,389,1800,6377,6099,3463,3502,3540,3266
"2022-06-14 17:",3508,3,23.4,0,4,52,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,506.1103,233.5894,1438.0202,4554.7594,3192.4364,1782.595,1641.359,1244.999,1320.9314,1237.0672,1027.9128,770.7947,505.8114,943.8124,464.0709,215.5133,2002.4697,6566.8745,3481.6375,1798.3167,1434.0292,1071.6626,1114.8721,1062.2201,986.8737,811.1342,558.3011,1446.558,677,3585,6377,6099,3463,3502,3540,3266
"2022-03-06 05:",3508,0,-2.1,0,1.4,47,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.1696,197.1551,788.4338,3345.7629,3650.022,1822.3625,1289.9741,882.6866,976.7013,766.5113,756.4941,517.782,398.3483,808.9421,375.0778,174.1847,1068.5817,5546.5121,3612.5812,1845.6432,1255.1624,713.6936,762.0493,674.7778,663.1837,603.2844,505.9676,1172.5718,46,182,6377,6099,3463,3502,3540,3266
"2022-02-10 08:",3508,2,-3.2,0,1.6,67,0,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.7784,242.6666,517.3457,2749.8124,3057.4928,1657.2506,1351.2204,1077.8515,1169.571,978.645,938.0657,667.9761,488.5942,872.5428,328.4265,152.5205,683.0837,4408.4854,3327.1764,1753.6722,1196.4532,951.6094,940.688,931.1061,867.7841,776.9651,588.0016,1361.4877,792,4275,6377,6099,3463,3502,3540,3266
"2022-04-09 23:",3508,0,17.1,0,2.2,46,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,409.9632,189.2138,1392.7631,4995.1006,4618.4222,2105.691,1537.1684,979.7968,976.101,775.7172,796.908,522.8145,385.8548,880.1901,337.4206,156.6971,1600.851,6533.7554,4159.9652,1935.5193,1249.5725,729.6352,738.2884,758.2629,686.5052,663.3546,528.2476,1202.6077,583,2830,6377,6099,3463,3502,3540,3266
"2022-01-18 22:",3508,1,-5.2,0,1.4,55,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460.0865,212.3473,616.7364,3082.2244,3635.2651,1959.8,1557.0711,1021.2758,1002.0852,855.8896,866.7204,576.4541,454.5587,853.1995,422.7913,196.343,839.5963,5085.9433,3848.8364,2043.2426,1300.1574,869.7632,834.8719,925.2743,803.8614,684.8494,606.8649,1203.0628,401,1252,6377,6099,3463,3502,3540,3266
"2022-07-17 14:",3508,0,28.5,0,2.9,68,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,781.2399,360.5716,1160.2821,3342.2496,3420.3825,2056.2213,1620.2104,1148.3331,1067.874,854.8661,809.8705,572.631,415.0101,798.7908,826.8614,383.9916,1659.1685,5243.3072,3667.7599,1966.8629,1490.7618,1026.975,981.0727,926.7363,845.6566,717.3263,572.2587,1163.9626,494,2299,6377,6099,3463,3502,3540,3266
"2022-03-25 10:",3508,0,11.8,0,2.3,62,0,9,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.0966,241.8904,1238.1887,3441.658,2821.4436,1714.0681,1471.85,1138.1604,1360.0551,1047.0491,973.148,706.5579,508.5184,989.663,358.5019,166.4867,1396.3856,5113.7195,3204.2074,1743.2302,1396.6359,1102.3124,1147.3398,979.7784,944.0012,757.3219,643.1467,1396.2888,371,1498,6377,6099,3463,3502,3540,3266
"2022-04-06 18:",3508,4,14.8,0,3.6,35,0,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,568.492,262.3807,2026.4332,4894.0305,3772.9233,2113.0773,1912.9237,1419.2098,1489.2307,1194.2145,916.8064,661.5546,509.4346,1014.6465,491.0335,228.0345,2591.2093,6667.1425,3975.8924,2025.8326,1600.5113,1012.2777,1135.0778,1118.8696,877.2825,744.7033,602.8182,1261.9726,919,4254,6377,6099,3463,3502,3540,3266
"2022-08-12 05:",3508,1,23.3,0,1.3,92,0,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.3528,172.3163,692.5043,3409.689,3520.767,1934.8298,1283.2696,950.201,959.7548,749.5779,755.2028,559.8572,414.2353,804.4549,459.4006,213.3444,910.909,5556.1765,3794.5696,1872.08,1277.3328,766.51,832.5262,796.1268,653.0424,653.1512,525.6443,1185.4649,103,644,6377,6099,3463,3502,3540,3266
"2022-04-02 01:",3508,0,5.7,0,0.6,58,0,0,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.5672,199.6461,897.264,3632.6192,3597.4416,1816.7444,1300.3409,879.8006,922.051,775.369,724.6896,513.6367,445.3214,790.3324,342.3054,158.9655,1161.7615,5761.8276,3791.1205,1872.2027,1150.3867,730.5689,768.48,728.869,643.3085,593.9125,531.5509,1229.0823,20,0,6377,6099,3463,3502,3540,3266
"2022-08-06 16:",3508,1,29.6,2.2,0.5,85,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,793.9985,366.4601,1203.9947,3626.2922,3865.7621,2164.8907,1593.7996,1144.5368,1133.7145,991.5151,973.0876,611.6219,435.9322,874.037,941.5982,437.275,1778.1413,5414.7368,4023.3513,2217.4309,1474.0801,1093.2138,1122.4982,935.9924,829.8031,695.3012,505.1133,1190.3287,662,2806,6377,6099,3463,3502,3540,3266
"2022-05-22 23:",3508,0,19.1,0,1.7,79,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,432.6687,199.6929,1099.9816,4384.2066,4095.2533,2016.8153,1410.6492,983.6675,1059.197,787.7832,803.274,521.0034,417.9095,831.4599,322.4146,149.7283,1453.0881,6601.7888,4201.9374,1977.1611,1324.7159,779.1357,774.861,778.0775,694.2875,610.8557,557.5775,1252.8922,396,1461,6377,6099,3463,3502,3540,3266
"2022-01-29 01:",3508,0,-5.1,0,1.4,56,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.3845,182.9462,447.2956,2626.4504,3088.5557,1719.5344,1167.1453,881.3946,959.1647,719.835,713.2102,491.9851,398.502,806.5338,369.7439,171.7081,696.1535,4225.261,3222.6582,1840.6181,1160.1243,738.1504,747.32,710.7906,672.608,590.5607,500.9199,1130.2956,15,0,6377,6099,3463,3502,3540,3266
"2022-11-24 15:",3508,1,13.6,0,1.5,56,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,472.4057,218.0331,1194.9145,4405.4921,2924.4127,1682.9573,1542.7975,1135.6767,1368.0361,1050.3848,1092.0423,686.6561,490.022,936.938,319.2192,148.2447,1604.8843,6280.8983,3120.6861,1785.6699,1428.634,1087.6501,1261.2515,1065.2629,1022.3103,823.2962,635.0472,1278.6138,593,2647,6377,6099,3463,3502,3540,3266
"2022-04-06 17:",3508,1,16.1,0,3.8,29,0,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,515.3162,237.8379,1853.0109,4404.4047,3148.2262,1734.3226,1617.6177,1310.497,1472.0654,1180.7083,951.9232,624.9645,485.8102,1003.4272,404.685,187.9344,2380.3231,5855.6612,3369.6403,1823.0562,1471.9981,1060.2644,1161.8134,1039.2327,924.465,718.8301,615.8228,1262.0888,682,3717,6377,6099,3463,3502,3540,3266
"2022-04-12 03:",3508,0,17.6,0,1.3,86,0,9,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.2702,228.1242,1012.6809,3811.783,3672.7733,1917.4499,1345.9044,918.6489,1103.8755,835.4707,749.726,572.1784,424.9694,875.04,384.8348,178.7163,1215.6905,6033.6828,3962.871,1994.7642,1319.0403,825.9185,861.1016,776.2334,753.5472,694.2585,594.5813,1230.4932,20,0,6377,6099,3463,3502,3540,3266
"2022-11-01 14:",3508,1,17.3,0,3.1,62,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,714.7887,329.9018,1547.1184,4589.9722,2978.6502,1656.0798,1467.0626,1225.9165,1446.2262,1126.4492,1036.4025,712.3103,474.2877,956.1979,468.4879,217.5645,1574.2845,6461.6798,3053.1022,1734.8971,1540.8315,1252.5504,1215.6274,1142.1992,977.131,782.4107,590.9374,1324.2209,511,2464,6377,6099,3463,3502,3540,3266
"2022-05-08 21:",3508,0,12.3,0.7,2.8,83,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,554.4072,255.8803,1802.9851,4572.022,4070.5114,2030.1729,1537.3843,964.5713,1013.9236,898.9004,833.7706,596.1539,439.6271,865.6401,484.3533,224.932,2008.7675,6347.8876,3892.4897,1883.4754,1362.6616,791.2559,863.3345,882.7271,809.5633,649.0418,620.5827,1223.932,453,2567,6377,6099,3463,3502,3540,3266
