"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-09-29 04:",3508,1,17,0,1.3,89,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.3021,205.0624,795.6084,3870.649,3862.9655,1931.133,1340.9301,952.8083,1058.4565,844.7157,748.0354,560.0248,439.0625,850.713,363.2038,168.6704,1104.0044,6454.8779,4079.1442,1943.0848,1353.9596,749.7296,801.5881,755.8724,678.2212,622.7548,501.1443,1248.0372,43,7,6377,6099,3463,3502,3540,3266
"2022-12-16 14:",3860,0,-2.7,0,2.7,39,1.9,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,623.3813,287.7138,1404.2987,4035.4459,2950.8958,1737.3618,1633.1904,1207.4353,1311.9075,1060.1478,1069.6577,715.249,560.8594,944.3903,556.6178,258.4914,1821.6747,6155.8275,3124.0905,1773.3537,1552.3629,1318.6694,1324.366,1166.0101,1194.9847,788.5381,656.5117,1387.6674,577,2705,6377,6099,3463,3502,3540,3266
"2022-07-18 20:",552,2,27.9,0,2.2,67,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1289.0975,701.1303,1165.5338,1026.8975,1023.7288,1050.8533,1217.0512,1094.5799,1304.0923,1247.8201,1121.4051,770.5479,555.3255,993.4369,1473.8792,770.378,1212.0638,1086.6937,1226.8459,1092.893,1284.1391,1153.5119,1548.8403,1211.2497,1274.021,1112.4219,684.9956,1498.1291,476,845,6377,6099,3463,3502,3540,3266
"2022-06-30 15:",3541,0,22.5,8.2,3.6,98,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,377.0067,158.1945,500.2144,1315.9818,1040.6727,764.8801,1032.3658,897.4048,951.7936,943.083,1066.8234,754.607,581.4984,943.9269,471.6641,230.6544,656.2807,1698.1714,1188.4064,1011.7463,1029.5188,1011.6521,989.1553,956.2604,1065.7683,956.169,664.5656,1627.5117,252,271,6377,6099,3463,3502,3540,3266
"2022-10-05 11:",3863,0,18.5,0,2.3,65,0,6,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340.5296,142.5223,641.1184,2459.8112,1606.8606,909.704,921.1607,814.2515,850.8707,678.8968,670.5054,419.6124,377.3499,656.6907,271.7072,133.1221,934.9197,2733.9491,1346.3585,878.5212,922.2029,741.2211,663.9062,644.2237,600.9133,527.477,397.2726,910.9835,392,0,6377,6099,3463,3502,3540,3266
"2022-03-27 04:",3533,0,6.4,0,1,71,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1097.5753,566.5669,703.9967,836.4441,896.2107,784.068,1118.9028,963.5507,992.5731,963.6354,935.6892,696.0047,477.1114,963.1249,941.8825,500.647,822.0664,969.9473,950.2758,1042.8033,1117.6256,995.0818,1016.1389,937.3063,1054.8686,838.2443,609.7683,1374.7724,6,0,6377,6099,3463,3502,3540,3266
"2022-01-09 09:",3528,0,-0.6,0,1,88,0,6,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1560.3917,1319.1124,1567.1658,971.3423,893.3983,765.8126,1059.2632,1507.1541,1811.7182,1556.6364,1308.24,909.5071,654.7356,1255.7826,1766.3107,1479.5575,1513.6781,1150.3024,954.3958,923.0688,1527.2272,1882.9011,2070.6604,1508.64,1521.2735,942.5755,693.5709,1635.0415,103,415,6377,6099,3463,3502,3540,3266
"2022-06-17 02:",3853,0,17.9,0,0.1,83,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.3869,143.1291,235.1604,563.9041,756.4593,834.8433,691.79,532.3289,551.4876,441.2019,412.8285,311.0461,216.3167,419.5495,399.9429,142.9961,252.5862,802.5939,956.8568,938.018,788.2039,525.9253,364.9188,413.2894,511.796,351.1502,346.0803,783.8375,27,0,6377,6099,3463,3502,3540,3266
"2022-05-19 09:",3543,0,20.5,0,3.8,49,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4966,108.1886,542.5692,1369.4294,1359.6702,995.0585,935.9403,647.2879,781.0974,636.3846,557.5099,456.7031,297.7301,651.4045,359.3697,176.0716,606.286,1840.0041,1270.6967,905.3244,895.045,678.5166,704.6957,616.1181,609.2219,522.0743,403.4587,1009.0035,692,0,6377,6099,3463,3502,3540,3266
"2022-07-19 15:",3533,16,30.7,0,3.5,59,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1073.0396,553.901,643.881,799.2556,796.1455,594.4568,768.0007,743.3044,778.2186,633.2038,556.6536,516.3731,427.4774,791.2561,1009.7708,536.7325,634.069,890.224,831.4047,738.1178,1108.0173,827.8089,1015.6485,938.9073,987.2675,832.1622,632.8822,1398.834,340,0,6377,6099,3463,3502,3540,3266
"2022-04-08 00:",3501,6,7.4,0,1.3,67,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.9636,323.2055,1119.8179,1239.5981,1482.9059,1229.1527,1130.4873,949.1013,1095.438,860.0957,844.8344,697.2922,432.6036,821.4932,507.2473,293.4082,925.5019,1535.6116,1744.4009,1295.9757,1144.8817,977.3224,961.9021,941.1071,1059.8217,871.0816,603.9902,1367.4302,72,0,6377,6099,3463,3502,3540,3266
"2022-12-21 06:",540,1,-1.3,1.4,3.1,92,1.8,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.5885,172.2625,424.2171,1373.7512,1445.025,1017.0453,1003.2115,666.628,675.2616,516.8404,525.5063,473.4535,302.8381,498.2178,323.6977,158.5948,476.9847,1932.903,1494.9402,1098.9974,874.2287,622.5258,517.9906,457.6259,526.9104,475.4618,345.7014,811.0015,378,0,6377,6099,3463,3502,3540,3266
"2022-11-03 11:",3541,0,12.6,0,2,46,0,9,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,489.5609,205.4233,312.0995,939.6148,970.396,705.4345,904.8677,818.1815,792.1849,817.7024,906.9504,638.4143,552.8631,877.1287,396.3805,193.8387,333.1197,1308.0547,1179.5501,872.497,1015.3229,871.3612,832.5568,828.1445,926.7227,833.1229,607.3656,1485.2026,208,330,6377,6099,3463,3502,3540,3266
"2022-02-12 11:",3879,1,6.3,0,1.3,51,0,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,642.3446,225.963,212.9216,420.7601,705.5776,766.4756,662.038,630.1948,667.7084,496.7161,657.4102,436.4072,330.8698,613.7371,445.9885,175.57,297.4729,508.9001,842.7654,766.9944,700.8931,543.0253,580.9105,510.9971,655.2181,529.8054,404.9288,891.0805,237,0,6377,6099,3463,3502,3540,3266
"2022-04-13 13:",576,1,13.1,0,5.3,67,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2349.2509,1985.9932,1401.9907,841.2856,827.5272,779.7001,805.7083,1104.7915,1283.118,1022.5514,935.9293,771.4912,590.4491,1259.3127,2522.6332,2113.0946,1398.8562,972.659,937.7824,867.7525,1409.8009,1680.167,1892.3462,1404.4954,1265.2386,1019.0845,826.8842,1767.4806,188,515,6377,6099,3463,3502,3540,3266
"2022-08-10 23:",3536,2,24.3,0.5,0.4,92,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,564.4241,344.2219,708.5116,1023.6138,1274.277,1265.1851,1115.2291,886.2866,1029.3035,876.1075,922.0894,696.6219,449.9832,812.3725,504.2409,291.6694,601.9971,1285.7365,1731.1637,1154.8247,1151.7542,964.9886,920.789,851.4198,1079.919,877.2384,585.1942,1325.379,105,0,6377,6099,3463,3502,3540,3266
"2022-09-01 10:",3543,0,23.4,0,0.7,77,0,5,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.4311,124.903,649.7169,2329.221,1543.4733,1010.0581,883.148,728.1729,834.0278,740.6156,638.4436,429.3605,327.3483,643.3351,296.651,145.3427,769.0062,2360.5501,1282.7516,817.0466,945.4957,710.059,706.1474,614.0047,592.5516,540.3807,406.2434,970.2136,470,0,6377,6099,3463,3502,3540,3266
"2022-08-31 05:",575,0,19.7,0,1.2,95,0,10,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.1373,310.6022,617.958,768.7931,1010.4378,1004.7155,1089.2037,857.1875,940.9265,936.9222,1036.1215,791.2023,596.2242,1218.7257,780.426,361.9011,532.6508,859.3874,1127.7979,1092.7551,1126.2817,842.881,1140.4013,1145.3083,1286.1674,1076.6712,839.8951,1985.216,34,0,6377,6099,3463,3502,3540,3266
"2022-09-25 00:",3569,8,18.3,0,0.9,79,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.4833,165.4537,1007.9745,5153.4948,4669.1831,2284.5663,1512.1762,899.0795,996.4458,753.2453,755.8297,533.2349,364.021,785.0961,316.4799,146.9724,1285.9438,6776.311,4316.8702,1987.475,1350.361,734.6017,862.5566,748.7712,704.0432,634.914,472.1217,1162.1951,174,2,6377,6099,3463,3502,3540,3266
"2022-04-06 17:",3880,2,16.1,0,3.8,29,0,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,691.0463,382.0235,599.7223,469.0186,514.6638,578.2693,611.9119,585.5131,662.9202,548.7084,698.8536,466.8284,416.8393,798.4511,875.6037,508.3214,665.7098,598.4061,604.7098,609.7711,739.4111,792.1825,933.1175,723.6613,759.1747,647.0604,614.113,1418.647,488,926,6377,6099,3463,3502,3540,3266
"2022-10-14 18:",575,0,20,0,1,61,0,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,636.7619,310.9069,637.2443,602.2354,625.727,608.6615,699.8871,621.3349,745.4795,704.1092,806.9012,796.4984,561.2459,1202.7379,786.9461,364.9243,522.4027,634.0679,733.0467,730.1762,813.049,762.9238,889.1409,916.234,1057.1846,971.0454,797.4238,2187.5939,278,0,6377,6099,3463,3502,3540,3266
"2022-04-27 07:",3503,1,13.4,0,2.5,30,0,0,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.1288,1536.9963,1440.2114,1025.4987,955.497,875.6047,1131.7478,1536.817,1695.803,1415.7048,1244.1791,882.7219,655.5106,1185.9345,2054.1578,1720.674,1537.8341,1290.0391,1103.7869,967.8154,1549.2617,1972.1593,2227.3647,1597.8108,1476.3498,950.9666,775.7936,1622.7143,462,1844,6377,6099,3463,3502,3540,3266
"2022-01-28 07:",3533,1,-5.6,0,2.3,64,0,3,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.4447,459.1301,613.8306,689.6171,846.5446,747.9874,997.7534,839.807,905.453,747.7958,775.1683,597.7878,449.3679,875.9927,923.524,490.8887,661.2115,876.3892,961.047,927.2112,1004.3976,1016.4122,930.3979,906.4681,1013.8177,810.7526,605.604,1325.9818,399,0,6377,6099,3463,3502,3540,3266
"2022-04-18 23:",3534,7,12.5,0,1.6,58,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,552.1109,231.6697,499.9496,1078.6666,1091.654,911.8177,1162.6034,908.3521,1021.643,984.7157,1104.7575,756.9282,549.1625,830.5026,537.2243,262.7141,472.7011,1365.184,1230.3931,993.7191,1020.4681,879.5878,841.4553,898.2975,1029.9901,865.1923,610.0095,1398.7971,173,120,6377,6099,3463,3502,3540,3266
"2022-02-18 14:",539,2,5.1,0,1.8,26,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,584.2394,205.5226,206.91,435.9326,569.1436,564.224,721.6955,599.212,566.1012,563.4007,723.8109,451.5038,366.2234,586.8211,364.257,143.3952,197.5285,443.5612,652.7806,669.7587,658.3757,509.0898,533.2436,579.8703,632.3595,487.0707,370.7434,816.7982,206,0,6377,6099,3463,3502,3540,3266
"2022-07-03 14:",3873,0,33.6,0,2,51,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,870.7658,407.3568,579.4075,621.3008,762.7502,817.6539,824.6238,736.2864,869.7353,703.0401,722.2525,544.7206,377.7958,813.7056,752.8246,327.0066,501.5764,567.5814,781.3153,793.5299,972.5472,724.4759,799.2084,632.811,747.0965,689.4515,515.8727,1180.2683,289,0,6377,6099,3463,3502,3540,3266
"2022-10-01 05:",3865,1,15.3,0,1.8,85,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,944.9005,487.756,633.6337,764.5352,853.0379,721.8791,1126.5315,843.3848,942.4114,871.5134,886.541,581.0613,504.5762,961.4271,849.0117,451.2829,771.6691,911.0353,860.8225,904.2957,1187.8679,962.4044,1001.4724,874.7556,1094.3234,840.5824,623.6451,1405.2087,42,0,6377,6099,3463,3502,3540,3266
"2022-07-21 07:",3863,0,20.9,1.4,2.9,96,0,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.0374,140.2234,367.9392,1178.5779,1302.997,1014.083,943.8254,591.4144,609.6805,537.8887,508.5378,429.9727,319.7764,527.8101,339.6965,166.4332,296.3142,1673.5289,1420.0638,1031.3612,857.7324,596.1807,558.9106,460.9681,547.9789,420.1694,395.4168,903.1429,744,0,6377,6099,3463,3502,3540,3266
"2022-11-14 16:",549,5,12.1,0,3.7,49,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,770.1135,425.7335,581.3197,525.6976,491.381,500.3559,584.3321,556.7544,713.605,499.4866,615.9768,482.4837,383.5026,810.209,1152.3381,668.9762,796.8048,515.2214,601.855,488.5234,722.3181,806.43,805.6835,679.5852,724.7366,718.4833,558.567,1454.8268,454,836,6377,6099,3463,3502,3540,3266
"2022-01-10 01:",543,0,-1.6,0,1,73,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.4638,526.1961,928.6619,761.0043,828.6883,922.0276,1084.7435,1043.7282,1178.3271,1227.0225,1067.4673,825.2235,591.4165,1038.2952,1290.61,674.5854,956.2341,942.6579,1099.2703,1076.5875,1153.325,1162.1899,1540.5936,1214.2924,1166.0553,970.5565,691.3286,1479.6584,0,0,6377,6099,3463,3502,3540,3266
"2022-08-06 04:",3853,0,27.7,0,2.1,86,0,7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.7502,136.5833,175.8231,536.6171,735.9583,725.2213,702.2504,485.5132,455.8671,391.6103,364.493,285.7099,179.8868,457.6839,298.8181,106.8398,265.8361,710.3132,915.6593,806.4436,655.4948,525.6797,427.1943,418.0399,441.2348,331.7017,306.1681,701.7997,64,2,6377,6099,3463,3502,3540,3266
"2022-10-08 21:",3504,7,15.4,0,1.6,65,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,873.2504,450.7706,674.2366,788.6822,902.4955,704.6281,948.8573,877.2078,948.5822,750.16,760.2443,598.0334,442.9258,863.6961,704.2813,374.3524,653.8558,862.6115,879.015,758.7244,1059.5034,955.0947,920.478,848.3003,982.3131,719.7119,554.1015,1341.556,345,0,6377,6099,3463,3502,3540,3266
"2022-03-11 03:",575,0,5.8,0,1.9,60,0,6,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.0838,350.1248,644.2685,772.5181,1145.9939,1040.3661,1138.1499,898.2152,1028.311,976.6838,1225.6632,991.5087,684.083,1286.744,901.2244,417.9185,588.3505,885.9354,1177.6945,1197.6575,1153.6855,974.4991,1093.5941,1237.8407,1418.6412,1312.603,894.4421,2152.2319,0,0,6377,6099,3463,3502,3540,3266
"2022-02-01 09:",577,0,-2.1,0,2.3,89,4.9,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.6762,905.1208,1389.8131,845.8005,819.2331,777.8726,990.4661,1208.1654,1401.1255,1167.5258,1140.0114,809.2282,650.4352,1240.8376,1164.7638,975.6693,1118.2837,954.4106,878.2183,942.4394,1331.1033,1399.1431,1608.9446,1204.2346,1276.9392,817.8209,686.4811,1613.4012,43,167,6377,6099,3463,3502,3540,3266
"2022-01-26 00:",3500,2,2,0,1.6,83,0,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.3915,227.3867,250.4336,559.8765,832.7949,837.5485,789.6231,700.612,622.695,540.8665,575.4567,424.3981,352.3071,614.6258,486.0592,191.3449,271.4222,666.4182,1060.0866,912.0796,823.6496,516.4668,641.6217,537.8609,604.5596,647.7652,421.7433,815.0998,45,0,6377,6099,3463,3502,3540,3266
"2022-05-07 08:",3569,2,15.3,0.1,3.7,91,0,10,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487.4025,224.9548,822.5912,3242.1899,3282.5286,1774.0556,1352.0806,944.2675,1025.3579,832.0945,826.8783,544.3518,457.6675,890.8353,422.698,196.2995,1015.8251,4865.5437,3286.4617,1571.4115,1243.0184,849.8982,761.3583,840.3387,710.8051,637.8256,575.7931,1227.9656,313,1569,6377,6099,3463,3502,3540,3266
"2022-07-11 09:",592,3,27.2,0,0.9,74,0,2,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.1246,320.8267,850.1492,3205.9867,2829.9955,1599.3476,1538.6473,1196.6068,1255.8809,1133.6706,1007.6628,687.6135,536.8353,932.2002,328.3909,152.504,981.3231,4524.3431,3058.8618,1649.6437,1322.9603,1050.5172,1096.7266,1128.6661,936.1234,736.9532,606.2907,1382.5488,585,2892,6377,6099,3463,3502,3540,3266
"2022-09-02 06:",3571,3,20.5,0,2.4,84,0,2,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.5884,200.117,805.0577,3752.2183,3684.4606,1902.564,1314.1764,938.3445,1034.6414,860.8066,792.8005,552.5701,366.7944,789.6532,386.0872,179.2979,1047.3536,6144.7895,3973.1831,1901.2365,1355.5118,808.2878,885.1426,798.6124,691.4296,679.2249,551.9259,1227.3127,259,1005,6377,6099,3463,3502,3540,3266
"2022-05-02 05:",3588,0,9.3,0,1,91,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.2525,184.2597,499.6796,1280.0027,1502.3947,1015.9513,1000.6137,604.6943,574.2821,493.5474,545.9753,387.6802,306.0218,488.7497,286.8124,140.5229,503.4063,1751.3566,1411.1878,995.9241,820.3894,606.2529,523.8538,472.4793,507.7082,493.9092,345.5771,860.7675,236,0,6377,6099,3463,3502,3540,3266
"2022-03-01 11:",546,2,6.7,0,3,91,0,10,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,588.7174,359.0378,883.1512,1005.9185,1295.0209,1229.5055,1123.5919,926.7856,1035.7143,882.9893,839.695,767.989,488.9728,860.4546,519.2763,300.366,783.5014,1361.9113,1576.1065,1173.5916,1137.0512,974.8489,994.9523,884.587,1058.8306,818.8877,590.9865,1260.1755,260,0,6377,6099,3463,3502,3540,3266
"2022-06-02 08:",539,12,19,0,2.4,71,0,7,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.6992,94.5226,152.2739,432.6469,681.2555,702.4587,704.1092,679.1084,600.0428,556.9746,700.5211,457.0333,355.3521,571.4936,280.6098,110.4661,151.9414,537.9407,829.8394,735.596,720.0666,581.5902,516.2943,624.8717,663.005,573.1661,365.8963,847.0546,478,0,6377,6099,3463,3502,3540,3266
"2022-02-04 06:",3571,1,-6.7,0,1.3,66,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.8212,190.9938,418.6961,2697.4607,3401.159,1781.3047,1324.4502,886.2651,1021.6976,772.1218,739.8401,579.357,392.3882,858.903,366.2968,170.1073,640.5269,4468.5992,3624.2964,1868.0923,1143.4111,745.8106,765.8434,753.6508,704.4355,661.4811,548.6079,1232.2613,156,731,6377,6099,3463,3502,3540,3266
"2022-11-12 05:",3570,0,11.7,0,2.1,75,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,727.7942,338.941,675.6252,989.2319,1495.7826,1573.6706,1390.5126,1079.3956,1193.1987,941.7952,987.7749,743.9896,401.4659,995.7286,633.1635,337.241,635.8774,1308.9878,1781.161,1559.9316,1431.8644,1193.0893,1227.38,1109.9663,1118.6627,873.8335,641.8426,1481.8957,57,386,6377,6099,3463,3502,3540,3266
"2022-09-04 13:",3521,0,22,4.4,1.2,96,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1311.5388,1108.7396,1380.5375,935.8694,805.945,761.7627,1127.1073,1412.3364,1791.7132,1426.6067,1157.9039,829.9749,607.3642,1113.376,1555.4947,1302.9663,1416.0904,977.8321,991.6766,906.0573,1470.7879,1737.5256,1985.3296,1420.6741,1304.438,846.8089,689.5876,1524.3769,239,587,6377,6099,3463,3502,3540,3266
"2022-05-09 05:",3564,0,11.4,0,2,82,0,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.6892,1547.6147,1725.7699,959.4466,839.177,876.803,1150.2206,1616.3834,1936.2245,1663.2241,1367.828,939.2534,715.0973,1277.0002,1979.9059,1658.4765,1699.7793,1187.9304,990.7527,908.1754,1611.1774,2058.5761,2296.0289,1606.8424,1409.4273,922.4563,700.0545,1633.942,48,212,6377,6099,3463,3502,3540,3266
"2022-10-01 12:",3588,0,25,0,1.7,50,0,7,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,396.0664,165.766,651.3318,1248.9676,1352.067,1009.8638,939.6021,657.2136,666.9098,559.6908,557.0076,425.1484,309.7057,558.7696,365.2905,178.9729,961.5358,1563.0345,1295.6117,894.6308,705.646,665.2825,624.5718,556.2648,530.1096,476.2141,379.229,967.092,550,0,6377,6099,3463,3502,3540,3266
"2022-05-18 09:",574,2,18.5,0,1.9,65,0,10,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.2243,310.4079,364.8191,746.7636,813.3825,704.2014,711.8819,567.6058,703.0864,569.4441,485.9051,375.9816,270.4695,509.1933,1814.278,648.6794,937.2048,1093.6228,949.4258,758.7849,790.7026,631.0967,642.5109,532.228,623.3401,500.4303,398.4865,857.1492,458,3361,6377,6099,3463,3502,3540,3266
"2022-06-15 21:",3586,2,20,0,2.1,87,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,414.0616,173.2977,447.6973,1452.1026,1569.4442,1144.897,1077.1918,734.9507,732.4712,643.9932,611.7933,478.5955,378.843,564.9734,341.4006,167.2681,538.9176,1962.7232,1573.9644,1055.6719,975.4594,694.1134,681.7552,538.7725,584.0667,539.6742,397.6066,1022.0036,405,0,6377,6099,3463,3502,3540,3266
"2022-04-25 20:",3518,10,21.4,0,1.2,72,0,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,343.9738,143.9637,462.0551,1351.1103,1627.9507,1094.571,1081.1022,691.2232,752.0364,608.2587,708.3491,492.0241,346.4445,594.1976,392.7776,192.4401,506.4525,1718.0323,1427.7652,1063.4216,939.9265,636.426,674.2862,506.3735,594.915,523.1781,392.6609,955.5746,338,0,6377,6099,3463,3502,3540,3266
"2022-09-19 04:",3573,0,24,0,1.2,77,0,9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.3217,144.4407,222.0534,589.6389,738.3717,796.9371,764.4921,522.1991,459.6343,432.5687,441.5924,298.0391,214.548,412.2404,321.0038,114.7721,318.5763,780.5959,929.502,910.3902,775.8399,526.9039,453.899,374.3216,499.4917,358.6983,331.7355,713.9942,72,6,6377,6099,3463,3502,3540,3266
"2022-10-21 02:",549,1,11.4,0,0.8,77,0,9,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.7237,392.9017,673.9803,618.5118,802.3337,824.2339,857.3548,930.6295,998.8082,733.0736,943.6109,680.1695,443.9011,966.2789,937.9275,544.5029,835.2112,757.2103,1002.1592,890.5078,1005.5484,1073.5014,1180.8733,893.5851,1033.4693,926.0964,682.0108,1517.1752,1,0,6377,6099,3463,3502,3540,3266
"2022-05-17 00:",552,3,15.8,0,1.7,73,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.3387,519.6012,942.7194,789.6312,887.9772,996.3751,1167.4975,1108.3141,1280.0861,1257.6364,1060.9334,799.8465,582.3524,990.3946,1411.0238,737.5238,1003.3963,855.0404,1128.5804,1087.4274,1206.7687,1175.6783,1633.981,1230.1039,1261.5151,1060.3274,705.408,1587.46,18,0,6377,6099,3463,3502,3540,3266
"2022-01-10 15:",3523,0,4,0,2.8,40,0,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,592.2639,273.3521,897.0739,3106.788,2928.8917,1732.421,1531.1683,1177.9346,1196.1619,1125.9801,1076.3398,753.9672,516.2708,913.9927,474.7893,220.4903,1621.9771,4809.0058,3015.9972,1779.3108,1439.112,1128.8366,1107.1293,983.2862,1104.0611,808.0252,710.3227,1256.0197,530,2124,6377,6099,3463,3502,3540,3266
"2022-10-15 16:",3586,5,22.8,0,2.5,47,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,624.3455,261.3077,455.2244,1396.5918,1301.2538,1039.7509,926.7871,772.4008,700.7128,557.2037,543.8399,428.3075,317.8282,630.8772,432.0579,211.685,539.8394,1668.9203,1274.754,1022.8792,1051.7336,819.4999,671.0222,503.1803,497.1292,472.5009,370.8981,915.8438,575,0,6377,6099,3463,3502,3540,3266
