"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-04-24 04:",3582,1,16,0,3.4,76,0,8,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.4832,183.9152,931.3791,4172.8464,4032.1238,1899.0802,1469.8585,887.662,1025.5047,789.2242,774.7703,522.6278,397.2034,833.9065,343.9663,159.7369,1235.9114,6089.3056,3858.5409,1788.4048,1285.4586,765.9108,726.8571,747.39,660.0276,642.4656,519.3584,1104.7433,50,11,6377,6099,3463,3502,3540,3266
"2022-08-14 01:",3582,4,25.8,0,2,84,0,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.1157,194.8223,862.7993,4145.542,3965.5912,2014.7145,1444.2708,906.182,966.8576,784.4522,747.0985,496.8076,395.8358,811.4124,393.634,182.8025,1011.6061,5610.138,3609.063,1698.5032,1222.2692,741.717,763.8109,772.1461,675.3609,628.484,453.7962,1165.9124,98,0,6377,6099,3463,3502,3540,3266
"2022-07-24 05:",592,1,22.5,0,2.8,95,0,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.4816,186.6835,592.6745,3445.9826,3614.2593,1800.3499,1364.977,889.8416,871.5822,759.8811,716.4502,523.1662,398.6707,745.6976,338.2023,157.06,981.1214,5399.0171,3636.3949,1753.9953,1192.5538,782.3679,737.1739,777.4422,660.034,604.1189,450.5669,1120.1772,86,484,6377,6099,3463,3502,3540,3266
"2022-08-16 03:",3860,0,25.8,0,2.8,88,0,9,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.0564,195.2566,588.5644,3265.2171,3716.5101,1875.555,1369.5492,907.3189,970.1171,779.9571,791.2809,546.476,405.4323,742.5016,382.3221,177.5491,898.3419,5479.3606,3849.4656,1852.5917,1236.9937,707.0851,755.1229,726.1811,637.4468,601.7321,468.508,1231.9795,29,0,6377,6099,3463,3502,3540,3266
"2022-03-06 20:",3523,0,2.1,0,3,48,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,627.6271,289.6738,2177.0796,5034.8783,4356.8535,2252.8989,1528.5192,978.894,1054.2167,867.1342,755.2475,571.3597,434.5472,855.5668,526.8991,244.6904,2447.6884,6792.46,4310.6031,2122.1042,1356.251,886.7027,896.5778,833.308,815.4585,653.201,582.8609,1217.4144,425,2568,6377,6099,3463,3502,3540,3266
"2022-12-24 08:",3508,0,-13.5,0,2.3,63,1.7,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375.5839,173.3462,690.3607,3359.0032,3486.6008,1928.6249,1407.1451,923.9541,1041.6742,812.0118,842.1191,551.6219,428.0111,802.5787,352.7353,163.8093,907.0608,5229.1386,3760.2362,1882.5003,1290.6279,769.0303,879.9244,810.9048,768.4326,637.1215,506.5783,1169.1367,342,1240,6377,6099,3463,3502,3540,3266
"2022-04-15 13:",3579,2,17.5,0,4.1,31,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,622.1619,287.1513,1667.2737,4076.9461,3021.0734,1793.9444,1556.3784,1309.0096,1317.0935,1127.2437,999.4307,701.3761,502.609,925.1259,451.0697,209.4751,1761.9358,5630.8804,3240.8316,1827.2535,1589.6602,1192.1481,1172.6991,1079.3828,1047.036,861.1127,650.7612,1290.1275,480,2049,6377,6099,3463,3502,3540,3266
"2022-01-09 20:",3508,0,0.8,0,1.6,61,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,566.596,261.5055,1570.4088,4138.9294,4122.9636,2094.3776,1613.4303,1034.776,968.2281,920.266,796.3931,605.0109,417.5772,810.482,497.0174,230.8135,1946.8394,6115.7243,4189.7328,1980.077,1263.2946,888.8735,932.4535,833.7554,809.7791,645.2948,554.391,1184.1787,440,3769,6377,6099,3463,3502,3540,3266
"2022-07-06 12:",500,1,30.5,0,2.3,71,0,9,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,497.9093,229.8041,957.3938,3264.5518,2805.0338,1679.0077,1666.5128,1259.6357,1277.3414,1123.7796,1103.8365,701.0936,539.8804,858.4781,828.9065,384.942,1179.8517,4679.9241,2972.5671,1743.7498,1464.2868,1139.8218,1225.0125,1067.14,1036.4985,782.6712,611.603,1394.903,436,1925,6377,6099,3463,3502,3540,3266
"2022-03-03 22:",592,4,4.6,0,1.1,45,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,486.5535,224.5627,990.0014,3742.7424,3612.3586,1993.3224,1434.9163,952.3516,1128.8029,894.1487,772.3944,615.568,457.9365,898.5923,416.0096,193.194,1217.7132,5749.5924,3961.4185,1984.2281,1252.2186,895.0066,861.1175,852.5951,789.2255,656.5289,617.3745,1277.865,649,2776,6377,6099,3463,3502,3540,3266
