"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-08-02 06:",590,1,26.6,0,1.3,90,0,9,35.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.4191,208.8085,576.1268,3197.7325,3487.6547,1960.3567,1383.5829,914.9386,1026.3237,747.428,801.3468,531.0347,411.0373,775.252,497.5424,231.0573,891.2332,5317.0413,3770.1913,1891.1635,1265.7077,810.1937,774.7736,776.3201,659.2595,651.0377,546.0482,1352.5255,205,901,6377,6099,3463,3502,3540,3266
"2022-02-25 05:",3578,0,-3,0,0.9,88,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.6048,334.1733,434.2141,672.6782,988.1815,977.9519,1042.5251,837.9213,841.517,794.2146,792.3446,564.7185,347.9448,730.3262,644.9607,318.8566,436.5666,870.8543,1324.1759,1160.9165,1141.9845,860.3645,829.4845,917.9359,934.8489,715.9934,574.8961,1379.6124,151,0,6377,6099,3463,3502,3540,3266
"2022-01-13 05:",501,1,-7.4,0,1.3,48,0,7,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.4393,488.5506,655.1229,749.3505,962.597,840.2203,1195.0141,1011.8687,986.0682,930.4935,860.0536,661.1462,515.9159,1032.6409,986.5644,524.3972,741.76,930.984,1042.8829,1019.2644,1172.2116,1082.6953,915.5412,1008.5476,1064.4313,881.8196,652.3051,1371.9936,54,0,6377,6099,3463,3502,3540,3266
"2022-06-07 21:",3880,2,21.6,0,3,54,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,758.7598,419.4571,601.76,492.1451,706.7882,710.8998,843.4302,870.0416,852.8251,743.5551,835.207,619.1117,461.0253,988.8397,749.4367,435.0765,655.2269,681.6807,795.5665,789.2653,865.9667,966.533,1069.6373,890.9744,925.2587,972.8973,682.3701,1452.7751,286,363,6377,6099,3463,3502,3540,3266
"2022-07-28 14:",505,1,33.2,0,3.1,50,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.6817,298.0291,538.8321,880.6843,1017.3454,974.6536,905.2158,892.4278,890.6273,783.8409,789.518,586.1043,390.4334,743.87,561.8825,325.011,478.5523,1050.0058,1233.3085,1017.9328,1051.8985,869.6034,880.6999,816.8089,1037.3236,800.847,569.839,1337.2502,324,0,6377,6099,3463,3502,3540,3266
"2022-12-03 02:",3587,0,0.2,0,3,49,0,10,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1006.0341,547.1739,882.3747,783.1214,946.3199,938.9954,1178.5814,1017.3545,1265.1803,1153.7703,986.2012,743.9146,565.6949,1038.9183,1270.1652,663.8992,1047.5343,913.3207,1066.3979,976.4924,1258.7384,1175.3481,1609.8247,1168.8091,1100.1249,1053.332,744.5388,1526.5825,0,0,6377,6099,3463,3502,3540,3266
"2022-12-31 01:",574,4,-4.9,0,0,69,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.7273,126.9093,166.1784,492.2225,667.927,682.0334,750.5447,477.2658,449.1812,398.2553,362.5461,284.7479,198.3534,368.5959,363.5731,129.9924,225.071,597.6768,727.5334,845.9522,675.2688,466.6337,384.0858,412.3834,439.1705,307.6916,318.2232,725.5107,41,36,6377,6099,3463,3502,3540,3266
"2022-04-04 05:",3505,0,5.5,0,1.5,77,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.1246,547.2344,694.8234,789.1698,933.6271,827.9341,1201.2629,964.9321,1003.2057,905.652,887.1936,646.5475,484.7998,1036.4882,967.4704,514.2479,758.4289,974.0556,976.5213,1036.3198,1077.8556,1038.7477,920.8649,943.9857,1096.535,826.8437,656.8885,1320.6917,53,0,6377,6099,3463,3502,3540,3266
"2022-04-12 15:",571,1,26.1,0,4.6,52,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,286.1893,119.7792,541.4438,1546.95,1445.7738,950.3832,907.1337,699.6367,771.9726,687.3259,622.9638,432.0138,339.7502,557.4167,227.555,111.4894,567.5811,1872.528,1353.0568,792.5475,912.0056,675.934,638.1258,604.823,588.9278,499.0997,395.442,941.0629,393,0,6377,6099,3463,3502,3540,3266
"2022-06-29 00:",3542,1,25.7,0.8,3.5,89,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.2862,409.797,691.4192,636.9345,773.7172,785.7543,924.17,963.6797,925.5029,779.7233,917.4422,668.21,445.8875,950.0597,961.6847,558.2945,793.2348,798.8102,967.2911,899.2371,1006.3604,1021.0013,1206.3163,956.9011,1005.4662,929.4392,643.964,1541.0488,31,20,6377,6099,3463,3502,3540,3266
