"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-03-17 14:",571,4,14.8,0,2.9,47,0,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,367.7576,153.9179,460.21,1531.7285,1400.0174,994.8493,868.133,649.4516,784.2941,658.8339,649.0056,431.2951,332.9101,581.4423,289.4586,141.819,561.3931,1827.8314,1246.384,893.6966,938.7065,715.1927,731.7523,608.8538,612.3319,525.4196,425.5666,923.0724,404,0,6377,6099,3463,3502,3540,3266
"2022-10-02 21:",571,0,17.7,0.3,2.1,92,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,560.5463,234.6061,357.23,1208.0988,1363.5253,1097.2186,947.1038,617.9735,579.0101,546.4315,607.8192,454.1054,345.651,563.2236,349.6116,171.2911,387.9103,1547.3385,1299.6989,943.5576,836.389,637.2207,515.3111,543.7466,612.2839,479.6683,367.9922,890.0675,257,0,6377,6099,3463,3502,3540,3266
"2022-02-15 17:",571,4,-3.2,0,3.5,52,0,7,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,446.4857,186.8678,405.2536,1012.8681,1479.9015,959.3504,937.6413,738.5314,753.2547,658.1629,704.0432,477.9867,360.1659,568.8321,262.5031,128.6124,313.0503,1255.5678,1205.6047,927.2941,871.5323,676.9923,634.2943,603.3103,735.3082,552.2657,354.9454,1007.2711,492,0,6377,6099,3463,3502,3540,3266
"2022-03-31 16:",571,2,14.4,0,4.1,47,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,478.0947,200.0976,625.0232,1528.2871,1486.4458,982.897,883.3583,736.2779,788.4222,628.9848,627.2879,443.1869,350.1146,570.1838,346.8935,169.9594,635.0206,1725.9793,1256.7117,911.9939,844.1224,690.6561,656.7454,603.1794,624.3206,557.9862,378.6392,967.8226,465,0,6377,6099,3463,3502,3540,3266
"2022-06-28 04:",571,0,27,0,6.2,80,0,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.0742,139.402,434.3819,1174.3595,1410.6944,977.9901,981.8138,597.4788,524.345,530.0312,508.4179,400.2941,324.3584,538.8679,334.1688,163.7248,390.4414,1626.3227,1416.6713,1021.395,867.7065,569.6887,514.4193,459.1153,492.3671,500.8734,371.6028,859.0919,55,0,6377,6099,3463,3502,3540,3266
"2022-03-28 11:",571,2,11.3,0,1.5,24,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,254.4149,106.4804,471.332,1504.8582,1380.9601,993.1453,896.0349,725.2295,739.3028,723.7645,587.1106,422.2,319.6688,572.4312,272.4809,133.5012,523.6419,1812.8587,1287.5732,924.4392,946.7997,699.3523,711.1775,560.0213,594.5265,558.8559,350.697,922.1322,311,0,6377,6099,3463,3502,3540,3266
"2022-12-18 12:",571,0,-7.1,0,2.9,40,1.5,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,526.3523,220.2945,414.312,1216.4977,1382.6429,974.7154,1029.9001,791.6295,755.7583,614.7092,663.8989,477.7981,354.3505,694.8873,377.5062,184.9575,530.7645,1624.5262,1535.947,1056.7053,867.4547,724.0791,614.6352,559.972,567.0657,549.8767,406.5141,1010.9393,0,0,6377,6099,3463,3502,3540,3266
"2022-07-22 22:",571,0,24.6,0,1.7,84,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,413.3731,173.0091,318.239,1078.0111,1365.3761,1043.6114,969.633,646.2452,682.6726,577.4106,587.2619,441.0843,316.3701,546.7777,383.1472,187.7217,369.9031,1442.0671,1461.0198,966.5009,909.0682,643.7913,556.617,516.1186,549.6196,506.3611,419.7711,915.0242,321,0,6377,6099,3463,3502,3540,3266
"2022-09-02 14:",571,9,28.6,0,3.2,50,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254.9057,106.6861,529.1223,1799.6785,1511.4724,954.0111,950.7334,730.5572,841.9947,614.2297,613.3698,422.8252,341.3389,683.7374,347.3012,170.1589,500.6109,2327.4881,1232.2221,889.812,883.7021,657.7243,808.4777,615.7609,606.6438,489.748,414.6145,1114.5766,493,0,6377,6099,3463,3502,3540,3266
"2022-06-09 01:",571,0,19.3,0,1.8,80,0,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.5365,172.2408,494.6939,1409.9507,1433.0698,998.7472,969.8195,665.3691,561.3732,589.235,506.6916,411.9574,303.8478,533.3225,317.4476,155.5326,506.3316,1928.6696,1437.2091,963.6989,881.4988,595.0158,529.7282,472.4709,510.4934,515.3279,389.8441,843.2631,54,0,6377,6099,3463,3502,3540,3266
"2022-05-09 02:",571,0,11.5,0,2.1,83,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0755,186.2781,507.7494,1153.5803,1455.9156,1007.2561,978.1541,702.2827,578.2206,554.7688,574.18,405.324,293.765,499.482,316.0379,154.8415,433.7142,1614.9017,1378.9795,961.0863,853.4483,611.208,549.3251,481.0624,495.4005,482.0968,380.9986,855.4624,13,0,6377,6099,3463,3502,3540,3266
