"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-14 22:",3587,2,7.6,0,3.9,59,0,1,10,57.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1183.9827,643.9585,984.533,848.8724,1009.9052,1075.7246,1170.7458,1115.9986,1387.8451,1254.2989,1124.9448,761.2257,568.6088,1009.8647,1369.7665,715.9596,1108.678,1006.4058,1261.1936,1065.1726,1310.0572,1301.5095,1597.5661,1286.6057,1234.1917,1078.4941,728.2024,1529.8754,8748.0772,377,550,6377,6099,3463,3502,3540,3266
"2022-08-06 10:",501,6,28.8,0,2.9,80,0,9,33,829.44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,837.1718,432.1466,590.9867,776.5485,847.8058,701.7533,1045.3777,857.0867,922.2813,791.9463,726.081,553.0906,470.757,931.0721,714.0171,379.528,683.8519,862.8141,920.5653,901.9979,1115.7281,930.1682,1025.844,977.3524,1104.6645,916.2034,625.4906,1323.828,7172.5907,298,0,6377,6099,3463,3502,3540,3266
"2022-08-21 03:",505,1,26.3,0,1.1,85,0,3,29,691.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,471.3624,287.467,627.9457,954.5904,1239.7551,1189.5674,1088.5201,878.5742,975.6284,857.6028,883.5461,687.3016,473.3488,806.1115,459.2401,265.6395,533.7263,1116.695,1505.1549,1115.8746,1053.3931,911.9729,883.4672,868.4768,1042.8484,810.655,593.239,1346.7792,9263.5506,3,0,6377,6099,3463,3502,3540,3266
"2022-08-10 16:",501,1,27.6,0,3.9,74,0,10,30,761.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,929.2379,479.6709,600.1791,802.2694,745.4414,644.6463,863.0441,740.2795,817.7672,674.4825,655.85,457.0123,456.0619,861.6865,806.6458,428.7635,620.7385,862.9475,848.3727,772.7942,1139.4204,835.9853,1025.269,898.5364,1033.087,855.0102,647.7135,1282.0625,6678.936,413,0,6377,6099,3463,3502,3540,3266
"2022-12-17 10:",3873,1,-5.7,0,1.4,61,1.9,6,12,32.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,977.1998,457.148,461.931,572.2608,797.8539,863.7425,1010.8552,922.4648,821.6135,773.4425,748.7007,536.3208,449.8567,875.7635,800.7074,347.8057,487.0284,634.9371,927.6398,889.8154,1096.5661,918.1365,744.3239,689.4043,894.0477,695.2748,595.4434,1354.3073,6793.6708,384,0,6377,6099,3463,3502,3540,3266
"2022-02-05 18:",576,2,-5.1,0,4.5,41,0,0,29,26.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1514.6008,1280.4029,1479.2406,888.4933,799.2909,742.915,1081.673,1625.8796,1784.9174,1518.256,1188.0046,919.167,640.4678,1197.4707,1610.3851,1348.9461,1465.618,1252.5535,1010.797,962.0446,1596.221,1862.4492,2081.9074,1526.9453,1352.1456,975.8843,644.8022,1603.6871,8333.9883,141,386,6377,6099,3463,3502,3540,3266
"2022-07-20 19:",3863,0,27.9,0,1.9,69,0,10,30,778.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,413.3833,173.0135,335.891,1071.7475,1426.8169,1023.7625,975.0681,717.2056,838.344,620.3568,684.3504,473.3935,365.5729,658.1952,346.6745,169.8518,340.3299,1464.6404,1407.4446,1039.6083,885.6882,667.4122,608.2467,553.544,575.2174,519.6936,452.0773,1006.0526,9294.7765,562,0,6377,6099,3463,3502,3540,3266
"2022-02-10 02:",3860,0,-0.8,0,1.5,55,0,8,49,0.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.6252,190.4423,506.6777,2988.215,3674.0419,1839.9564,1297.7923,933.949,993.8488,719.679,737.5401,552.068,417.903,852.8995,353.8207,164.3131,750.5951,5016.5774,3891.4258,1910.248,1231.2005,762.2423,734.3639,725.2352,674.8006,658.9306,501.1534,1238.6715,21849.4573,23,0,6377,6099,3463,3502,3540,3266
"2022-11-23 01:",3873,0,10.4,0,0.5,69,0,10,32,108.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.8404,451.3662,456.987,590.7317,798.1998,953.1516,1046.923,919.6414,970.7811,774.0497,805.8446,637.6962,469.37,1074.8009,851.4063,369.8277,562.4835,683.3586,1019.3354,1026.7962,1176.8425,984.322,959.5729,832.2292,1033.0721,863.729,638.6437,1405.2233,7295.3388,5,0,6377,6099,3463,3502,3540,3266
"2022-04-24 08:",540,0,15.5,0.1,1.7,91,0,10,32,240.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.9945,198.7999,516.5953,1293.4078,1503.9456,1053.6475,937.979,640.9195,575.651,530.6133,582.1862,409.4362,274.7558,465.6256,325.0348,159.2496,425.9835,1669.8905,1394.3248,895.86,825.2314,567.4417,586.7581,442.8167,523.6969,453.7816,338.1417,854.4571,9574.2866,199,0,6377,6099,3463,3502,3540,3266
"2022-01-25 01:",3518,0,4.3,0,2.9,53,0,10,22,18.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.0101,175.3689,273.0533,1088.0852,1362.2535,979.3752,926.8628,622.9945,591.9151,492.1758,517.0113,406.9497,291.1637,526.0492,215.9645,105.8108,353.7045,1474.3602,1402.6813,963.7156,792.8208,573.8923,495.0236,448.0621,563.5451,506.0761,315.3881,871.2792,8990.1546,19,0,6377,6099,3463,3502,3540,3266
"2022-09-23 10:",3571,6,21.3,0,4.9,61,0,6,43,453.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.5815,314.1142,1109.7127,3906.0508,2876.133,1639.1847,1551.6138,1134.4687,1373.024,1131.6153,1031.6146,699.858,488.4063,872.6078,495.5732,230.1427,1450.5026,5677.6455,3022.1525,1677.9588,1418.5208,1153.0208,1152.3491,1060.2823,1002.5409,772.4068,682.5271,1382.7274,21769.2599,426,1779,6377,6099,3463,3502,3540,3266
"2022-10-14 05:",3868,2,12.6,0,1.6,88,0,9,26,158.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.8086,448.0763,469.6699,618.5526,879.001,924.0223,1014.684,862.9544,923.9406,764.5744,779.0071,694.1879,438.2492,965.3998,909.8718,395.2235,523.5143,676.3767,970.6652,1007.6189,1131.7325,1006.2571,928.5277,723.8352,1031.1636,831.448,591.2635,1368.0318,7222.6532,191,0,6377,6099,3463,3502,3540,3266
"2022-01-29 21:",552,0,-2.7,0,1.2,54,0,0,45,7.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,920.913,500.8773,1047.8762,895.1244,979.6693,907.1561,1149.5958,1048.4882,1130.0779,1171.5059,1183.5903,758.8733,585.6206,1014.1437,1353.8093,707.619,1064.7681,985.6173,1012.3037,948.3304,1057.5161,1086.9971,1366.4641,1221.9105,1102.4033,981.8945,678.1624,1453.8303,7935.3131,371,659,6377,6099,3463,3502,3540,3266
"2022-06-07 03:",3588,0,16.3,0,3.6,64,0,8,6,265.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.3671,180.5403,506.057,1425.9231,1506.4898,1059.3059,1078.5615,665.1163,617.8349,578.1262,537.1122,459.4607,333.4172,588.2264,340.609,166.88,482.0433,1871.995,1512.1302,1048.4543,850.9599,601.4709,544.8175,507.817,583.2373,519.4534,389.9988,941.7042,10353.8197,19,0,6377,6099,3463,3502,3540,3266
"2022-09-06 13:",3521,0,23.9,0,3.8,66,0,4,17,571.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1553.2007,1313.0334,1347.7511,723.4561,730.578,685.6151,908.3398,1022.8143,1274.8606,1006.6953,985.138,719.5083,568.1129,1216.4161,1753.6377,1468.9421,1530.3475,829.3663,894.944,767.4786,1353.3336,1625.238,1877.3394,1363.4743,1363.3056,1002.9743,794.115,1783.586,6893.1115,220,579,6377,6099,3463,3502,3540,3266
"2022-03-23 12:",3879,0,7.1,0,3.7,46,0,10,43,50.41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,341.9211,120.2805,139.2327,369.2452,607.6879,552.4084,700.9614,637.4384,587.6968,565.7847,680.1829,473.7696,322.6958,586.2492,292.0185,114.9574,134.3608,557.3818,660.8598,676.4749,636.612,505.4129,626.0027,558.2359,598.5718,508.4343,362.7291,965.0827,4761.6314,183,0,6377,6099,3463,3502,3540,3266
"2022-09-22 16:",549,6,24,0,1.2,49,0,8,38,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,701.814,387.9759,647.1318,735.6853,613.6552,501.6034,548.517,620.5441,700.5911,579.0453,689.7921,529.5203,420.2839,815.7635,1161.6522,674.3835,1152.6191,676.7612,619.3947,510.0027,623.0996,876.9884,831.8197,640.9724,725.3367,786.234,576.8629,1248.6073,4828.7191,486,887,6377,6099,3463,3502,3540,3266
"2022-06-09 15:",3569,3,23.6,0,2,69,0,3,18,556.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,467.8366,215.924,1581.8907,4300.9035,3105.7195,1665.7325,1575.3075,1298.9811,1367.3179,1289.7159,1104.717,708.1569,489.5389,1035.2726,229.8638,106.7481,1970.8318,6194.1658,3223.0652,1775.3114,1383.5393,1161.1237,1198.1955,1105.9608,993.5423,761.5536,700.9481,1486.8618,23223.7447,481,2328,6377,6099,3463,3502,3540,3266
"2022-01-17 17:",3563,0,-2.5,0,3.8,78,0.3,6,30.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1338.4811,727.9893,1165.6462,1027.5646,1148.5122,1130.4202,1363.5735,1383.2895,1436.8409,1261.6623,1193.3502,923.503,617.7206,1100.8112,1653.4492,864.2372,1158.7597,1187.7047,1299.8323,1269.3058,1371.286,1494.9112,1614.4006,1415.0165,1335.5709,1178.1215,769.3109,1618.0536,9798.1993,515,1431,6377,6099,3463,3502,3540,3266
"2022-06-28 14:",544,1,27.2,0,5.8,82,0,10,27,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003.1419,1693.4014,1195.3185,915.6059,707.2044,655.029,887.0213,1091.7785,1078.2111,856.9583,934.5566,774.854,610.8517,1160.8133,2160.4125,1809.6784,1196.4989,1029.7766,901.2303,826.4691,1366.8541,1573.2708,1780.4417,1353.6138,1266.4812,1041.4006,761.2941,1796.6601,7289.1907,228,589,6377,6099,3463,3502,3540,3266
"2022-05-13 19:",516,7,19.8,0,4.1,40,0,8,50,392.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,354.6829,148.4457,410.5407,1307.3193,1446.0798,1032.6991,1100.4948,742.1155,769.2796,679.9277,665.9858,499.3418,356.8316,606.9252,347.1746,170.0969,419.1627,1514.6433,1370.578,1001.4892,876.0916,728.8836,677.2313,589.4769,610.5584,572.0345,414.2275,1075.5553,9649.3951,536,0,6377,6099,3463,3502,3540,3266
"2022-09-09 05:",3878,0,19.2,0,2,86,0,2,29,368.64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.3196,1166.8851,1733.7529,980.6352,823.0842,779.9824,932.9583,1363.874,1801.6952,1571.359,1271.5393,810.5943,653.6888,1265.5251,1665.1611,1394.8294,1649.938,1134.6364,950.9763,851.4322,1465.3714,1761.2176,2055.4847,1506.2139,1400.879,829.643,671.7016,1487.0567,7919.0764,19,89,6377,6099,3463,3502,3540,3266
"2022-08-26 21:",3529,1,23.7,0,2.7,79,0,3,31,561.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,614.4986,204.8329,229.8364,613.6498,830.8976,770.1931,788.216,582.1642,586.6421,522.8699,527.0333,383.7207,247.787,527.9343,452.4092,161.7549,395.8837,837.757,989.2448,939.6003,811.65,642.2561,555.3439,497.8583,620.1837,490.5496,390.158,864.1362,6581.2086,390,1664,6377,6099,3463,3502,3540,3266
"2022-07-31 22:",555,0,25.7,14.7,2.3,95,0,10,4,660.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,910.983,495.4764,1046.9031,936.1608,1059.7621,877.4149,1155.1157,1033.6356,1164.8259,1158.6783,1040.9783,704.1557,584.8348,932.8793,1254.045,655.4737,972.1726,1066.4144,1148.1466,1016.7284,1084.3491,1007.5831,1372.8992,1207.8816,1049.9424,969.5913,665.1153,1408.5766,8344.092,347,1321,6377,6099,3463,3502,3540,3266
"2022-09-08 08:",3523,1,18.6,0,1.4,84,0,0,25,345.96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.4664,242.0609,971.1102,3678.2905,3082.2918,1677.7844,1366.9338,1073.5127,1219.757,912.93,973.2058,645.5848,474.8165,930.6924,385.644,179.092,1274.4689,5646.8392,3279.0937,1682.9401,1289.6815,979.3594,976.3451,990.0024,730.5503,668.9769,569.2527,1205.0593,21703.855,817,4539,6377,6099,3463,3502,3540,3266
"2022-11-27 08:",501,2,0.1,0,2,58,0,2,15,0.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,859.246,443.5413,592.2298,772.2214,817.6406,717.8355,1046.0273,831.8196,933.9754,800.7415,803.622,594.3415,495.9389,897.4787,740.9016,393.8178,627.1178,887.4734,900.6765,869.1347,1042.2509,922.5296,943.4531,853.6199,1005.4405,775.6331,580.5356,1282.0944,7053.2603,132,0,6377,6099,3463,3502,3540,3266
"2022-01-06 13:",3536,1,1.7,0,4.2,33,0,0,53,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,595.3635,363.0902,529.8542,879.1859,1138.8454,969.3251,945.9855,888.8444,1017.9103,761.4504,719.8729,644.2577,432.5114,834.5806,510.4428,295.2568,454.3365,1105.0497,1324.5858,1068.521,945.7101,931.8999,861.6295,867.4021,1081.7835,858.9222,655.5553,1448.8793,8377.2085,290,0,6377,6099,3463,3502,3540,3266
"2022-05-12 10:",3571,6,21.7,0,1.8,52,0,7,40,470.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.1934,338.8579,1663.0723,3923.7173,2873.3586,1654.3012,1561.0143,1191.7334,1394.3796,1176.8307,1220.1914,702.663,567.9447,936.921,367.481,170.6568,1580.288,5835.5492,3226.4948,1715.901,1526.3612,1106.5354,1215.685,1081.925,1001.1937,782.8453,620.9428,1500.2986,22316.6976,390,1767,6377,6099,3463,3502,3540,3266
"2022-11-26 12:",502,5,8.7,0,4,39,0,0,125,75.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,927.255,478.6478,622.3896,855.4937,789.0102,732.3793,1121.9879,896.641,934.3348,758.0675,700.6207,544.7289,417.3974,863.1038,707.3051,375.9599,559.6849,806.7188,951.972,931.566,1234.9655,918.5185,964.0425,920.2407,1139.0606,775.5752,535.8205,1296.0308,7424.0934,360,0,6377,6099,3463,3502,3540,3266
"2022-12-04 03:",3528,0,-2.6,0,3.4,55,0,6,56,6.76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1520.5571,1285.437,1742.5554,947.3291,803.1293,741.582,1002.2556,1422.1848,2034.7242,1625.1374,1161.0067,813.6289,628.9336,1205.7324,1833.9641,1536.228,1696.0552,1073.5929,913.3142,893.0462,1489.1033,1893.8971,2165.7205,1549.1716,1339.0041,837.9556,647.4037,1450.5156,7863.3526,1,0,6377,6099,3463,3502,3540,3266
"2022-12-05 06:",3570,1,-5.7,0,2,39,0,9,10,32.49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.2473,367.0944,640.7601,1043.2385,1543.6554,1491.2697,1369.6155,1162.7156,1175.6211,930.647,908.09,694.7663,435.2681,981.6872,623.7901,332.2488,660.7067,1347.1185,1854.8371,1540.3573,1529.8247,1181.2536,1248.7068,1120.1448,1136.24,898.9602,587.725,1410.841,11719.9167,208,989,6377,6099,3463,3502,3540,3266
"2022-11-19 08:",3575,3,9.2,0,3.1,67,0,4,15,84.64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525.8125,320.6739,839.7885,1091.4593,1325.8563,1158.3636,1080.8219,899.5981,941.8896,755.3372,794.0315,643.8045,372.5107,769.5354,515.3011,298.0666,861.9639,1457.7436,1511.2941,1114.543,1087.5219,899.6421,896.9481,768.062,925.2023,767.9406,550.0363,1261.4308,9827.6037,341,0,6377,6099,3463,3502,3540,3266
"2022-12-17 09:",3881,2,-7.1,0.2,1.5,70,1.9,7,16,50.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,955.9693,447.2159,472.165,550.9467,760.4363,871.2805,961.2923,926.5781,871.4453,790.4733,818.8408,547.8769,449.3503,911.8961,790.5566,343.3964,520.4857,667.9699,989.1846,876.781,1145.0442,975.2112,814.1841,752.2466,937.5987,748.8104,602.2347,1401.3392,6822.9355,443,0,6377,6099,3463,3502,3540,3266
"2022-12-24 07:",555,0,-13.3,0,2.6,64,1.7,0,21,176.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1070.5655,582.2721,947.4423,882.7705,1009.3734,1014.5177,1212.652,1095.3456,1324.6393,1346.3157,1188.6962,901.237,622.426,1087.857,1245.5029,651.0084,1011.4181,996.5163,1158.2843,1060.2619,1289.4979,1220.6147,1587.4621,1244.0454,1209.103,1090.4563,708.953,1569.2788,8623.874,69,504,6377,6099,3463,3502,3540,3266
"2022-03-21 14:",3880,1,10.7,0,2.2,29,0,10,58,114.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,546.1876,301.9427,346.1857,627.5704,597.8546,586.9497,619.5674,587.142,678.6325,510.369,686.7384,456.8355,340.7154,808.9584,997.1714,578.8957,763.5561,587.4896,657.9968,572.239,717.0197,875.3856,887.9081,745.5054,725.4769,721.1884,556.4693,1385.9712,4966.6872,316,507,6377,6099,3463,3502,3540,3266
"2022-01-13 21:",553,0,-7.7,0,2.7,50,0,0,28,59.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,541.0942,267.5638,295.077,439.6952,707.5789,577.3226,716.5035,590.2867,622.9366,639.2871,606.5254,550.4242,340.9314,698.8171,496.0065,240.6945,266.1539,555.3207,601.1284,842.8481,672.9115,624.2819,824.1342,664.5333,813.9784,603.5553,481.3985,1059.3903,5113.3089,180,263,6377,6099,3463,3502,3540,3266
"2022-04-08 21:",3528,4,14.2,0,1.7,40,0,0,46,201.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1591.8327,1345.6925,1401.405,826.1715,759.2852,749.3991,1176.8853,1510.649,1798.2567,1502.5436,1301.4466,838.8122,683.7064,1283.9043,1744.1907,1461.0286,1415.6369,1104.0677,919.9977,912.5922,1557.223,1952.4883,2118.9901,1537.5913,1421.6572,907.7242,769.4641,1445.3159,8005.6217,137,344,6377,6099,3463,3502,3540,3266
"2022-05-17 03:",3534,1,14.2,0,1.3,78,0,1,49,201.64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.7244,225.2135,521.1179,1093.462,1011.682,851.5694,1087.7932,896.4521,968.9192,951.3343,1046.7925,741.9097,562.0817,801.6009,512.2894,250.5207,433.3089,1385.7833,1183.8709,955.7221,1010.932,904.566,813.8957,866.0131,1033.7401,870.0564,604.8155,1407.5495,8580.8149,5,0,6377,6099,3463,3502,3540,3266
"2022-10-19 23:",3543,0,10,0,0.8,73,0,0,26,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,473.5531,198.1966,506.8101,1640.001,1532.148,1054.7017,952.7211,597.6779,617.3981,531.2308,526.3989,415.2293,262.3452,525.7274,281.3175,137.8305,518.4025,2088.857,1512.0804,1047.7233,925.289,631.4439,550.863,482.302,529.7173,460.8311,365.1662,800.4236,10753.5215,166,0,6377,6099,3463,3502,3540,3266
"2022-10-31 00:",3506,2,12.4,0,1.8,70,0,2,24,153.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.9628,194.6823,433.7908,1158.3719,1104.9206,840.3445,1049.3555,891.0119,920.9257,976.696,1092.2578,726.5923,540.6631,862.6509,494.7356,241.9364,453.6605,1592.7175,1217.2483,997.5521,1047.2643,861.9473,726.5005,905.6997,963.238,888.9679,585.6339,1341.7541,9007.7747,22,17,6377,6099,3463,3502,3540,3266
"2022-10-06 01:",540,0,14.4,0,3,81,0,10,7,207.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.4678,191.8828,473.6981,1396.9618,1479.2331,1048.9731,1000.7586,635.7822,558.2603,556.1125,576.1167,406.824,293.1726,538.5677,319.0864,156.3351,471.5966,1899.4508,1518.829,1068.3246,886.7357,627.8897,486.5578,479.4504,523.4989,483.6327,349.6043,878.9215,10299.2667,33,0,6377,6099,3463,3502,3540,3266
"2022-03-26 13:",3581,5,10.6,0,2.4,92,0,10,5,112.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,406.9366,170.3155,470.6155,1025.753,1416.9327,1039.6858,936.7899,710.0283,690.9154,548.0557,553.7159,397.4308,311.6873,576.2425,319.2871,156.4337,463.3815,1606.0002,1255.8885,941.4534,845.8155,657.9583,578.2107,452.5386,521.2462,475.1842,335.9167,1043.2316,9068.319,416,0,6377,6099,3463,3502,3540,3266
"2022-12-23 19:",3579,2,-11.7,0,3.4,60,1.7,9,21,136.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,439.2706,202.7397,1541.6703,5003.6669,4472.7034,2437.2874,1780.7573,1191.1013,1396.2259,1076.8615,1039.9756,684.1856,443.814,816.6425,423.1526,196.5106,2153.199,7018.1551,4648.8265,2291.8487,1688.6061,919.216,1151.8709,1020.9861,982.1934,784.4077,571.8687,1334.0314,29341.8514,901,3493,6377,6099,3463,3502,3540,3266
"2022-01-12 07:",3503,0,-11.2,0,1.5,59,0.2,0,30,125.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.6123,1408.9082,1724.7929,1159.8149,1134.1814,871.6095,1083.5719,1524.6203,1673.2464,1504.1674,1317.5798,865.5919,704.888,1222.2182,1919.0315,1607.4845,1586.4854,1452.9562,1186.5813,943.8325,1609.7782,1948.0088,2207.3532,1615.45,1480.1914,1000.1094,741.3534,1639.9827,9442.3259,366,1514,6377,6099,3463,3502,3540,3266
"2022-10-29 14:",3588,0,20.5,0,2.3,42,0,1,33,420.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,404.4572,169.2773,368.5319,1163.5117,1290.4542,973.4051,1024.3642,723.2342,678.8222,616.35,527.6649,423.6441,310.49,638.5547,305.9297,149.889,516.3823,1648.7086,1306.0934,936.9604,881.9363,676.0196,691.7234,651.8822,580.2611,549.9245,399.5031,933.8117,9225.4339,491,0,6377,6099,3463,3502,3540,3266
"2022-06-07 09:",3504,4,19.9,0,3.2,56,0,1,26,396.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.6345,603.7632,956.4911,817.0264,766.4763,624.9215,699.9097,708.4214,827.7887,664.7106,680.8247,508.6804,392.1732,909.4281,1115.4886,592.9254,789.3625,910.1583,866.2213,733.0188,1021.8501,881.8801,997.8153,800.4774,1012.1419,826.469,593.811,1627.7887,6439.5824,365,0,6377,6099,3463,3502,3540,3266
"2022-12-23 11:",3873,0,-11.4,0,5.8,54,1.8,1,27,129.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.3373,472.1825,541.6317,570.518,617.8555,647.1713,742.0022,700.3522,780.5233,723.075,782.8658,540.8867,417.2515,923.4475,974.8559,423.4512,499.2954,591.5091,704.5377,704.1658,906.3758,753.8237,760.846,648.7366,826.7162,664.5695,525.8611,1376.4524,5484.1354,305,0,6377,6099,3463,3502,3540,3266
"2022-01-24 23:",3521,0,4.8,0,2.7,50,0,9,19,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1668.8125,1410.7688,1764.6743,1005.9192,862.7511,689.1398,1064.1816,1599.8232,1830.8829,1537.1919,1201.4736,848.8507,657.1108,1079.6129,2025.7647,1696.8901,1606.1713,1237.5063,951.6682,856.6988,1530.2603,2024.6385,2230.454,1553.9456,1363.1656,899.1934,676.9871,1528.7193,8198.1253,47,67,6377,6099,3463,3502,3540,3266
"2022-12-30 14:",3865,0,2.1,0,3.6,42,0,0,32,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1043.2362,538.5166,618.1346,832.6764,700.9573,687.6846,857.2219,745.6542,813.694,628.6488,631.7066,472.9429,399.9679,811.1501,829.5034,440.9134,616.5279,888.8438,864.7976,843.941,1027.765,974.5397,1062.4142,845.9149,1067.0717,816.9776,632.9192,1470.5293,6703.8876,408,0,6377,6099,3463,3502,3540,3266
"2022-03-17 02:",505,0,9.4,0,2.7,71,0,9,72,88.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.8643,343.8804,1116.7295,1197.042,1474.1092,1260.0488,1169.8652,1025.6245,1100.791,842.8043,822.505,710.4314,496.5939,811.114,514.2298,297.4473,984.8837,1568.0748,1747.874,1318.8322,1170.1828,1017.1669,1009.6829,920.1938,1098.2436,893.5039,610.7665,1396.0505,10906.029,3,0,6377,6099,3463,3502,3540,3266
"2022-02-23 21:",3509,0,-4.5,0,3.1,33,0,0,12,20.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,347.4553,145.4206,353.1534,1045.2893,1478.4349,1013.3056,926.7449,611.9763,704.5294,627.635,584.9732,450.2297,332.69,583.6351,302.6894,148.3016,296.1453,1414.4656,1432.9639,1099.638,915.7726,644.9056,594.153,510.0281,584.0649,538.8715,374.1501,972.2684,9326.6148,312,0,6377,6099,3463,3502,3540,3266
