"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-12-23 02:",3579,0,-12.1,0,4.4,65,1.8,4,27,146.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.5267,171.0119,788.8031,3793.0105,3831.2149,1964.6016,1517.1609,943.4453,1020.2398,807.8713,799.7353,543.2408,400.764,787.118,390.2028,181.2091,1006.3926,6028.9091,4107.1123,2048.4622,1304.0721,744.4973,878.0595,776.3677,684.6656,608.8694,489.0587,1280.0599,24594.5436,96,0,6377,6099,3463,3502,3540,3266
"2022-04-18 09:",3569,11,13.7,0,1.5,51,0,9,46,187.69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.097,250.1985,1345.3184,3755.9345,2883.0896,1740.1112,1429.5243,1165.076,1415.4635,1162.8271,1064.4845,671.0823,535.5494,1009.6792,383.9646,178.3121,1365.3799,5215.5137,3210.682,1736.5437,1451.948,1117.9934,1069.4541,1007.5282,962.2469,753.0518,617.3182,1358.2499,21423.347,537,2776,6377,6099,3463,3502,3540,3266
"2022-08-24 20:",591,3,25,0,2.6,66,0,6,20,625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,492.7015,227.4004,1371.5416,4597.8101,4001.6309,2184.5785,1821.0288,1239.4864,1223.6265,984.318,958.8894,709.2905,464.2059,854.3026,490.794,227.9235,1811.8767,6902.8627,4547.2298,2264.2014,1411.8287,991.668,1030.7971,944.4811,931.544,743.4954,600.2048,1345.5557,27731.1709,665,2829,6377,6099,3463,3502,3540,3266
"2022-11-27 23:",3508,0,7,0,2.2,38,0,4,8,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,375.1755,173.1577,900.7925,4277.4726,3824.2139,1992.5122,1320.8028,945.4096,971.396,782.0932,763.6722,521.3217,377.8472,822.5286,377.4886,175.3044,1170.9965,6750.2043,4235.1128,1882.5217,1262.3286,673.7772,793.9428,731.9101,615.9669,612.7771,499.5237,1111.7906,25545.1689,295,1361,6377,6099,3463,3502,3540,3266
"2022-02-24 09:",3523,1,-5.4,0,2.1,46,0,0,24,29.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.9979,214.1525,624.8423,2933.0931,2871.196,1741.8617,1449.1355,977.9153,1369.7086,1059.6219,985.8455,674.8468,487.8836,977.6907,393.7957,182.8774,833.3255,4398.9588,3136.3415,1701.5508,1269.3188,1006.3571,955.1569,904.9113,853.0559,788.5815,627.3892,1364.6591,19501.4562,492,2576,6377,6099,3463,3502,3540,3266
"2022-11-10 01:",3571,4,11.3,0,0.9,80,0,8,87,127.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.3933,199.5659,902.3678,4114.9303,3846.9596,1918.3311,1426.4836,893.7605,1044.2136,841.9023,819.984,574.0433,390.7573,787.1847,360.0042,167.185,1049.3138,6542.7087,4166.5232,1923.6482,1318.2515,742.4172,838.7019,755.4042,683.5362,621.21,500.5173,1237.842,25257.8362,76,1,6377,6099,3463,3502,3540,3266
"2022-07-13 00:",3582,4,27.1,0,2,76,0,9,18,734.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8404,199.3106,759.5558,4063.921,3856.8229,1971.6219,1372.2713,927.2389,937.5139,789.4861,792.0998,562.5094,390.1987,779.5617,361.2615,167.7687,1132.2046,5844.7963,4094.2117,1927.3676,1268.9617,769.5179,755.674,800.9846,708.354,652.5984,525.1488,1192.9354,24399.9744,187,322,6377,6099,3463,3502,3540,3266
"2022-10-16 06:",500,0,15.3,0,1.4,79,0,9,31,234.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351.3423,162.1578,768.1315,3821.4892,3732.7077,1906.5019,1295.8914,867.6755,1035.0058,812.7921,785.5747,509.7493,378.1613,825.2769,442.1637,205.3397,1087.463,5897.9407,3857.7673,1725.9437,1314.0077,774.6904,775.2536,784.056,661.8925,612.8549,507.898,1167.8677,23552.2496,180,775,6377,6099,3463,3502,3540,3266
"2022-06-22 17:",3569,13,29.6,0,3.8,53,0,8,55,876.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,524.2828,241.9763,1350.2212,4186.7378,2955.6328,1756.5242,1472.1401,1214.265,1320.6401,1114.5673,879.4003,656.0055,506.744,866.8128,407.2782,189.1385,2113.2673,5849.0227,3228.1165,1756.831,1496.0596,989.7375,1182.6053,1036.9277,991.0413,730.1756,609.1047,1184.9513,22701.0647,715,3952,6377,6099,3463,3502,3540,3266
"2022-11-01 03:",3523,0,11.7,0,0.9,89,0,6,33,136.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.951,188.2848,863.3122,4044.9197,3748.34,1869.9926,1383.2293,931.8991,1072.5091,851.0264,769.0073,523.9528,381.3144,801.1708,372.9885,173.2148,1164.434,6586.0704,4217.2962,1948.0163,1326.8786,696.1831,856.4869,748.3247,672.2104,639.8652,506.817,1282.4747,25124.7431,45,0,6377,6099,3463,3502,3540,3266
