"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-22 21:",3500,7,11.6,0,1.9,66,0,10,69,134.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,518.4253,182.3705,220.9737,430.2555,684.5351,770.5891,772.5478,617.1525,591.8578,600.3422,611.1498,460.1521,342.872,601.946,372.5482,146.6591,186.0392,584.8167,920.7919,815.9759,796.8454,557.3321,514.5231,579.4541,631.0486,588.4543,379.6475,871.0714,5776.3574,186,0,6377,6099,3463,3502,3540,3266
"2022-07-19 19:",3500,11,28,0,4.4,70,0,8,32,784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,492.0778,173.1024,194.0083,423.5836,644.5952,704.6929,770.0133,637.8999,629.8252,585.591,736.2695,518.2546,340.7306,544.4328,344.5009,135.618,218.3737,450.3025,810.7883,800.8794,683.4459,480.0586,579.96,583.6022,650.981,578.6898,389.1022,881.5077,5288.3011,294,0,6377,6099,3463,3502,3540,3266
"2022-06-20 11:",3500,1,25.1,0,0.5,72,0,9,16,630.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,278.7159,98.0461,136.0234,380.9431,573.0466,566.5447,641.4237,594.446,635.5546,528.6639,702.9453,432.2119,346.5146,544.6685,336.1542,132.3321,140.6005,514.2346,633.2123,647.7616,575.3723,471.9325,563.5321,582.8275,570.7368,525.1227,365.2433,910.4172,4532.5389,190,0,6377,6099,3463,3502,3540,3266
"2022-08-15 04:",3500,0,27.3,0,5,85,0,9,25,745.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.9659,198.3907,232.1522,516.5934,704.0929,802.5805,720.5996,671.8574,542.7331,502.9381,580.3211,431.2471,319.3596,557.5472,463.9218,182.6298,275.385,547.9319,902.6314,872.1411,761.8444,567.1627,524.9079,509.7912,555.0845,586.4831,388.3023,898.713,5828.4152,28,0,6377,6099,3463,3502,3540,3266
"2022-10-11 07:",3500,17,7.6,0,1.4,82,0,3,14,57.76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.8242,165.9774,128.1875,471.4491,716.2668,780.1294,769.1343,673.1058,658.4681,534.9582,609.1836,448.1118,332.24,553.4522,545.1995,214.6258,204.0304,646.9036,922.4567,904.6517,730.5085,651.6306,529.4673,578.2005,632.0219,572.2073,391.3237,927.8778,5941.5001,408,0,6377,6099,3463,3502,3540,3266
"2022-11-02 11:",3500,1,13.4,0,1.4,44,0,0,57,179.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245.9304,86.5129,124.8167,302.5699,543.7838,528.3187,602.2119,563.4228,624.4109,592.1986,623.6192,409.6599,319.0618,543.6751,247.2181,97.3212,119.4662,412.152,612.8125,665.9011,576.8311,500.4897,502.877,545.6007,508.9162,512.4521,364.8437,752.6082,4244.581,196,0,6377,6099,3463,3502,3540,3266
"2022-11-30 10:",3500,2,-5.8,0,4.3,43,0,0,47,33.64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.8388,128.3423,97.6076,387.2237,575.1048,566.0318,620.4561,541.9759,609.4904,524.4267,587.9679,416.3984,291.9257,561.917,307.6078,121.0943,110.6903,473.4933,651.9907,596.4733,578.0568,533.5016,508.2393,538.4941,571.1726,545.6035,354.2356,819.1145,4448.8305,214,0,6377,6099,3463,3502,3540,3266
"2022-11-26 12:",3500,2,8.7,0,4,39,0,0,125,75.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,520.5683,183.1246,271.0492,447.0388,699.953,683.7426,703.1743,627.9431,596.245,538.9889,608.1406,382.6964,337.3859,531.7463,500.0368,196.8473,204.4038,502.5954,801.2036,693.1675,711.629,567.5651,549.9973,544.7777,578.0164,469.0323,383.5475,853.426,5242.5042,245,0,6377,6099,3463,3502,3540,3266
"2022-02-11 23:",3500,1,3.5,0,1.9,65,0,9,125,12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,725.6043,255.2516,207.1125,505.218,831.0028,878.6212,810.4014,723.6827,615.5842,499.4257,591.0876,435.5637,338.2646,606.4765,463.1419,182.3227,292.5459,670.8644,1021.4351,958.4884,810.6572,506.6017,598.7715,527.6953,635.3912,617.1904,454.5773,873.528,6486.6885,50,0,6377,6099,3463,3502,3540,3266
"2022-10-08 19:",3500,5,17.2,0,2.2,56,0,5,10,295.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,533.3554,187.623,247.9322,423.1971,587.1985,645.5045,673.6047,594.722,564.8834,560.1771,647.4583,443.9761,332.2885,602.5165,401.881,158.2065,197.0473,489.5875,670.2145,616.7762,663.9108,464.0831,503.4204,543.1176,655.2811,534.1059,396.3016,832.3719,4769.9938,301,0,6377,6099,3463,3502,3540,3266
"2022-09-22 06:",3500,7,14.4,0,3,70,0,0,7.5,207.36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.6088,194.7474,283.3986,493.1899,719.8256,829.1943,746.0392,626.844,585.7601,562.5301,531.8821,441.6351,358.0827,540.4757,437.6532,172.2888,252.5737,617.9717,974.841,914.1879,790.7933,600.0927,551.8226,523.0126,568.3953,585.8192,399.5337,889.3622,6086.0429,197,0,6377,6099,3463,3502,3540,3266
"2022-11-19 05:",3500,0,9,0,3.8,66,0,0,17,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576.9838,202.9705,229.4561,477.1693,784.5068,855.7915,865.8685,607.6274,560.9893,517.9352,580.9899,412.5145,352.927,568.3699,470.6781,185.2897,286.168,584.8924,967.7079,889.4896,832.2964,576.9664,543.4879,519.963,597.9318,598.875,387.3958,881.2855,6257.7224,106,0,6377,6099,3463,3502,3540,3266
"2022-11-27 19:",3500,7,7.9,0,2.3,36,0,3,24,62.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,616.4265,216.8455,228.1733,410.6247,735.3655,839.6118,764.352,595.9923,606.635,562.5291,663.4194,438.8876,408.1422,672.3406,504.5188,198.6116,247.024,571.0534,875.1847,816.0927,756.6334,550.2073,578.9557,544.8834,650.735,559.5547,444.2659,858.981,5768.9182,114,0,6377,6099,3463,3502,3540,3266
"2022-01-18 23:",3500,0,-5.5,0,1.6,57,0,2,44,30.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,615.2447,216.43,238.241,486.3706,815.5272,851.2284,761.366,711.6125,568.9988,516.0415,605.0282,463.4413,342.4641,579.2713,506.6131,199.436,311.9092,679.7816,1061.4312,937.0589,793.7446,556.3207,608.1728,502.5202,634.5971,638.0337,427.8283,810.0688,6386.5085,49,0,6377,6099,3463,3502,3540,3266
"2022-05-11 18:",3500,17,21.2,0,3.5,48,0,10,33,449.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,407.3258,143.2883,229.7038,388.5615,675.1559,681.7606,664.5748,676.3229,612.9977,674.2587,685.2276,497.9838,346.0528,636.6029,311.517,122.6332,227.7516,473.5238,703.4705,715.7127,631.4468,592.406,602.3447,544.2016,748.915,596.8899,387.0543,880.9518,4934.2066,377,0,6377,6099,3463,3502,3540,3266
"2022-05-12 18:",3500,20,25.2,0,4.1,37,0,1,49,635.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,427.4161,150.3554,187.5903,412.9735,650.5932,659.8874,731.733,651.2373,581.9025,578.1395,711.4195,496.7081,401.614,629.5332,310.748,122.3308,236.2085,524.5759,764.5758,737.3795,731.3294,513.5239,516.9575,595.2787,661.5319,585.3619,363.3879,940.3957,5213.0477,302,0,6377,6099,3463,3502,3540,3266
"2022-10-15 07:",3500,5,12.6,0,1.4,89,0,7,22,158.76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,629.5415,221.4591,230.8955,451.7436,758.8347,828.8465,743.8679,637.6986,599.6562,443.0367,570.1866,405.1959,336.4612,563.9146,485.4612,191.1092,239.977,656.0183,981.9097,879.8008,781.7839,606.2544,508.2979,552.7054,630.2662,584.4847,405.683,825.7556,6082.8054,163,0,6377,6099,3463,3502,3540,3266
"2022-11-10 16:",3500,7,18.5,0,1.9,56,0,4,96,342.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,486.3531,171.0885,187.5795,308.6527,487.7551,551.2963,626.0124,544.346,635.4549,536.3141,659.1521,433.1407,367.6846,627.0837,359.6556,141.584,181.9205,416.7591,575.8388,606.254,578.1886,543.3988,556.1269,618.7747,610.0092,561.2456,385.4331,1005.3739,4150.757,205,0,6377,6099,3463,3502,3540,3266
"2022-09-03 10:",3500,6,23.8,0,4.9,58,0,7,16,566.44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.7911,171.2422,259.1884,429.8726,683.5191,737.2409,750.858,558.289,580.4723,466.9152,537.4523,425.5266,314.9496,575.0215,382.0695,150.4074,229.7633,536.4664,814.8391,755.005,649.5183,533.2495,525.0805,470.6404,623.7763,534.5792,399.2387,830.5155,5357.3194,286,0,6377,6099,3463,3502,3540,3266
"2022-09-02 20:",3500,14,25.8,0,3.9,56,0,2,27.5,665.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,475.1902,167.1617,170.5215,368.4457,676.9237,763.5207,702.0379,665.3613,594.5131,587.7008,681.997,499.9902,348.3704,599.27,415.1015,163.4111,217.2723,523.1012,807.2355,774.8471,724.4252,554.5977,523.9201,491.7485,603.8282,640.7831,384.4925,931.613,5340.537,194,0,6377,6099,3463,3502,3540,3266
"2022-12-29 01:",3500,1,-6.7,0,0.9,59,0,0,24,44.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.1613,218.863,274.0206,447.2178,758.4942,847.1325,822.6234,643.0684,598.7218,496.9724,630.7036,426.8532,361.692,581.3554,432.7771,170.3693,275.0044,658.116,1069.5108,910.9926,835.7514,595.1071,545.7778,515.4661,586.5383,613.1301,403.8276,859.2204,6349.8387,18,0,6377,6099,3463,3502,3540,3266
"2022-02-23 00:",3500,0,-8,0,2.3,46,0,0,28,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.4634,235.8545,262.7652,495.278,831.7051,822.7865,716.3766,680.0718,559.8831,534.4351,582.4021,442.5092,316.2251,631.9009,442.4536,174.1788,260.9782,656.2864,1054.2107,964.1878,813.135,553.3106,583.7111,552.8544,603.6199,644.4488,418.5194,905.058,6353.9661,43,0,6377,6099,3463,3502,3540,3266
"2022-06-07 01:",3500,4,16.6,0,5.2,62,0,1,8,275.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.6133,213.745,276.9755,488.3984,842.1192,914.5045,841.6589,789.0162,594.513,593.0121,637.5543,494.0849,387.3623,642.3292,541.1449,213.03,262.8436,753.2208,1110.3113,1001.4978,829.1058,598.7171,652.4477,574.4473,633.5178,663.3216,433.2221,1028.057,6780.8167,25,0,6377,6099,3463,3502,3540,3266
"2022-03-27 11:",3500,3,10.5,0,3.5,48,0,8,55,110.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,698.639,245.7661,267.2686,498.0008,726.1065,765.7303,731.3512,604.1555,613.6636,561.8611,576.9225,425.2004,296.309,529.3516,422.3476,166.2633,260.254,541.1967,853.4481,819.2618,723.7924,482.9534,598.9783,561.5016,591.3561,540.6543,369.0558,835.0765,5658.8878,161,0,6377,6099,3463,3502,3540,3266
"2022-09-05 15:",3500,0,18.7,6.4,3.7,95,0,10,25.5,349.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,408.265,143.6186,91.6577,303.4784,562.0265,527.929,634.3285,549.8324,617.022,582.6848,703.1999,451.823,325.8846,540.2157,272.921,107.4394,116.3603,396.4339,559.1216,634.8732,559.0071,527.0919,505.2573,569.8109,578.9349,582.711,396.3669,911.0479,4177.1982,144,0,6377,6099,3463,3502,3540,3266
"2022-06-27 15:",3500,4,26.6,0.5,2.6,90,0,10,16,707.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,527.2816,185.4864,139.9348,348.9846,539.8141,559.6645,548.8104,694.5205,684.8163,551.7592,719.6406,439.7784,359.8683,548.0139,265.7615,104.6212,122.2807,452.9232,590.7218,627.5492,491.9922,440.8,534.3686,564.7944,636.7045,533.109,371.4581,892.5465,4160.46,201,0,6377,6099,3463,3502,3540,3266
"2022-09-21 15:",3500,5,25.3,0,3,37,0,1,39,640.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417.3929,146.8297,172.9042,286.5312,504.4271,550.6333,607.1519,514.3129,556.445,510.3355,650.5245,432.4213,325.0636,547.8391,386.7887,152.2651,121.0771,373.0492,518.9073,554.6338,512.2706,505.3076,587.8303,531.8494,555.6812,505.7267,377.2853,778.3402,3907.6044,185,0,6377,6099,3463,3502,3540,3266
"2022-05-06 18:",3500,15,22.9,0,3.8,53,0,7,49,524.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,367.1635,129.1601,215.6871,422.9123,634.3244,675.86,670.3374,598.5193,535.7187,579.7212,736.3462,576.0529,356.7019,612.5642,371.5383,146.2617,240.9573,504.5073,694.718,608.5495,644.4091,460.9655,562.137,550.3275,724.0373,641.0729,406.8847,874.7629,4855.618,326,0,6377,6099,3463,3502,3540,3266
"2022-12-15 03:",3500,1,-6.9,0,2.8,66,0.1,8,30,47.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.4715,225.6556,206.6449,442.1406,800.5798,839.3588,804.8585,581.8926,594.082,541.1156,587.0746,418.3159,369.9593,569.4285,438.6518,172.6819,273.7392,638.326,1039.2678,912.3429,844.2313,591.7311,523.3718,528.2526,596.1284,640.5662,422.2018,815.9593,6321.1057,16,0,6377,6099,3463,3502,3540,3266
"2022-12-10 10:",3500,4,1.4,0,0.5,47,0,7,39,1.96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.4916,214.0537,282.0598,455.6976,684.7555,748.891,740.4429,599.7048,606.6931,550.3718,511.3522,408.2824,326.7991,564.7188,391.5748,154.1495,289.0521,588.5459,880.2084,729.7291,779.9834,550.9092,522.7537,530.4693,560.018,555.9439,383.3623,819.9448,5608.2538,251,0,6377,6099,3463,3502,3540,3266
"2022-01-09 08:",3500,1,-0.6,0,2,90,0,6,143,0.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.6206,182.4395,232.8628,481.8639,772.3092,784.8227,796.4901,656.2487,595.5453,517.2682,625.5079,430.0801,343.9726,599.8581,494.4518,194.6482,295.8682,587.0025,1051.4025,847.9319,811.6019,559.5979,601.6537,504.5911,597.8765,611.9822,416.6715,842.6363,6133.4247,99,0,6377,6099,3463,3502,3540,3266
"2022-04-08 03:",3500,0,6.3,0,0.9,74,0,0,22,39.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.8173,229.6469,231.3221,492.2371,795.3706,760.7435,734.0021,710.1675,562.9263,517.4637,569.0739,473.5278,332.8838,604.2569,455.1823,179.1892,290.6504,680.155,1034.1801,973.2507,799.3954,564.1156,600.3358,554.1494,620.1453,616.8827,395.2154,949.3503,6269.3345,7,0,6377,6099,3463,3502,3540,3266
"2022-09-20 12:",3500,6,22.9,0,2.8,45,0,7,42,524.41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,334.4798,117.6628,104.6213,272.7772,508.0872,549.9102,625.4812,553.2547,573.0744,526.0635,653.2715,421.532,304.6012,522.908,298.6005,117.5486,54.9928,353.8712,595.2904,614.7884,538.656,510.5776,482.2312,527.9444,573.7276,488.364,323.6777,893.5727,4058.8618,188,0,6377,6099,3463,3502,3540,3266
"2022-07-10 09:",3500,3,27.9,0,0.8,79,0,1,43,778.41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,589.8895,207.5102,248.5111,464.6121,784.1005,819.803,709.7374,622.3446,529.3049,493.409,611.1959,413.4036,323.8061,579.4724,452.0345,177.9504,265.2617,564.1516,887.3969,833.6537,719.1112,539.4291,534.3333,498.4279,566.9343,549.9908,350.3713,846.3861,5782.5664,214,0,6377,6099,3463,3502,3540,3266
"2022-09-12 12:",3500,10,26.6,0,2.1,68,0,9,31,707.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616.5559,216.891,250.242,432.4702,610.2886,730.3807,745.9867,569.3245,594.2955,539.2977,605.3068,458.4817,318.1349,582.7523,456.3266,179.6399,277.6642,459.8577,702.3591,667.0298,574.7742,456.9076,551.9968,532.6062,587.8124,511.9359,392.5196,844.2606,4923.147,223,0,6377,6099,3463,3502,3540,3266
"2022-09-05 02:",3500,0,22.1,0.1,2.2,96,0,10,3,488.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.9801,219.1507,245.1588,456.8589,729.6115,848.3168,783.9911,697.2791,595.0089,522.293,599.5099,452.0611,324.7216,594.8025,451.195,177.6197,238.333,641.7167,946.8305,920.6881,746.986,592.3769,514.8328,518.0227,572.4289,611.6292,374.0807,900.4224,6074.9996,6,0,6377,6099,3463,3502,3540,3266
"2022-04-07 23:",3500,2,7.8,0,1.4,63,0,0,8,60.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,635.557,223.5751,247.1266,453.752,788.1563,760.2389,778.8711,679.088,557.0233,519.0046,566.5093,468.9364,329.764,593.01,495.5099,195.0652,286.4198,694.8728,1031.2904,971.0724,801.67,560.4458,582.2716,552.3341,615.6254,613.6668,386.9028,910.3957,6279.9239,61,0,6377,6099,3463,3502,3540,3266
"2022-12-01 10:",3500,1,-4.8,0,1.4,37,0,4,23,23.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.1366,135.4828,106.1798,392.0914,592.5145,598.0054,582.7767,542.5498,619.2971,531.8562,532.0939,436.6753,333.9554,508.5113,271.5757,106.9099,142.0812,432.4072,638.8983,653.7585,616.8499,540.2499,547.4586,562.4891,557.8795,548.5814,362.7269,883.0229,4507.3019,196,0,6377,6099,3463,3502,3540,3266
"2022-06-07 08:",3500,11,18.2,0,3,62,0,5,24.5,331.24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6278,91.6835,116.1514,492.7218,669.3388,712.3394,763.8705,654.7567,683.5002,562.4226,654.0002,460.567,396.9051,606.2132,276.6648,108.9132,162.6701,630.8385,811.171,799.7204,685.7453,538.73,529.1633,666.6137,645.3569,612.6532,404.2229,1053.4215,5565.7457,474,0,6377,6099,3463,3502,3540,3266
"2022-09-13 04:",3500,0,22.1,0,1.9,82,0,9,15,488.41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.1161,221.3093,225.527,468.4511,749.3352,850.5144,779.2303,649.4066,658.457,498.8954,573.7231,463.0943,341.4966,607.2122,507.2042,199.6683,213.178,629.6883,913.1436,874.0708,739.7095,624.709,494.656,532.8447,589.1209,615.7227,397.0325,929.5738,6004.1432,15,0,6377,6099,3463,3502,3540,3266
"2022-03-10 13:",3500,5,15.2,0,3.4,21,0,10,74,231.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,471.2259,165.7668,143.2524,363.0584,620.6009,546.9633,681.8101,584.8368,638.8958,601.8198,686.9682,450.0863,298.2802,559.8832,257.6079,101.4114,182.7178,484.714,679.8042,658.0931,697.9217,504.6707,532.8201,539.6935,614.4943,527.3365,322.2153,888.827,4732.9657,209,0,6377,6099,3463,3502,3540,3266
"2022-06-09 16:",3500,3,23.7,0,2.8,62,0,8,25,561.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349.4364,122.9241,194.1436,389.8467,556.9209,523.0675,620.7012,646.671,650.5681,624.9837,724.4508,479.699,378.2139,577.3865,234.5891,92.3497,163.9306,419.5076,620.868,601.1861,522.1835,502.7804,512.6986,537.0638,596.1028,561.9626,414.779,1004.3373,4254.2815,197,0,6377,6099,3463,3502,3540,3266
"2022-07-24 22:",3500,8,25.8,0,0.7,86,0,7,21,665.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,431.0455,151.6324,227.0003,433.06,714.7596,835.469,714.478,645.7823,581.3905,549.7499,597.9548,422.0328,337.833,588.2643,488.8249,192.4333,286.1225,618.0647,968.9551,946.6679,809.1082,553.7666,528.9001,521.4437,598.6698,575.8064,385.0653,896.0478,6040.5625,103,0,6377,6099,3463,3502,3540,3266
"2022-03-09 08:",3500,1,2,0,2.8,95,0,7,27,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.2002,226.2635,229.0896,489.5115,827.4772,821.8827,750.6809,718.7796,588.7877,534.9211,615.2171,478.6474,338.8336,600.9794,455.2877,179.2308,268.6512,715.9197,992.764,895.6755,831.4795,563.628,563.333,604.3209,680.3996,601.1107,426.3638,890.2698,6325.391,199,0,6377,6099,3463,3502,3540,3266
"2022-01-24 15:",3500,1,7.8,0,4.4,45,0,9,13,60.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,556.915,195.9106,210.1891,467.658,558.2022,545.6129,639.1375,579.0796,694.5327,554.6086,695.3811,469.1111,325.4102,578.1236,302.045,118.9046,226.016,434.514,604.8996,613.241,636.3701,515.1634,578.461,600.5087,677.3194,522.8847,369.2133,854.3386,4499.6353,199,0,6377,6099,3463,3502,3540,3266
"2022-08-20 23:",3500,4,27.2,0,0.4,81,0,1,9,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,605.5557,213.0211,273.1506,453.1526,706.2956,792.8158,754.5043,641.697,619.4109,542.7169,652.9791,485.6082,321.895,563.3385,493.6203,194.3212,228.8248,553.5424,898.6832,855.9222,762.3378,596.9326,570.3862,543.4235,609.6508,576.4472,408.3892,878.8151,5777.2539,79,0,6377,6099,3463,3502,3540,3266
"2022-03-04 04:",3500,0,1.7,0,2.3,59,0,0,57,2.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.5038,228.8332,269.2888,498.6979,811.3841,790.1449,794.9652,706.7215,592.4841,536.0473,540.5348,473.1984,318.9131,586.9921,465.9966,183.4465,247.9782,636.058,999.1484,945.3105,805.594,579.2436,574.0143,544.7636,595.2671,604.477,408.8815,915.5719,6281.303,75,0,6377,6099,3463,3502,3540,3266
"2022-09-18 06:",3500,1,23.1,0,1.2,91,0,7,24,533.61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600.0067,211.069,253.632,507.6834,785.385,776.7819,794.3533,621.4874,584.9686,473.2407,634.9855,443.8694,311.0836,613.3517,553.3484,217.8342,254.7205,639.9823,887.2979,887.9718,706.4504,581.9245,502.722,507.1821,587.748,618.7765,401.3586,870.5588,5985.906,72,0,6377,6099,3463,3502,3540,3266
"2022-08-23 12:",3500,0,27.2,0,2.1,76,0,7,11,739.84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,307.5905,108.2035,105.8225,390.0356,551.2513,565.2839,608.5179,590.307,591.865,578.188,654.8642,426.4876,319.3765,563.2862,340.9525,134.221,144.279,447.7679,638.2455,605.2619,529.6961,496.6676,513.6232,589.8481,590.3025,521.1247,352.8121,931.8596,4336.0601,167,0,6377,6099,3463,3502,3540,3266
"2022-02-24 18:",3500,5,1.3,0,3,54,0,0,40,1.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,580.6867,204.2729,229.6297,444.5662,686.6176,739.3589,817.9037,655.6114,617.4813,575.0399,709.4204,471.6824,350.0254,681.3059,398.931,157.0451,282.6669,531.1715,788.0106,784.5717,775.4409,510.4041,648.6799,590.998,652.8782,626.5934,431.2223,876.9146,5567.6411,295,0,6377,6099,3463,3502,3540,3266
"2022-12-01 11:",3500,1,-4.1,0,1,36,0,2,38,16.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387.7602,136.4055,124.7903,364.8423,543.6667,587.4314,567.7096,534.874,611.2696,517.3809,617.3547,455.6674,337.1777,529.3241,300.6236,118.345,143.7936,416.4819,632.9401,672.8863,602.5345,493.0974,543.1581,618.0309,580.383,511.4148,367.2831,823.7381,4388.4928,186,0,6377,6099,3463,3502,3540,3266
"2022-11-12 00:",3500,5,13.4,0,2.1,69,0,0,60,179.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,637.9025,224.4002,214.1771,428.1256,777.3904,800.8894,792.1126,631.3416,568.1197,508.6625,556.7781,397.8914,353.9228,582.2313,517.8475,203.8583,255.0576,577.6476,1030.0837,950.3467,803.7997,606.9907,528.3272,517.3506,626.6959,596.3027,418.1856,877.8794,6160.3957,60,0,6377,6099,3463,3502,3540,3266
"2022-05-31 16:",3500,3,26.1,0,6.3,22,0,0,39,681.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,359.4777,126.4561,128.5251,312.8942,494.3684,538.3385,674.3917,621.1586,702.2211,559.4997,680.4234,461.4618,337.4001,604.8889,350.7733,138.0873,161.6297,439.13,575.7837,560.4416,510.1375,480.0793,579.1322,567.6511,606.9234,563.9606,405.0994,854.205,4105.4856,202,0,6377,6099,3463,3502,3540,3266
"2022-08-21 11:",3500,2,29.1,0,2.2,76,0,8,29,846.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,524.8861,184.6438,290.6877,413.7664,648.8082,723.3496,680.9508,584.8216,599.2122,484.9667,546.0266,397.4842,295.4539,518.6312,459.5084,180.8926,253.3926,560.2008,829.9569,790.2288,679.8576,536.013,527.5021,491.9351,506.7229,449.6594,376.3194,857.2203,5327.1191,178,0,6377,6099,3463,3502,3540,3266
