"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-05 14:",591,2,12.3,0,2.9,26,0,0,48,151.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,771.594,356.1198,1003.0986,3578.8895,3599.7328,2187.6625,1739.8079,1236.501,1263.2068,1009.1367,971.6522,605.0248,401.57,922.4753,1021.3175,474.2969,1361.106,5608.164,3880.0273,2026.5247,1484.0541,1192.0841,1186.561,1067.1616,998.5179,797.988,561.8657,1174.9752,24104.8628,610,2864,6377,6099,3463,3502,3540,3266
"2022-03-27 13:",591,1,11.7,0,5.1,46,0,2,64,136.89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,708.9634,327.2134,1197.069,3730.6301,3526.4067,2122.2338,1610.1126,1113.6959,1042.5885,901.1398,779.073,535.5366,390.8351,829.483,827.2734,384.183,1544.5182,5295.2037,3597.7204,1888.931,1509.0994,1000.3605,916.151,790.4332,825.6721,612.5541,580.108,1192.7745,23280.3377,382,1725,6377,6099,3463,3502,3540,3266
"2022-08-15 22:",591,1,27.7,0,3.2,88,0,10,14,767.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,472.511,218.082,935.19,3820.5126,3819.509,2048.1444,1440.6351,1014.6973,1036.898,808.9507,816.8301,633.495,418.0548,799.667,509.9163,236.8037,1365.0045,5984.874,3971.5346,1873.5536,1342.5202,820.1812,844.8907,816.7498,789.2471,672.2911,537.1974,1228.858,24301.2835,431,2112,6377,6099,3463,3502,3540,3266
"2022-12-05 21:",591,2,-2.6,0,1.2,50,0,0,38,6.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,422.8218,195.1481,1292.1136,4918.1753,4026.1211,2137.0661,1625.931,1215.8549,1275.8529,978.3096,979.2749,654.1413,456.4427,890.1823,409.6832,190.2558,1531.6649,7041.5381,4523.2793,2246.8987,1540.0314,955.1964,937.375,887.0007,867.5288,699.3594,613.6198,1199.011,28059.041,639,2738,6377,6099,3463,3502,3540,3266
"2022-09-27 08:",591,10,15.7,0,2.2,83,0,4,25,246.49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.6325,227.3686,985.7921,3880.9943,3076.5739,1701.6519,1380.088,1126.0823,1279.3388,1059.6491,946.8886,648.1015,470.5607,848.1118,363.2558,168.6947,1251.8444,5948.3622,3508.0499,1775.4398,1458.4548,1056.0952,1096.4152,940.7987,774.5309,695.8183,566.9115,1421.7175,22729.6148,800,0,6377,6099,3463,3502,3540,3266
"2022-11-14 12:",591,5,11.7,0,3.9,81,0,7,45,136.89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,517.2306,238.7215,1145.2679,4744.3763,2999.5255,1669.8414,1417.785,1154.8128,1258.8874,1022.5784,1048.786,705.2901,510.6191,842.0133,353.6172,164.2187,1399.4173,6294.087,3128.7497,1696.6997,1466.2622,1247.8094,1086.1284,1035.4412,988.5055,782.8431,591.118,1310.422,23417.3268,411,1854,6377,6099,3463,3502,3540,3266
"2022-08-06 04:",591,0,27.7,0,2.1,86,0,7,15,767.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.3231,185.6873,747.4566,3633.0186,3905.3363,1934.0968,1360.6581,909.583,916.4658,786.5644,779.5969,477.6789,388.3928,804.2333,443.7406,206.0717,959.7127,5607.9384,3824.1982,1876.2927,1216.1827,768.2305,739.7036,779.3608,699.6229,603.6861,499.6004,1229.1642,23357.7218,53,16,6377,6099,3463,3502,3540,3266
"2022-10-22 09:",591,3,12.4,0,2.3,82,0,0,42,153.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,441.8613,203.9356,720.2198,3502.3989,3398.8738,1848.7292,1385.7905,1001.7781,1085.5783,875.5116,863.6549,557.2155,449.2186,812.3606,523.5699,243.1443,1054.3647,5366.2106,3609.3195,1867.2708,1414.4813,951.1201,1009.0577,866.9359,785.601,656.2487,552.7047,1132.741,22393.0746,404,2012,6377,6099,3463,3502,3540,3266
"2022-06-19 07:",591,0,22.5,0,1.6,85,0,9,23,506.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480.9797,221.9904,837.511,3788.1196,3659.7815,1873.68,1414.8305,877.609,936.2063,842.5952,725.5377,577.0779,429.4014,807.7703,428.3101,198.9061,1181.9332,5851.1223,3606.8078,1746.8433,1247.007,773.3147,840.2403,766.1701,606.4702,623.5677,540.2171,1182.1953,23188.192,134,620,6377,6099,3463,3502,3540,3266
"2022-01-06 03:",591,0,-4.5,0,1.6,59,0,0,60,20.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6764,193.6966,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,876.4111,1003.4115,736.15,716.1862,519.2479,447.5487,763.1355,330.15,153.3206,714.7073,4966.1025,3711.7306,1928.0063,1239.2938,714.0227,707.9885,705.6134,672.359,660.754,518.6519,1155.9727,21215.9413,21,0,6377,6099,3463,3502,3540,3266
"2022-01-12 14:",591,0,-3.9,0,3.6,36,0,1,24,15.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,463.1249,213.7496,892.2556,2924.403,2868.8611,1661.2801,1492.5241,1291.8816,1289.0791,1193.8854,1080.2759,772.8349,505.4707,960.6225,561.9013,260.945,1363.7886,4606.4934,3052.0014,1701.9041,1412.7305,1185.805,1116.2724,1029.1045,1051.9731,795.941,688.466,1360.7159,19720.1977,383,1781,6377,6099,3463,3502,3540,3266
"2022-02-08 06:",591,0,-3.9,0,0.9,65,0,3,34,15.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.8629,226.5517,537.5317,2920.8539,3480.5146,1863.2593,1302.8249,917.7598,1038.5628,761.05,780.7447,614.1277,408.0421,866.1783,369.3796,171.5386,699.9918,4860.8517,3774.7557,1896.7216,1264.3045,779.1577,750.8467,748.1385,715.3924,693.6859,563.4359,1244.5912,21364.0862,179,855,6377,6099,3463,3502,3540,3266
"2022-07-06 04:",591,0,26.5,0,1,83,0,2,21,702.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.7108,190.0204,564.8619,3445.5209,3651.2004,1975.1191,1320.202,918.8509,991.9568,804.7291,717.6688,555.5817,422.4245,781.4068,323.866,150.4023,915.9702,5570.9068,4000.8909,1998.2979,1340.3605,753.233,819.6582,764.8097,731.7973,632.5147,544.0737,1237.7374,23302.4985,47,10,6377,6099,3463,3502,3540,3266
